_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696187709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696187709,10.5,0.0,0.0,1069.830144,0.0,33.0,1.695539949484971,243.32288,0.0,549.51936,0.0,0.0,0.0,7.249999999999999,29.0,8.162882254431064,30026.067968,2.654208,558.0,0.0,1110.433792,0.0,26.0,4.9,9.625,9347.145728,25.0,,,,,,,,,,,,,,
2,2,,,1696187710,10.5,0.004000000000001336,0.036000000000001364,1359.507456,0.012239904804347576,2844.0,0.452972102025963,248.193024,3.0,643.97312,9.0,0.0,0.03671971441326921,7.249999999999999,1355.0,0.4631560853036366,29736.38656,2.654208,590.0,0.0019999999999527063,1219.125248,0.0,2958.0,5.8,9.625,10073.993216,26.0,,,,,,,,,,,,,,
3,3,,,1696187711,10.5,0.004000000000001336,0.04000000000000625,2545.631232,0.00408427778492604,3232.0,0.01758951662084839,249.56928,4.0,1826.4064,9.0,0.0,0.0,7.249999999999999,1719.0,0.047439843715105706,28550.258688,2.654208,594.0,0.0019999999999527063,2400.210944,0.0,3731.0,9.5,9.625,11255.078912,28.0,,,,,,,,,,,,,,
4,4,,,1696187712,10.5,0.004000000000001336,0.04399999999999693,3066.6752,0.004085600687463905,3641.0,0.04910700515777479,249.56928,5.0,2346.524672,9.0,0.0,0.0,7.249999999999999,1939.0,0.01863257346167706,28029.21472,2.654208,594.0,0.0029999999997016857,2918.244352,0.0,4287.0,11.2,9.625,11773.100032,30.0,,,,,,,,,,,,,,
5,5,,,1696187713,10.5,0.004000000000001336,0.05200000000000671,3245.64992,0.004085847493130674,3932.0,0.009249018050146876,249.56928,6.0,2522.78784,9.0,0.0,0.0,7.75,2276.0,0.00678314525415308,27850.244096,2.654208,598.0,0.0029999999997016857,3119.788032,0.0,4938.0,11.7,9.75,12175.577088,34.0,,,,,,,,,,,,,,
6,6,,,1696187714,10.5,0.004000000000001336,0.060000000000002274,3074.916352,0.17160330921547784,4498.0,0.08347945580697706,448.770048,9.0,2468.343808,9.0,0.0,0.0,7.75,2836.0,0.04779260689973883,28008.38656,2.654208,610.0,0.005000000000109139,2874.830848,0.0,6130.0,11.2,9.75,12471.95136,36.0,,,,,,,,,,,,,,
7,7,,,1696187715,10.5,0.006000000000000227,0.07600000000000762,2844.717056,0.004084742935937755,5264.0,0.09138814521911975,530.16576,10.0,2313.592832,13.0,0.0,0.01633897174873949,7.75,3466.0,0.859646915950508,28238.585856,2.654208,616.0,0.005999999999858119,2639.884288,0.0,7132.0,10.5,9.75,14048.944128,38.0,,,,,,,,,,,,,,
8,8,,,1696187716,10.5,0.006000000000000227,0.08400000000000318,4118.974464,0.20821372008693803,8011.0,0.08900434832166579,1498.533888,44.0,4548.804608,13.0,0.0,0.0,7.75,4957.0,0.05430206165561818,25996.742656,2.654208,1112.0,0.0409999999997126,3942.46144,0.0,10200.0,17.6,9.75,16587.538432,42.0,,,,,,,,,,,,,,
9,9,,,1696187717,10.5,0.006000000000000227,0.08800000000000807,6317.621248,0.004069715656988432,10058.0,0.16811423073293727,1724.23168,45.0,6693.097472,13.0,0.0,0.0,7.75,5992.0,0.16976755271418348,23577.06752,2.654208,1241.0,0.041999999999916326,5866.483712,0.0,101913.0,25.3,9.75,21996.281856,45.0,,,,,,,,,,,,,,
