_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,30.0,211076.595712,1683052255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1683052255,1.8333333333333333,0.0,0.0,1280.516096,0.0,25.0,0.21411510483388524,178.470912,0.0,394.887168,0.0,0.0,0.0,0.33333333333333337,4.0,0.24006848306221598,208053.137408,2.711552,135.0,0.0,2481.434624,0.0,18.0,1.4,1.633333333333333,9975.287808,55.0,,,,,,,,,,,,,,
2,3,,,1683052256,1.8333333333333333,0.0,0.012000000000000455,1793.069056,0.20832837860321538,3607.0,0.5970053708041991,183.27552,5.0,786.28864,0.0,0.0,0.0,0.33333333333333337,1795.0,0.5816791293006857,207540.568064,2.711552,156.0,0.0020000000000095497,2886.303744,0.0,3526.0,1.7,1.633333333333333,10514.116608,58.0,,,,,,,,,,,,,,
3,4,,,1683052257,1.8333333333333333,0.0,0.016000000000019554,2206.195712,0.00408582416817708,7975.0,0.013614093813404855,185.765888,6.0,1196.548096,0.0,0.0,0.0,0.33333333333333337,4148.0,0.011658963170372792,207127.453696,2.711552,211.0,0.0020000000000095497,3538.935808,0.0,12399.0,1.9,1.633333333333333,13109.092352,64.0,,,,,,,,,,,,,,
4,5,,,1683052258,1.8333333333333333,0.0,0.02800000000002001,2794.881024,0.2778838253233638,11077.0,0.06867280657517483,364.363776,50.0,1884.360704,0.0,0.0,0.0,0.33333333333333337,6037.0,0.06579946734516394,206528.26624,2.711552,265.0,0.01500000000001478,4058.472448,0.0,18106.0,2.2,1.633333333333333,14304.17408,70.0,,,,,,,,,,,,,,
5,6,,,1683052259,1.8333333333333333,0.0,0.036000000000001364,2669.203456,0.24935738083114764,12419.0,0.07635132661504855,463.642624,79.0,1844.596736,0.0,0.0,0.0,0.3,6659.0,0.0871696940303769,206653.952,2.711552,269.0,0.028999999999996362,3919.495168,0.0,19667.0,2.1,1.6,15775.809536,75.0,,,,,,,,,,,,,,
6,7,,,1683052260,1.8333333333333333,0.0,0.04400000000001114,2669.715456,0.004085442326612949,13537.0,0.1675350527313927,463.642624,80.0,1844.596736,0.0,0.0,0.0,0.3,7370.0,0.0995826566476901,206653.44,2.711552,269.0,0.028999999999996362,3919.495168,0.0,20556.0,2.1,1.6,15775.809536,75.0,,,,,,,,,,,,,,
7,8,,,1683052261,1.8333333333333333,0.0,0.04800000000000182,2670.391296,0.004087496204200916,15192.0,0.26045014895225144,463.642624,81.0,1844.596736,0.0,0.0,0.0,0.3,8388.0,0.42713537029015375,206652.768256,2.711552,269.0,0.028999999999996362,3919.495168,0.0,21832.0,2.1,1.6,15775.809536,75.0,,,,,,,,,,,,,,
8,9,,,1683052262,1.8333333333333333,0.0,0.05200000000002092,2617.516032,0.004086971122560147,18566.0,0.3138586277359464,1133.641728,82.0,2544.664576,0.0,0.0,0.0,0.3,10160.0,0.7920581956137135,206037.72928,2.711552,614.0,0.028999999999996362,4010.217472,0.0,25305.0,2.4,1.6,16806.494208,80.0,,,,,,,,,,,,,,
9,10,,,1683052263,1.8333333333333333,0.0,0.060000000000002274,5590.925312,0.12238341146012507,25293.0,0.2540093201676357,1708.445696,86.0,5513.95328,0.0,0.0,0.0,0.3,14986.0,0.27495632466162506,202491.400192,2.711552,859.0,0.03100000000000591,6391.054336,0.0,929157.0,4.1,1.6,22411.255808,149.0,,,,,,,,,,,,,,
