03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
225,6.085949093262314,1,224,0,1309.13,51,0,10.0,6.085949093262314,1683041380,0,,,,,,,,,,,,,,,
516,22.866837676126114,1,512,1,335.7,52,0,10.0,22.866837676126114,1683041381,0,224.0,0.0,6.09,0.0,,,,,,,,,,,
811,57.17795053754111,1,800,2,129.08,53,0,10.0,57.17795053754111,1683041382,0,512.0,0.0,22.87,0.0,,,,,,,,,,,
1135,118.24406092224905,1,1120,3,59.69,54,0,10.0,118.24406092224905,1683041383,0,800.0,0.0,57.18,0.0,,,,,,,,,,,
1437,176.3752674806503,1,1408,4,38.3,55,0,9.57,176.3752674806503,1683041384,0,1120.0,0.0,118.24,0.0,,,,,,,,,,,
2047,288.3824484552607,2,2016,5,21.31,56,0,8.52,288.3824484552607,1683041385,0,1408.0,0.0,176.38,0.0,,,,,,,,,,,
2672,391.3391100278628,2,2624,6,14.1,58,0,5.64,391.3391100278628,1683041387,0,1728.0,0.0,220.01,0.0,288.0,0.0,0.0,68.38,,,,,,,
3279,452.4987921202922,2,3200,7,10.86,59,0,4.34,452.4987921202922,1683041388,0,2016.0,0.0,238.9,0.0,608.0,0.0,0.0,152.44,,,,,,,
3886,484.5680083492112,2,3808,8,8.89,60,0,3.55,484.5680083492112,1683041389,0,2304.0,0.0,247.22,0.0,896.0,0.0,0.0,205.27,,,,,,,
4491,498.64431830175636,2,4416,9,7.42,61,0,2.97,498.64431830175636,1683041390,0,2624.0,0.0,250.77,0.0,1184.0,0.0,0.0,233.8,,,,,,,
5091,503.42381876240336,2,4992,10,6.16,62,0,2.46,503.42381876240336,1683041391,0,2912.0,0.0,252.02,0.0,1504.0,0.0,0.0,246.63,,,,,,,
5694,505.62310892012084,2,5632,11,4.94,64,0,1.98,505.62310892012084,1683041393,0,3200.0,0.0,252.33,0.0,1792.0,0.0,0.0,251.09,,,,,,,
6297,506.474343532186,2,6208,12,3.74,65,0,1.5,506.474343532186,1683041394,0,3520.0,0.0,252.61,0.0,2112.0,0.0,0.0,253.02,,,,,,,
6898,505.1101237196665,2,6848,13,2.56,66,0,1.02,505.1101237196665,1683041395,0,3808.0,0.0,252.43,0.0,2400.0,0.0,0.0,254.04,,,,,,,
