_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.169152,1696171040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1696171040,6.25,0.0,0.0,1046.634496,0.0,10.0,0.0,243.847168,0.0,551.58784,0.0,0.0,0.0,3.5000000000000004,18.0,0.0,30049.25952,2.654208,105.0,0.0,1110.433792,0.0,14.0,4.8,6.0,9347.145728,26.0,,,,,,,,,,,,,,
2,1,,,1696171041,6.25,0.0,0.007999999999995566,1307.2384,0.012245040364886618,3009.0,0.41442605688450745,248.58624,3.0,614.649856,0.0,0.0,0.0,3.5000000000000004,1370.0,0.46135740624693833,29788.663808,2.654208,136.0,0.0019999999999527063,1190.801408,0.0,2862.0,5.6,6.0,10045.669376,29.0,,,,,,,,,,,,,,
3,3,,,1696171043,6.25,0.0,0.012000000000000455,2487.9104,0.004081798434697111,3757.0,0.11820473708276943,249.89696,4.0,1791.91808,0.0,0.0,0.0,4.25,1952.0,0.11301479414957359,28607.987712,2.654208,136.0,0.0019999999999527063,2364.821504,0.0,4014.0,9.3,6.125,11219.68128,30.0,,,,,,,,,,,,,,
4,4,,,1696171044,6.25,0.0,0.01999999999999602,3028.799488,0.004085236366197853,4085.0,0.019851695459197263,249.89696,5.0,2331.275264,0.0,0.0,0.0,4.25,2223.0,0.03648786310347257,28067.098624,2.654208,136.0,0.003000000000156433,2904.02304,0.0,4555.0,11.1,6.125,11758.87872,34.0,,,,,,,,,,,,,,
5,5,,,1696171045,6.25,0.0,0.027999999999991587,3385.73312,0.17502874557972325,4666.0,0.06603328311439821,249.89696,8.0,2685.927424,0.0,0.0,0.0,4.25,2790.0,0.06538932741244709,27710.160896,2.654208,142.0,0.005000000000109139,3279.110144,0.0,5457.0,12.2,6.125,12334.8992,37.0,,,,,,,,,,,,,,
6,6,,,1696171046,6.25,0.0,0.031999999999996476,2949.61152,0.0040847866423134255,5411.0,0.1336730472211769,441.581568,9.0,2358.84544,0.0,0.0,0.0,4.25,3362.0,0.8590338220041495,28133.666816,2.654208,170.0,0.005999999999858119,2769.178624,0.0,6725.0,10.8,6.125,12366.299136,42.0,,,,,,,,,,,,,,
7,7,,,1696171047,6.25,0.0,0.03999999999999204,2834.3296,0.004086026296983589,6124.0,0.06762692744534418,529.928192,10.0,2326.851584,0.0,0.0,0.0,4.25,4187.0,0.06741145338739388,28248.989696,2.654208,172.0,0.007000000000061846,2648.653824,0.0,7779.0,10.5,6.125,14057.713664,43.0,,,,,,,,,,,,,,
8,8,,,1696171048,6.5,0.0,0.04399999999999693,4827.127808,0.0040798132453407415,9050.0,0.1492637923884681,1498.95168,11.0,5282.500608,0.0,0.0,0.0,7.875,5197.0,0.12060947904840003,25288.671232,2.654208,673.0,0.007999999999810825,4672.016384,0.0,11012.0,19.9,6.875000000000001,17317.093376,56.0,,,,,,,,,,,,,,
9,9,,,1696171049,6.5,0.0,0.04800000000000182,5970.956288,0.004071485493599416,11256.0,0.17644164085020686,1852.514304,12.0,6373.654528,0.0,0.0,0.0,7.875,6170.0,0.16173021866861467,23791.300608,2.654208,872.0,0.007999999999810825,5415.079936,0.0,136602.0,24.6,6.875000000000001,21667.897344,57.0,,,,,,,,,,,,,,
