_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682938411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682938411,2.0666666666666664,0.0,0.0,1196.036096,0.0,18.0,0.225151739938805,178.860032,0.0,395.206656,0.0,0.0,0.0,1.866666666666667,4.0,0.2524428582860474,208109.031424,2.719744,133.0,0.0,2481.340416,0.0,16.0,1.4,3.4000000000000004,9963.712512,86.0,,,,,,,,,,,,,,
2,2,,,1682938412,2.0666666666666664,0.0,0.007999999999995566,1718.775808,0.012254939770803136,2822.0,0.3175672967275946,182.788096,3.0,792.6784,0.0,0.0,0.0,1.866666666666667,1024.0,0.8940201961551296,207586.299904,2.719744,149.0,0.0009999999999763531,2899.529728,0.0,2734.0,1.7,3.4000000000000004,10515.861504,90.0,,,,,,,,,,,,,,
3,3,,,1682938413,2.0666666666666664,0.0,0.011999999999986244,2147.991552,0.004085919405853363,3692.0,0.019463979337022274,310.80448,4.0,1268.994048,0.0,0.0,0.0,1.866666666666667,1551.0,0.02198575771408501,207146.663936,2.719744,159.0,0.0009999999999763531,3250.09408,0.0,8021.0,1.9,3.4000000000000004,11539.533824,91.0,,,,,,,,,,,,,,
4,4,,,1682938414,2.0666666666666664,0.0,0.015999999999991132,2576.7936,0.004086360626008237,4749.0,0.0664672096072063,460.939264,5.0,1831.743488,0.0,0.0,0.0,1.866666666666667,2076.0,0.060640953242644687,206717.517824,2.719744,199.0,0.0009999999999763531,3942.219776,0.0,9129.0,2.1,3.4000000000000004,14645.78048,91.0,,,,,,,,,,,,,,
5,5,,,1682938415,2.0666666666666664,0.0,0.01999999999999602,4388.569088,0.004084436057320094,10809.0,0.050098161052637424,1477.173248,6.0,4166.750208,0.0,0.0,0.0,1.866666666666667,4328.0,0.0037254524210143056,203888.545792,2.719744,518.0,0.0009999999999763531,5278.851072,0.0,677152.0,3.4,3.4000000000000004,19412.742144,417.0,,,,,,,,,,,,,,
6,6,,,1682938416,2.033333333333333,0.0,0.031999999999996476,4389.60128,0.18788964252073562,11411.0,0.003909049118354268,1477.173248,9.0,4166.754304,0.0,0.0,0.0,1.7000000000000002,4465.0,0.00829675731301768,203887.5136,2.719744,518.0,0.0039999999999054126,5278.851072,0.0,677477.0,3.4,3.3333333333333335,19412.742144,417.0,,,,,,,,,,,,,,
7,7,,,1682938417,2.033333333333333,0.0,0.03999999999999204,4389.5808,0.49439436627687333,12189.0,0.04849616741777476,1477.177344,91.0,4166.914048,0.0,0.0,0.0,1.7000000000000002,4669.0,0.0048998925158058705,203887.525888,2.719744,518.0,0.06999999999993634,5287.374848,0.0,677956.0,3.4,3.3333333333333335,19488.243712,417.0,,,,,,,,,,,,,,
8,8,,,1682938418,2.033333333333333,0.0,0.04399999999999693,4389.5808,0.004086235245532181,12633.0,0.003910654827859593,1477.177344,92.0,4166.914048,0.0,0.0,0.0,1.7000000000000002,4820.0,0.009186048376969633,203887.525888,2.719744,518.0,0.07099999999991269,5287.374848,0.0,678229.0,3.4,3.3333333333333335,19488.243712,417.0,,,,,,,,,,,,,,
9,9,,,1682938419,2.033333333333333,0.0,0.04799999999998761,4390.0928,0.0040850916326937645,13282.0,0.04792003968859515,1477.177344,93.0,4166.914048,0.0,0.0,0.0,1.7000000000000002,4959.0,0.006127637441784066,203887.009792,2.719744,518.0,0.07099999999991269,5287.374848,0.0,678580.0,3.4,3.3333333333333335,19488.243712,417.0,,,,,,,,,,,,,,
