_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.169152,1696170439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1696170439,11.5,0.0,0.0,1068.535808,0.0,11.0,0.9440776875946353,243.87584,0.0,551.481344,0.0,0.0,0.0,7.75,9.0,0.1068767206841791,30027.358208,2.654208,100.0,0.0,1110.44608,0.0,15.0,4.8,13.125,9347.158016,23.0,,,,,,,,,,,,,,
2,1,,,1696170440,11.5,0.0,0.007999999999995566,1307.959296,0.012240768184489471,2382.0,0.29681472072221055,249.204736,3.0,600.551424,0.0,0.0,0.0,7.75,1007.0,0.3312817274910212,29787.93472,2.654208,130.0,0.0019999999999527063,1170.202624,0.0,3204.0,5.6,13.125,10025.070592,28.0,,,,,,,,,,,,,,
3,3,,,1696170442,11.5,0.0,0.01999999999999602,1602.605056,0.020417549415332827,2955.0,0.013821723888566529,332.816384,7.0,895.787008,0.0,0.0,0.0,7.75,1322.0,0.050405825119839626,29484.908544,2.654208,140.0,0.005000000000109139,1414.729728,0.0,4916.0,6.6,13.125,10642.763776,29.0,,,,,,,,,,,,,,
4,4,,,1696170443,11.5,0.0,0.02400000000000091,2304.79872,0.0040850236326294516,3518.0,0.07162354915367045,466.665472,8.0,1724.186624,0.0,0.0,0.0,7.75,1721.0,0.03272806043343831,28778.508288,2.654208,151.0,0.005000000000109139,2109.31712,0.0,5686.0,8.8,13.125,11773.546496,30.0,,,,,,,,,,,,,,
5,5,,,1696170444,11.5,0.0,0.027999999999991587,2952.175616,0.004070283573082608,5586.0,0.06612620850929334,689.037312,9.0,2553.024512,0.0,0.0,0.0,8.125,2709.0,0.03418402219510489,27973.349376,2.654208,362.0,0.006000000000312866,2756.026368,0.0,18601.0,11.4,13.0,13584.674816,32.0,,,,,,,,,,,,,,
6,6,,,1696170445,11.5,0.0,0.036000000000001364,3031.748608,0.1383800026092081,7678.0,0.08534281411092749,833.449984,12.0,2639.21664,0.0,0.0,0.0,8.125,3602.0,0.8738814813223656,27748.384768,2.654208,526.0,0.008000000000265572,2706.378752,0.0,46870.0,12.1,13.0,13746.72896,32.0,,,,,,,,,,,,,,
7,7,,,1696170446,11.5,0.0,0.04399999999999693,3033.14944,0.008168835221927911,8439.0,0.062000182922952334,833.449984,14.0,2639.253504,0.0,0.0,0.0,8.125,4238.0,0.026197709831944912,27746.988032,2.654208,526.0,0.010000000000218279,2706.378752,0.0,47565.0,12.1,13.0,13746.72896,32.0,,,,,,,,,,,,,,
8,8,,,1696170447,11.5,0.0,0.04800000000000182,3033.317376,0.004084815779207456,8962.0,0.004260335226706847,833.45408,15.0,2639.355904,0.0,0.0,0.0,8.125,4547.0,0.012318272587630465,27746.820096,2.654208,526.0,0.010999999999967258,2714.902528,0.0,47957.0,12.1,13.0,13822.230528,32.0,,,,,,,,,,,,,,
9,9,,,1696170448,11.5,0.0,0.0519999999999925,3033.31328,0.00408539083048019,9385.0,0.04171567043119282,833.45408,16.0,2639.355904,0.0,0.0,0.0,8.125,4653.0,0.0026331620510468626,27746.820096,2.654208,526.0,0.010999999999967258,2714.902528,0.0,48215.0,12.1,13.0,13822.230528,32.0,,,,,,,,,,,,,,
