_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681405431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681405431,6.625,0.0,0.0,750.833664,0.0,5.0,0.2148269300746041,178.307072,0.0,405.536768,0.0,0.0,0.0,1.875,1.0,0.11355137669097555,30345.121792,2.654208,112.0,0.0,1009.610752,0.0,6.0,3.8,7.875,8492.630016,43.0,,,,,,,,,,,,,,
2,2,,,1681405432,6.625,0.0,0.008000000000009777,1076.748288,0.008160019866522986,3342.0,0.5659260652341263,183.046144,2.0,574.34112,0.0,0.0,0.0,1.875,1422.0,0.5603240203455545,30019.203072,2.654208,138.0,0.0020000000004074536,1194.819584,0.0,3531.0,4.9,7.875,8811.798528,44.0,,,,,,,,,,,,,,
3,3,,,1681405433,6.75,0.0,0.012000000000000455,1605.165056,0.004083506971583844,4750.0,0.298367179268729,183.11168,3.0,1088.442368,0.0,0.0,0.0,2.75,2640.0,1.0513116306471681,29490.782208,2.654208,138.0,0.0030000000006111804,1737.814016,0.0,5439.0,6.5,7.875,9354.79296,44.0,,,,,,,,,,,,,,
4,4,,,1681405434,6.75,0.0,0.020000000000010232,1712.308224,0.004084727398577412,5379.0,0.08491765317264065,184.029184,4.0,1204.871168,0.0,0.0,0.0,2.75,3896.0,0.07771353434250809,29383.643136,2.654208,138.0,0.0039999999999054126,1845.710848,0.0,7111.0,6.9,7.875,9663.61088,45.0,,,,,,,,,,,,,,
5,5,,,1681405435,6.75,0.0,0.036000000000001364,1802.604544,0.29818198060787,5742.0,0.0,276.086784,8.0,1305.06752,0.0,0.0,0.0,2.75,4404.0,0.0,29282.85696,2.654208,148.0,0.010000000000218279,1865.957376,0.0,8403.0,7.2,7.875,9954.340864,50.0,,,,,,,,,,,,,,
6,6,,,1681405436,6.75,0.0,0.04400000000001114,2588.639232,0.13072053870524664,6125.0,0.11627936591115187,405.008384,13.0,2215.890944,0.0,0.0,0.0,2.75,4710.0,0.06675651534381394,28494.72512,2.654208,153.0,0.016999999999825377,2646.069248,0.0,9033.0,9.7,7.875,11069.997056,52.0,,,,,,,,,,,,,,
7,7,,,1681405437,6.75,0.0,0.04800000000000182,2136.543232,0.004085137283867453,7035.0,0.17136033873700515,464.719872,14.0,1817.841664,0.0,0.0,0.0,2.75,5339.0,0.14791867205814885,28946.825216,2.654208,157.0,0.018000000000029104,2188.193792,0.0,10099.0,8.3,7.875,12122.07104,53.0,,,,,,,,,,,,,,
8,8,,,1681405438,6.625,0.0,0.05200000000002092,2136.313856,0.004083938940702174,7770.0,0.1787760223928993,464.719872,15.0,1817.841664,0.0,0.0,0.0,2.5,5802.0,0.11364038687564616,28947.054592,2.654208,157.0,0.01900000000023283,2188.193792,0.0,10752.0,8.3,7.75,12122.07104,53.0,,,,,,,,,,,,,,
9,9,,,1681405439,6.625,0.0,0.056000000000011596,2135.703552,0.004085369459181752,8122.0,0.013030094386559617,464.719872,16.0,1817.841664,0.0,0.0,0.0,2.5,6163.0,0.021272646441315587,28947.668992,2.654208,157.0,0.020000000000436557,2188.193792,0.0,11105.0,8.3,7.75,12122.07104,53.0,,,,,,,,,,,,,,
10,10,,,1681405440,6.625,0.0,0.060000000000002274,2158.465024,0.004080699940651866,8945.0,0.10173057437786008,507.764736,17.0,1884.585984,0.0,0.0,0.0,2.5,6462.0,0.04530214546677629,28883.943424,2.654208,247.0,0.021000000000640284,2243.784704,0.0,11732.0,8.5,7.75,12488.884224,53.0,,,,,,,,,,,,,,
11,11,,,1681405441,6.625,0.0,0.06800000000001205,4747.137024,0.15113469812430835,11212.0,0.23562141967456046,1256.996864,20.0,5215.072256,0.0,0.0,0.0,2.5,7578.0,0.18065319385278938,25544.966144,2.654208,541.0,0.023000000000138243,4858.22464,0.0,14718.0,19.1,7.75,15851.872256,55.0,,,,,,,,,,,,,,
12,12,,,1681405442,6.625,0.001000000000000334,0.07600000000002183,5156.642816,0.0040717035708833955,14520.0,0.5962819022916428,1472.38912,21.0,5388.9024,2.0,0.0,0.016286814295682423,2.5,9155.0,0.5825080925430216,24919.924736,2.654208,708.0,0.02400000000034197,4791.76704,0.0,192586.0,21.0,7.75,18651.222016,60.0,,,,,,,,,,,,,,
13,13,,,1681405443,6.75,0.005000000000000782,0.09600000000000364,5851.713536,0.00407783288980068,18502.0,0.7013713279129609,2049.216512,22.0,6220.951552,6.0,0.0,0.25690347202156394,3.25,10965.0,0.7300117323481378,23647.850496,2.654208,903.0,0.025000000000545697,5080.907776,0.0,252553.0,25.1,7.875,19785.080832,61.0,,,,,,,,,,,,,,
14,14,,,1681405444,6.75,0.005000000000000782,0.10000000000002274,6035.587072,0.0040826743541937955,21571.0,0.6984562734034379,2073.45664,23.0,6245.269504,6.0,0.0,0.0,3.25,13864.0,122.30631824999341,23425.703936,2.654208,906.0,0.02599999999983993,5081.182208,0.0,257165.0,25.8,7.875,19965.202432,61.0,0.006489611999995759,,,,,,,,,,,,,
15,15,,,1681405445,6.75,0.005000000000000782,0.10400000000001342,6600.163328,0.00408290527929884,23009.0,0.10892266250419888,2163.109888,24.0,6334.922752,6.0,0.0,0.0,3.25,15486.0,121.6820285795005,22800.920576,2.654208,906.0,0.027000000000043656,5081.182208,0.0,260211.0,27.7,7.875,19965.202432,62.0,,,,,,,,,,,,,,
16,16,,,1681405446,6.75,0.005000000000000782,0.12000000000000455,7068.389376,0.15517699020609507,23720.0,0.1400309630473722,2343.964672,34.0,6519.709696,6.0,0.0,0.0,3.25,15912.0,0.14931478379758129,22332.686336,2.654208,906.0,0.037000000000261934,5099.085824,0.0,261606.0,29.2,7.875,20428.509184,63.0,,,,,,,,,,,,,,
17,17,,,1681405447,6.75,0.005000000000000782,0.12400000000002365,7228.440576,0.004084709917147607,25114.0,0.3620552840509411,2400.006144,35.0,6656.065536,6.0,0.0,0.0,3.25,16686.0,0.5873924551377446,22172.639232,2.654208,929.0,0.03800000000046566,5187.751936,0.0,263304.0,29.7,7.875,28603.367424,64.0,,0.00034204500002488203,2.2971762800000306,0.10473307600000226,0.4634541939999508,,,,,,,,,
18,17,,,1681405447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1793212890625,3.984558714000059,0.0,0.0001,1.1123635070000546,0.0,0.0
19,18,,,1681405448,6.75,0.005000000000000782,0.1360000000000241,7231.91808,0.00817106535541854,26827.0,0.5988098216610764,2400.202752,37.0,6656.323584,6.0,0.0,0.0,5.0,17787.0,27.723754464352897,22169.161728,2.654208,939.0,0.03999999999996362,5187.784704,0.0,265254.0,29.7,8.125,28603.367424,66.0,0.006679539999822737,0.0006046769999557,0.02938634999986789,0.1031982719998723,0.33735857100009525,,,,,,,,,
