03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
27837,2507.3646504689364,3,27552,10,1.97,54,0,0.98,2507.3646504689364,1682818248,0,11744.0,0.0,826.91,0.0,834.38,6368.0,0.0,0.0,0.0,6432.0,0.0,823.64,,,,,,,
30805,2493.4862802233843,3,30496,11,0.79,55,0,0.5,2493.4862802233843,1682818249,0,12736.0,0.0,830.91,0.0,840.09,7392.0,0.0,0.0,0.0,7424.0,0.0,836.37,,,,,,,
33794,2500.9611655748236,3,32832,12,0.0,56,0,0.5,2500.9611655748236,1682818250,0,13696.0,0.0,825.0,0.0,829.9,8384.0,0.0,0.0,0.0,8416.0,0.0,838.58,,,,,,,
36779,2500.9611655748236,3,32832,13,0.0,57,0,0.5,2500.9611655748236,1682818251,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
39779,2500.9611655748236,3,32832,14,0.0,59,0,0.5,2500.9611655748236,1682818253,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
42781,2500.9611655748236,3,32832,15,0.0,60,0,0.5,2500.9611655748236,1682818254,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
45755,2500.9611655748236,3,32832,16,0.0,61,0,0.5,2500.9611655748236,1682818255,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
48746,2500.9611655748236,3,32832,17,0.0,62,0,0.5,2500.9611655748236,1682818256,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
51730,2500.9611655748236,3,32832,18,0.0,63,0,0.5,2500.9611655748236,1682818257,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
54718,2500.9611655748236,3,32832,19,0.0,65,0,0.5,2500.9611655748236,1682818259,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
57701,2500.9611655748236,3,32832,20,0.0,66,0,0.5,2500.9611655748236,1682818260,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
60677,2500.9611655748236,3,32832,21,0.0,67,0,0.5,2500.9611655748236,1682818261,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
63681,2500.9611655748236,3,32832,22,0.0,68,0,0.5,2500.9611655748236,1682818262,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
66674,2500.9611655748236,3,32832,23,0.0,69,0,0.5,2500.9611655748236,1682818263,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
69659,2500.9611655748236,3,32832,24,0.0,71,0,0.5,2500.9611655748236,1682818265,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
72669,2500.9611655748236,3,32832,25,0.0,72,0,0.5,2500.9611655748236,1682818266,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
2790,2377.2258896650587,3,2496,26,12.61,73,1,6.31,2377.2258896650587,1682818267,0,14496.0,0.0,832.47,0.0,830.0,9152.0,0.0,0.0,0.0,9184.0,0.0,838.49,,,,,,,
5750,2427.4162989972424,3,5440,27,11.13,74,1,5.57,2427.4162989972424,1682818268,0,832.0,1.0,792.05,0.0,786.15,832.0,1.0,0.0,1.0,832.0,0.0,799.03,31.205992047674954,0.0,32832.0,32832.0,0.0,1052.105632464461,1.0
8709,2497.5225245897946,3,8416,28,9.63,75,1,4.82,2497.5225245897946,1682818269,0,1824.0,1.0,836.21,0.0,766.05,1824.0,1.0,0.0,1.0,1792.0,0.0,825.15,,,,,,,
11716,2502.208223338098,3,11424,29,8.41,77,1,4.21,2502.208223338098,1682818271,0,2784.0,1.0,820.23,0.0,836.95,2848.0,1.0,0.0,1.0,2784.0,0.0,840.34,,,,,,,
14729,2516.110761627009,3,14400,30,7.17,78,1,3.58,2516.110761627009,1682818272,0,3776.0,1.0,825.54,0.0,837.25,3840.0,1.0,0.0,1.0,3808.0,0.0,839.41,,,,,,,
17754,2528.4671326642065,3,17472,31,5.94,79,1,2.97,2528.4671326642065,1682818273,0,4768.0,1.0,834.63,0.0,841.5,4832.0,1.0,0.0,1.0,4800.0,0.0,839.98,,,,,,,
20745,2493.156538509967,3,20448,32,4.82,80,1,2.41,2493.156538509967,1682818274,0,5792.0,1.0,840.32,0.0,843.54,5856.0,1.0,0.0,1.0,5824.0,0.0,844.61,,,,,,,
23698,2470.3604386848606,3,23360,33,3.67,81,1,1.84,2470.3604386848606,1682818275,0,6784.0,1.0,830.55,0.0,843.49,6848.0,1.0,0.0,1.0,6816.0,0.0,819.12,,,,,,,
26672,2495.969724228538,3,26368,34,2.44,83,1,1.22,2495.969724228538,1682818277,0,7712.0,1.0,791.06,0.0,844.36,7840.0,1.0,0.0,1.0,7808.0,0.0,834.94,,,,,,,
29647,2475.4138175225366,3,29344,35,1.26,84,1,0.63,2475.4138175225366,1682818278,0,8704.0,1.0,823.08,0.0,836.27,8832.0,1.0,0.0,1.0,8832.0,0.0,836.62,,,,,,,
32636,2494.6933856918736,3,32320,36,0.05,85,1,0.5,2494.6933856918736,1682818279,0,9664.0,1.0,818.35,0.0,826.83,9856.0,1.0,0.0,1.0,9824.0,0.0,830.24,,,,,,,
35590,2486.5449506966233,3,32864,37,0.0,86,1,0.5,2486.5449506966233,1682818280,0,10656.0,1.0,826.94,0.0,838.07,10848.0,1.0,0.0,1.0,10816.0,0.0,829.68,,,,,,,
38556,2486.5449506966233,3,32864,38,0.0,87,1,0.5,2486.5449506966233,1682818281,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
41517,2486.5449506966233,3,32864,39,0.0,89,1,0.5,2486.5449506966233,1682818283,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
44473,2486.5449506966233,3,32864,40,0.0,90,1,0.5,2486.5449506966233,1682818284,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
47443,2486.5449506966233,3,32864,41,0.0,91,1,0.5,2486.5449506966233,1682818285,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
50408,2486.5449506966233,3,32864,42,0.0,92,1,0.5,2486.5449506966233,1682818286,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
53384,2486.5449506966233,3,32864,43,0.0,93,1,0.5,2486.5449506966233,1682818287,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
56357,2486.5449506966233,3,32864,44,0.0,94,1,0.5,2486.5449506966233,1682818288,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
1131,2346.7695665560796,3,832,45,13.48,96,2,6.74,2346.7695665560796,1682818290,0,10848.0,1.0,822.27,0.0,830.76,11008.0,1.0,0.0,1.0,11008.0,0.0,833.51,,,,,,,
4086,2494.8544446847827,3,3776,46,11.5,97,2,5.75,2494.8544446847827,1682818291,0,256.0,2.0,773.78,0.0,777.54,288.0,2.0,0.0,2.0,288.0,0.0,795.45,22.703667989000678,0.0,65696.0,32864.0,0.0,1447.5194059357163,2.0
7067,2491.7636290100277,3,6752,47,10.31,98,2,5.16,2491.7636290100277,1682818292,0,1216.0,2.0,808.83,0.0,839.29,1280.0,2.0,0.0,2.0,1280.0,0.0,846.73,,,,,,,
9941,2447.3112649560007,3,9632,48,9.33,99,2,4.66,2447.3112649560007,1682818293,0,2176.0,2.0,816.77,0.0,840.67,2304.0,2.0,0.0,2.0,2272.0,0.0,834.33,,,,,,,
12960,2509.0148979098954,3,12672,49,7.89,100,2,3.95,2509.0148979098954,1682818294,0,3104.0,2.0,803.42,0.0,799.27,3296.0,2.0,0.0,2.0,3232.0,0.0,844.62,,,,,,,
15946,2515.170064255496,3,15648,50,6.69,102,2,3.34,2515.170064255496,1682818296,0,4128.0,2.0,837.53,0.0,830.25,4320.0,2.0,0.0,2.0,4224.0,0.0,841.23,,,,,,,
18804,2453.778993073979,3,18528,51,5.69,103,2,2.85,2453.778993073979,1682818297,0,5120.0,2.0,834.32,0.0,840.68,5312.0,2.0,0.0,2.0,5216.0,0.0,840.16,,,,,,,
21797,2511.6699832980808,3,21504,52,4.37,104,2,2.18,2511.6699832980808,1682818298,0,6112.0,2.0,829.15,0.0,829.27,6240.0,2.0,0.0,2.0,6176.0,0.0,795.36,,,,,,,
24806,2518.5601776159647,3,24480,53,3.16,105,2,1.58,2518.5601776159647,1682818299,0,7104.0,2.0,835.22,0.0,842.68,7232.0,2.0,0.0,2.0,7168.0,0.0,833.77,,,,,,,
27740,2416.227704771826,3,27424,54,2.08,106,2,1.04,2416.227704771826,1682818300,0,8096.0,2.0,836.83,0.0,836.71,8224.0,2.0,0.0,2.0,8160.0,0.0,845.02,,,,,,,
30743,2486.582116850873,3,30400,55,0.81,108,2,0.5,2486.582116850873,1682818302,0,9024.0,2.0,743.46,0.0,838.29,9248.0,2.0,0.0,2.0,9152.0,0.0,834.48,,,,,,,
33312,2130.3421752712015,3,32608,56,0.0,109,2,0.5,2130.3421752712015,1682818303,0,10016.0,2.0,813.44,0.0,829.06,10240.0,2.0,0.0,2.0,10144.0,0.0,844.08,,,,,,,
35859,2130.3421752712015,3,32608,57,0.0,110,2,0.5,2130.3421752712015,1682818304,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
38411,2130.3421752712015,3,32608,58,0.0,111,2,0.5,2130.3421752712015,1682818305,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
40961,2130.3421752712015,3,32608,59,0.0,112,2,0.5,2130.3421752712015,1682818306,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
43510,2130.3421752712015,3,32608,60,0.0,114,2,0.5,2130.3421752712015,1682818308,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
46047,2130.3421752712015,3,32608,61,0.0,115,2,0.5,2130.3421752712015,1682818309,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
48602,2130.3421752712015,3,32608,62,0.0,116,2,0.5,2130.3421752712015,1682818310,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
51151,2130.3421752712015,3,32608,63,0.0,117,2,0.5,2130.3421752712015,1682818311,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
53698,2130.3421752712015,3,32608,64,0.0,118,2,0.5,2130.3421752712015,1682818312,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
2233,2375.6867747288493,3,1952,65,12.85,120,3,6.43,2375.6867747288493,1682818314,0,10592.0,2.0,476.55,0.0,819.05,11072.0,2.0,0.0,2.0,10944.0,0.0,834.74,,,,,,,
5246,2498.0120167715486,3,4928,66,11.02,121,3,5.51,2498.0120167715486,1682818315,0,640.0,3.0,727.74,0.0,826.11,640.0,3.0,0.0,3.0,672.0,0.0,821.83,23.91786138433963,1.0,98304.0,32608.0,0.0,1363.3325938309138,2.0
8263,2518.748554521375,3,7968,67,9.73,122,3,4.86,2518.748554521375,1682818316,0,1632.0,3.0,822.7,0.0,846.35,1632.0,3.0,0.0,3.0,1664.0,0.0,828.96,,,,,,,
11219,2486.310309051492,3,10912,68,8.67,123,3,4.33,2486.310309051492,1682818317,0,2624.0,3.0,833.54,0.0,843.8,2656.0,3.0,0.0,3.0,2688.0,0.0,841.41,,,,,,,
13992,2394.91194576234,3,13696,69,7.84,124,3,3.92,2394.91194576234,1682818318,0,3584.0,3.0,804.81,0.0,839.07,3648.0,3.0,0.0,3.0,3680.0,0.0,842.43,,,,,,,
16948,2490.529877604892,3,16640,70,6.35,126,3,3.18,2490.529877604892,1682818320,0,4576.0,3.0,832.87,0.0,738.69,4640.0,3.0,0.0,3.0,4480.0,0.0,823.35,,,,,,,
19932,2487.6968606228897,3,19616,71,5.16,127,3,2.58,2487.6968606228897,1682818321,0,5568.0,3.0,837.59,0.0,822.67,5632.0,3.0,0.0,3.0,5440.0,0.0,830.27,,,,,,,
22622,2411.4004899306788,3,22336,72,4.21,128,3,2.1,2411.4004899306788,1682818322,0,6560.0,3.0,837.81,0.0,830.83,6624.0,3.0,0.0,3.0,6432.0,0.0,819.06,,,,,,,
25608,2505.244460751137,3,25312,73,2.86,129,3,1.43,2505.244460751137,1682818323,0,7296.0,3.0,753.57,0.0,828.48,7616.0,3.0,0.0,3.0,7424.0,0.0,829.34,,,,,,,
28618,2504.9481138724577,3,28320,74,1.66,130,3,0.83,2504.9481138724577,1682818324,0,8288.0,3.0,838.53,0.0,837.04,8608.0,3.0,0.0,3.0,8416.0,0.0,829.68,,,,,,,
31603,2512.4506019479236,3,31296,75,0.46,132,3,0.5,2512.4506019479236,1682818326,0,9280.0,3.0,841.81,0.0,838.23,9600.0,3.0,0.0,3.0,9440.0,0.0,824.91,,,,,,,
34608,2513.036648133752,3,32832,76,0.0,133,3,0.5,2513.036648133752,1682818327,0,10272.0,3.0,830.78,0.0,835.34,10592.0,3.0,0.0,3.0,10432.0,0.0,846.33,,,,,,,
37624,2513.036648133752,3,32832,77,0.0,134,3,0.5,2513.036648133752,1682818328,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
40627,2513.036648133752,3,32832,78,0.0,135,3,0.5,2513.036648133752,1682818329,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
43635,2513.036648133752,3,32832,79,0.0,136,3,0.5,2513.036648133752,1682818330,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
46619,2513.036648133752,3,32832,80,0.0,138,3,0.5,2513.036648133752,1682818332,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
49633,2513.036648133752,3,32832,81,0.0,139,3,0.5,2513.036648133752,1682818333,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
52639,2513.036648133752,3,32832,82,0.0,140,3,0.5,2513.036648133752,1682818334,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
55635,2513.036648133752,3,32832,83,0.0,141,3,0.5,2513.036648133752,1682818335,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
58654,2513.036648133752,3,32832,84,0.0,142,3,0.5,2513.036648133752,1682818336,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
3551,2513.036648133752,3,0,85,11.63,144,4,5.81,2513.036648133752,1682818338,0,10784.0,3.0,832.36,0.0,841.32,11104.0,3.0,0.0,3.0,10944.0,0.0,839.36,,,,,,,
6553,2513.036648133752,3,0,86,10.43,145,4,5.22,2513.036648133752,1682818339,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,23.896802053786814,1.0,131136.0,32832.0,0.0,1373.9076854761522,3.0
9576,2513.036648133752,3,0,87,9.23,146,4,4.61,2513.036648133752,1682818340,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
12593,2513.036648133752,3,0,88,8.03,147,4,4.01,2513.036648133752,1682818341,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
22727,2513.036648133752,3,0,89,4.0,151,4,2.0,2513.036648133752,1682818345,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
25296,2513.036648133752,3,0,90,2.97,152,4,1.49,2513.036648133752,1682818346,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
27874,2513.036648133752,3,0,91,1.95,153,4,0.97,2513.036648133752,1682818347,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
30463,2513.036648133752,3,0,92,0.92,154,4,0.5,2513.036648133752,1682818348,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
33051,2513.036648133752,3,0,93,0.0,155,4,0.5,2513.036648133752,1682818349,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
35639,2513.036648133752,3,0,94,0.0,156,4,0.5,2513.036648133752,1682818350,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
38227,2513.036648133752,3,0,95,0.0,157,4,0.5,2513.036648133752,1682818351,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
40811,2513.036648133752,3,0,96,0.0,158,4,0.5,2513.036648133752,1682818352,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
43384,2513.036648133752,3,0,97,0.0,159,4,0.5,2513.036648133752,1682818353,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
45965,2513.036648133752,3,0,98,0.0,160,4,0.5,2513.036648133752,1682818354,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
48547,2513.036648133752,3,0,99,0.0,161,4,0.5,2513.036648133752,1682818355,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
51114,2513.036648133752,3,0,100,0.0,162,4,0.5,2513.036648133752,1682818356,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
53714,2513.036648133752,3,0,101,0.0,163,4,0.5,2513.036648133752,1682818357,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
56280,2513.036648133752,3,0,102,0.0,164,4,0.5,2513.036648133752,1682818358,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
58854,2513.036648133752,3,0,103,0.0,166,4,0.5,2513.036648133752,1682818360,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
61427,2513.036648133752,3,0,104,0.0,167,4,0.5,2513.036648133752,1682818361,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
63996,2513.036648133752,3,0,105,0.0,168,4,0.5,2513.036648133752,1682818362,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
66567,2513.036648133752,3,0,106,0.0,169,4,0.5,2513.036648133752,1682818363,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
69138,2513.036648133752,3,0,107,0.0,170,4,0.5,2513.036648133752,1682818364,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
71701,2513.036648133752,3,0,108,0.0,171,4,0.5,2513.036648133752,1682818365,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
74263,2513.036648133752,3,0,109,0.0,172,4,0.5,2513.036648133752,1682818366,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
76828,2513.036648133752,3,0,110,0.0,173,4,0.5,2513.036648133752,1682818367,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
79392,2513.036648133752,3,0,111,0.0,174,4,0.5,2513.036648133752,1682818368,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
81962,2513.036648133752,3,0,112,0.0,175,4,0.5,2513.036648133752,1682818369,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
84525,2513.036648133752,3,0,113,0.0,176,4,0.5,2513.036648133752,1682818370,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
87091,2513.036648133752,3,0,114,0.0,177,4,0.5,2513.036648133752,1682818371,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
89661,2513.036648133752,3,0,115,0.0,178,4,0.5,2513.036648133752,1682818372,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
92252,2513.036648133752,3,0,116,0.0,179,4,0.5,2513.036648133752,1682818373,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
94820,2513.036648133752,3,0,117,0.0,180,4,0.5,2513.036648133752,1682818374,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
97378,2513.036648133752,3,0,118,0.0,181,4,0.5,2513.036648133752,1682818375,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
99949,2513.036648133752,3,0,119,0.0,182,4,0.5,2513.036648133752,1682818376,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
102516,2513.036648133752,3,0,120,0.0,183,4,0.5,2513.036648133752,1682818377,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
105086,2513.036648133752,3,0,121,0.0,184,4,0.5,2513.036648133752,1682818378,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
107665,2513.036648133752,3,0,122,0.0,185,4,0.5,2513.036648133752,1682818379,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
110232,2513.036648133752,3,0,123,0.0,186,4,0.5,2513.036648133752,1682818380,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
112806,2513.036648133752,3,0,124,0.0,187,4,0.5,2513.036648133752,1682818381,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
115380,2513.036648133752,3,0,125,0.0,188,4,0.5,2513.036648133752,1682818382,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
117952,2513.036648133752,3,0,126,0.0,189,4,0.5,2513.036648133752,1682818383,0,0.0,4.0,832.36,0.0,841.32,0.0,4.0,0.0,4.0,0.0,0.0,839.36,,,,,,,
