_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681405431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681405431,6.625,0.0,0.0,749.543424,0.0,9.0,0.0,177.135616,0.0,402.276352,0.0,0.0,0.0,4.5,10.0,0.0,30346.412032,2.654208,124.0,0.0,1009.60256,0.0,8.0,3.8,8.5,8492.621824,39.0,,,,,,,,,,,,,,
2,1,,,1681405432,6.625,0.0,0.020000000000010232,1133.539328,0.39171193146565825,3002.0,0.6464697299972604,182.071296,9.0,624.447488,0.0,0.0,0.0,4.5,1436.0,0.7091012418243171,29962.412032,2.654208,144.0,0.010000000000218279,1242.636288,0.0,3925.0,5.1,8.5,8859.615232,39.0,,,,,,,,,,,,,,
3,2,,,1681405433,6.625,0.0,0.027999999999991587,1704.923136,0.2041567629791468,3672.0,0.07080092741018536,182.136832,43.0,1188.364288,0.0,0.0,0.0,4.5,2520.0,0.8795169047495524,29391.024128,2.654208,146.0,0.06300000000010186,1813.680128,0.0,5311.0,6.9,8.5,9430.659072,42.0,,,,,,,,,,,,,,
4,3,,,1681405434,6.875000000000001,0.0,0.03200000000001069,1718.08768,0.004084127284803145,4217.0,0.05529525460830884,183.64416,44.0,1204.371456,0.0,0.0,0.0,8.125,3550.0,0.01997393501754362,29377.86368,2.654208,146.0,0.06400000000030559,1845.714944,0.0,6884.0,6.9,9.125,9663.614976,45.0,,,,,,,,,,,,,,
5,4,,,1681405435,6.875000000000001,0.0,0.03999999999999204,2079.76448,0.004085688136051447,4660.0,0.06343190427526034,331.644928,45.0,1630.941184,0.0,0.0,0.0,8.125,3893.0,0.059322276561682964,29003.603968,2.654208,157.0,0.06500000000050932,2134.679552,0.0,8004.0,8.1,9.125,10357.280768,48.0,,,,,,,,,,,,,,
6,5,,,1681405436,6.875000000000001,0.0,0.04400000000001114,2840.629248,0.004085804737572178,5175.0,0.13030684677829324,446.332928,46.0,2502.627328,0.0,0.0,0.0,8.125,4243.0,0.11069977208943095,28242.735104,2.654208,159.0,0.06600000000071304,2892.1856,0.0,8718.0,10.5,9.125,11416.776704,49.0,,,,,,,,,,,,,,
7,6,,,1681405437,6.875000000000001,0.0,0.0519999999999925,2143.444992,0.21654723905928022,6339.0,0.22791884193457884,462.266368,49.0,1817.628672,0.0,0.0,0.0,8.125,4914.0,0.24617724711269173,28939.911168,2.654208,171.0,0.06900000000041473,2190.548992,0.0,9808.0,8.3,9.125,12124.42624,49.0,,,,,,,,,,,,,,
8,7,,,1681405438,6.875000000000001,0.0,0.06399999999999295,2142.785536,0.37176844391818803,6713.0,0.05326138313811031,462.266368,106.0,1817.694208,0.0,0.0,0.0,8.125,5264.0,0.015591422122490489,28940.578816,2.654208,171.0,0.16499999999996362,2190.548992,0.0,10159.0,8.3,9.125,12124.42624,49.0,,,,,,,,,,,,,,
9,8,,,1681405439,6.875000000000001,0.0,0.06799999999998363,2142.785536,0.00408598839846381,6901.0,0.01024689277907656,462.266368,107.0,1817.694208,0.0,0.0,0.0,7.5,5361.0,0.0035273571754143723,28940.578816,2.654208,171.0,0.16600000000016735,2190.548992,0.0,10294.0,8.3,9.0,12124.42624,49.0,,,,,,,,,,,,,,
10,9,,,1681405440,6.875000000000001,0.0,0.07200000000000273,2724.519936,0.004084130201160721,9614.0,0.31874562243236,1104.838656,108.0,3041.202176,0.0,0.0,0.0,7.5,6383.0,0.2926215474163955,27718.361088,2.654208,515.0,0.16700000000037107,2805.305344,0.0,12853.0,12.2,9.0,13679.116288,52.0,,,,,,,,,,,,,,
11,10,,,1681405441,6.875000000000001,0.001000000000000334,0.08400000000000318,4986.937344,0.004071897551036307,12623.0,0.5424531018013113,1374.769152,109.0,5303.300096,2.0,0.0,0.016287590201884874,7.5,7784.0,0.6106414799225595,25185.087488,2.654208,656.0,0.1680000000005748,4805.91872,0.0,121271.0,20.2,9.0,18570.018816,55.0,,,,,,,,,,,,,,
12,12,,,1681405443,6.875000000000001,0.001000000000000334,0.09199999999998454,5774.082048,0.13049201529963825,15127.0,0.4564034695265376,2040.733696,112.0,6422.28224,2.0,0.0,0.0,7.5,9045.0,0.3581919802287791,23732.584448,2.654208,881.0,0.17000000000007276,5258.907648,0.0,244583.0,24.8,9.0,19688.947712,58.0,,,,,,,,,,,,,,
13,13,,,1681405444,6.875000000000001,0.004000000000000448,0.103999999999985,5895.118848,0.004081056670678398,18816.0,0.7525484441306642,2047.086592,113.0,6202.597376,6.0,0.0,0.2571065702167752,7.5,11377.0,25.85451426929877,23604.445184,2.654208,895.0,0.1710000000002765,5066.747904,0.0,252745.0,25.2,9.0,19770.92096,58.0,,,,,,,,,,,,,,
14,14,,,1681405445,6.875000000000001,0.004000000000000448,0.10800000000000409,6486.700032,0.004082068057574556,21189.0,0.2916286824005583,2145.19808,114.0,6300.790784,6.0,0.0,0.0,8.875,14236.0,219.17584916428444,22914.379776,2.654208,898.0,0.1720000000004802,5067.022336,0.0,257229.0,27.4,9.25,19951.04256,60.0,0.0066842780000797575,,,,,,,,,,,,,
15,15,,,1681405446,6.875000000000001,0.004000000000000448,0.11199999999999477,6982.320128,0.004084629306640207,21559.0,0.05321187010877613,2319.499264,115.0,6479.020032,6.0,0.0,0.0,8.875,14495.0,0.040710670642753834,22418.755584,2.654208,898.0,0.17300000000068394,5084.925952,0.0,258212.0,29.0,9.25,20414.349312,62.0,,,,,,,,,,,,,,
16,16,,,1681405447,6.875000000000001,0.004000000000000448,0.12000000000000455,7211.945984,0.016339022253671783,23265.0,0.5416928382933262,2397.96224,118.0,6637.740032,6.0,0.0,0.0,8.875,15346.0,0.5204872127338726,22189.133824,2.654208,912.0,0.1750000000001819,5173.600256,0.0,260231.0,29.7,9.25,28589.207552,65.0,,0.0004714259999900605,2.2041211189999785,0.1079637369999773,0.44862817199998517,,,,,,,,,
17,16,,,1681405447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,32.0,7.1793212890625,3.8515635210000028,0.0,0.0001,1.083694788999992,0.0,0.0
18,17,,,1681405448,6.875000000000001,0.004000000000000448,0.13599999999999568,7216.316416,0.1471160161672086,24950.0,0.6814411953348014,2395.99616,125.0,6635.876352,6.0,0.0,0.0,8.875,16410.0,27.649685816979627,22184.763392,2.654208,930.0,0.18000000000029104,5173.600256,0.0,262142.0,29.7,9.25,28589.207552,68.0,0.006752160999894841,0.0005421759999535425,0.025646651000101883,0.10814539600005446,0.3513200090000055,,,,,,,,,
