_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1680991986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680991986.0,11.875,0.0,0.0,748.945408,0.0,12.0,0.11998659121406978,178.01216,0.0,405.131264,0.0,0.0,0.0,5.875,1.0,0.0,30347.010048,2.654208,91.0,0.0,1009.60256,0.0,10.0,3.8,12.375,8492.621824,28.0,,,,,,,,,,,,,,
2,2,,,1680991987.0,11.875,0.0,0.012000000000000455,889.89696,0.012242367360090363,2264.0,0.30763730162569664,180.391936,3.0,407.605248,0.0,0.0,0.0,5.875,1056.0,0.2800521236202226,30206.058496,2.654208,104.0,0.0020000000004074536,1018.126336,0.0,3128.0,4.3,12.375,8568.127488,28.0,,,,,,,,,,,,,,
3,3,,,1680991988.0,11.75,0.0,0.02400000000000091,903.68,0.28581709061375066,3490.0,0.22361359433174527,180.461568,7.0,408.956928,0.0,0.0,0.0,5.5,1902.0,0.4669728113270631,30192.263168,2.654208,149.0,0.007999999999810825,1036.3904,0.0,4334.0,4.3,12.125,8720.351232,28.0,,,,,,,,,,,,,,
4,4,,,1680991989.0,11.75,0.0,0.036000000000001364,922.56256,0.424944107248674,4182.0,0.1519960461736583,180.461568,75.0,424.538112,0.0,0.0,0.0,5.5,2506.0,40.77516992789768,30173.331456,2.654208,335.0,0.09599999999954889,1051.979776,0.0,5099.0,4.4,12.125,8735.92832,29.0,,,,,,,,,,,,,,
5,5,,,1680991990.0,11.75,0.0,0.06799999999998363,922.33728,5.3525225911627645,4543.0,0.080856033656752,180.461568,144.0,424.538112,0.0,0.0,0.0,5.5,2853.0,0.8581895976471465,30173.609984,2.654208,348.0,0.3739999999997963,1051.979776,0.0,5475.0,4.4,12.125,8735.92832,30.0,,,,,,,,,,,,,,
6,6,,,1680991991.0,11.75,0.0,0.0759999999999934,1210.2656,0.0029611473458491942,6299.0,0.22233474101624817,182.31296,145.0,713.654272,0.0,0.0,0.0,5.5,3854.0,52.448749790412926,29885.681664,2.654208,689.0,0.375,1340.854272,0.0,7277.0,5.3,12.125,9024.802816,32.0,,,,,,,,,,,,,,
7,7,,,1680991992.0,11.75,0.0,0.08400000000000318,1436.995584,0.0036235948837322063,8080.0,0.15476005724851596,182.96832,146.0,937.611264,0.0,0.0,0.0,6.0,5411.0,1.0084422096132113,29658.947584,2.654208,717.0,0.3760000000002037,2588.594176,0.0,9224.0,6.0,12.125,10272.54272,36.0,,,,,,,,,,,,,,
8,8,,,1680991993.0,11.75,0.0,0.09600000000000364,2133.180416,0.17975621343260567,8417.0,0.06266891425488684,182.96832,149.0,1632.137216,0.0,0.0,0.0,6.0,5685.0,0.030552492059267418,28962.758656,2.654208,717.0,0.3789999999999054,2588.594176,0.0,9799.0,8.2,12.125,10272.54272,37.0,,,,,,,,,,,,,,
9,9,,,1680991994.0,11.75,0.0,0.103999999999985,2508.374016,0.33093389188576927,8666.0,0.013796891855215487,184.803328,207.0,2008.395776,0.0,0.0,0.0,6.0,5932.0,0.01410809994413967,28587.565056,2.654208,717.0,0.46900000000005093,2635.005952,0.0,10289.0,9.4,12.125,10318.954496,41.0,,,,,,,,,,,,,,
