_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1681397527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681397527,2.0,0.0,0.0,1201.041408,0.0,28.0,0.7104524587886866,179.306496,0.0,395.472896,0.0,0.0,0.0,0.03333333333333333,18.0,1.08437482439485,208124.932096,2.719744,136.0,0.0,2481.02912,0.0,29.0,1.4,1.1,9963.39712,50.0,,,,,,,,,,,,,,
2,1,,,1681397528,2.0,0.0,0.007999999999995566,1340.063744,0.012244740718835261,3055.0,0.43845100237288576,181.813248,3.0,398.06976,0.0,0.0,0.0,0.03333333333333333,1489.0,1.039694875987359,207985.938432,2.719744,147.0,0.0009999999999763531,2489.552896,0.0,3164.0,1.5,1.1,10038.902784,50.0,,,,,,,,,,,,,,
3,2,,,1681397529,2.0,0.0,0.012000000000000455,1341.93152,0.0040837894435521525,3836.0,0.04599846424143457,181.813248,4.0,398.077952,0.0,0.0,0.0,0.03333333333333333,2057.0,0.04486585078692249,207984.06656,2.719744,147.0,0.0019999999999527063,2489.565184,0.0,3831.0,1.5,1.1,10038.902784,50.0,,,,,,,,,,,,,,
4,3,,,1681397530,2.0,0.0,0.015999999999991132,1342.418944,0.004087545802903745,4521.0,0.13316457821493993,181.813248,5.0,398.077952,0.0,0.0,0.0,0.03333333333333333,2426.0,0.11917750740917,207983.579136,2.719744,147.0,0.0019999999999527063,2489.56928,0.0,4329.0,1.5,1.1,10038.902784,50.0,,,,,,,,,,,,,,
5,4,,,1681397531,2.0,0.0,0.01999999999999602,1748.836352,0.004087079046485325,5399.0,0.08301879304007426,184.23808,6.0,801.705984,0.0,0.0,0.0,0.03333333333333333,2805.0,0.059398349892881744,207577.153536,2.719744,154.0,0.0019999999999527063,2904.981504,0.0,5177.0,1.7,1.1,10521.2928,53.0,,,,,,,,,,,,,,
6,5,,,1681397532,2.0,0.0,0.031999999999996476,2148.29056,0.16346807277571815,9915.0,0.11085178686573423,186.466304,9.0,1196.888064,0.0,0.0,0.0,0.03333333333333333,5737.0,0.061643746410839584,207177.70752,2.719744,213.0,0.003999999999962256,3538.804736,0.0,13317.0,1.8,1.1,13097.472,61.0,,,,,,,,,,,,,,
7,6,,,1681397533,2.0,0.0,0.03599999999998715,2713.874432,0.0040865054621533085,13323.0,0.1314545798574463,366.2848,10.0,1865.170944,0.0,0.0,0.0,0.03333333333333333,8140.0,0.11883589796129428,206601.6256,2.719744,255.0,0.003999999999962256,4043.01824,0.0,19013.0,2.1,1.1,14274.80576,67.0,,,,,,,,,,,,,,
8,7,,,1681397534,2.0,0.0,0.04399999999999693,2723.168256,0.621167298925194,16236.0,0.16682537156942165,657.625088,116.0,2219.802624,0.0,0.0,0.0,0.3,9608.0,0.12718828263816548,206403.25632,2.719744,423.0,0.12000000000000455,4134.66624,0.0,21814.0,2.2,1.1333333333333333,16441.01632,73.0,,,,,,,,,,,,,,
9,8,,,1681397535,2.0,0.0,0.04799999999998761,5528.752128,0.004078444702739553,24007.0,0.2613072268027251,1461.813248,117.0,5412.601856,0.0,0.0,0.0,0.3,14364.0,0.26441385461442224,202789.392384,2.719744,785.0,0.1209999999999809,6531.649536,0.0,706337.0,3.9,1.1333333333333333,22290.014208,88.0,,,,,,,,,,,,,,
10,9,,,1681397536,2.0,0.0,0.0519999999999925,6226.644992,0.004078275280374102,29525.0,0.3456417950371991,2046.803968,118.0,6233.882624,0.0,0.0,0.0,0.3,17929.0,1.7495163704255867,201504.546816,2.719744,992.0,0.1209999999999809,6793.392128,0.0,955315.0,4.5,1.1333333333333333,23339.1104,153.0,,,,,,,,,,,,,,
11,10,,,1681397537,2.0,0.0,0.05999999999998806,6982.709248,0.1225637360061868,34221.0,0.7480218013538983,2150.48192,121.0,6337.67936,0.0,0.0,0.0,0.3,26257.0,238.41911030695363,200647.008256,2.719744,999.0,0.12299999999999045,6793.66656,0.0,962770.0,4.9,1.1333333333333333,23538.507776,155.0,0.002668115000233229,,,,,,,,,,,,,
12,11,,,1681397538,2.0,0.0,0.06799999999999784,8023.687168,0.004086931260209414,35223.0,0.1573229064656312,2420.494336,122.0,6614.298624,0.0,0.0,0.0,0.3,26842.0,1.8690686083213541,199605.39136,2.719744,1003.0,0.12299999999999045,6824.648704,0.0,963870.0,5.4,1.1333333333333333,31907.975168,162.0,,0.00025689599988254486,1.4645365970000057,,,,,,,,,,,
13,12,,,1681397539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.03906735700002173,32.0,7.1795654296875,0.18836474899944733,2.709605979999651,0.0,0.0001,1.0147122660000605,0.0,0.0
14,12,,,1681397539,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030454150000878144,0.00033125899972219486,0.016881400000784197,1.0,0.039510867999524635,64.0,7.2235107421875,0.14119292099985614,0.20339279299969348,0.0,0.0001,0.0024309299997185008,0.0,1.0
15,12,,,1681397539,2.0666666666666664,0.0,0.0799999999999983,8155.697152,0.012261429645989636,37717.0,0.4472548049127273,2451.88608,125.0,6746.136576,0.0,0.0,0.0,1.0666666666666667,29408.0,54.311292164955525,199472.90624,2.719744,1043.0,0.125,6922.842112,0.0,966620.0,5.5,1.2666666666666666,32243.519488,189.0,0.003076728000451112,0.00032795999959489563,0.016424921000179893,,0.039409248999618285,,,0.14174430399998528,,,,,,
16,12,,,1681397539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,96.0,7.1915283203125,,0.20372068199958449,0.0,0.0001,0.0027375199997550226,0.0,2.0
17,13,,,1681397540,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003072178000365966,0.0003763820004678564,0.016627293000055943,1.0,0.0395078569999896,128.0,7.15283203125,0.1424765869996918,0.20440125000004628,0.0,0.0001,0.002340952999475121,0.0,3.0
18,13,,,1681397540,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030084979998719064,0.0003887820003001252,0.016499211999871477,1.0,0.03968169100062369,160.0,7.035400390625,0.14143533500009653,0.20374947500022245,0.0,0.0001,0.002735956999458722,0.0,4.0
19,13,,,1681397540,2.0666666666666664,0.0,0.09599999999998943,8164.5568,0.016348234497512888,40844.0,0.6671404775136186,2451.771392,129.0,6746.095616,0.0,0.0,0.0,1.0666666666666667,34139.0,91.27494716190351,199464.501248,2.719744,1078.0,0.12599999999997635,6923.104256,0.0,970675.0,5.5,1.2666666666666666,32224.505856,193.0,0.0030090929994912585,0.0003868849998980295,0.01658588800000871,,0.039719767999486066,,,0.14211225700000796,,,,,,
20,13,,,1681397540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,192.0,7.1494140625,,0.20455029599816044,0.0,0.0001,0.002736404999268416,0.0,5.0
21,14,,,1681397541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003064343000005465,0.0003619230001277174,0.016736133000449627,1.0,0.03964673500013305,224.0,7.2816162109375,0.14252618299997266,0.20513929200023995,0.0,0.0001,0.0028039749995514285,0.0,6.0
22,14,,,1681397541,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030239779998737504,0.00037296499976946507,0.01658229900021979,1.0,0.039705729999695905,256.0,7.1248779296875,0.14174127400019643,0.20413519399971847,0.0,0.0001,0.0027089479999631294,0.0,7.0
23,14,,,1681397541,2.0666666666666664,0.0,0.11199999999999477,8168.640512,0.016348463957116807,44058.0,0.7307795321621012,2451.820544,133.0,6746.15296,0.0,0.0,0.0,1.0666666666666667,38184.0,87.42495967106734,199459.909632,2.719744,1119.0,0.1269999999999527,6923.104256,0.0,974461.0,5.5,1.2666666666666666,32224.509952,245.0,0.0030690020003021345,0.00037222700029815314,0.01647374000003765,,0.03941724400010571,,,0.14276166600029683,,,,,,
24,14,,,1681397541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,288.0,7.3597412109375,,0.20477411900083098,0.0,0.0001,0.0026802399997905013,0.0,8.0
25,15,,,1681397542,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003087324000262015,0.0005007919999115984,0.017395533000126306,1.0,0.03960374599955685,320.0,6.9808349609375,0.1410901310000554,0.20455978100017091,0.0,0.0001,0.0028822550002587377,0.0,9.0
26,15,,,1681397542,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031364810001832666,0.00042466099966986803,0.01827119299923652,1.0,0.039752880000378354,352.0,7.1771240234375,0.13991312600046513,0.2046467299996948,0.0,0.0001,0.0031483889997616643,0.0,10.0
27,15,,,1681397542,2.0666666666666664,0.0,0.1280000000000001,8174.374912,0.1144400372742307,47354.0,0.7975678713553505,2451.771392,142.0,6746.107904,0.0,0.0,0.0,1.0666666666666667,43140.0,95.10308757075592,199454.65856,2.719744,1154.0,0.12999999999999545,6923.104256,0.0,978718.0,5.5,1.2666666666666666,32224.509952,330.0,0.003195774999767309,0.0004295919998185127,0.017381042999659257,,0.03963324799951806,,,0.14168975099983072,,,,,,
28,15,,,1681397542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,384.0,7.3497314453125,,0.20481762299823458,0.0,0.0001,0.0024882139996407204,0.0,11.0
29,16,,,1681397543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033486879992778995,0.0003919339997082716,0.017756176000148116,1.0,0.03966072599996551,416.0,7.1239013671875,0.14057165900067048,0.2045277779989192,0.0,0.0001,0.002798594999148918,0.0,12.0
30,16,,,1681397543,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003160027999911108,0.00038875400059623644,0.017543500999636308,1.0,0.039740224000524904,448.0,7.11328125,0.14093871200020658,0.2048487380006918,0.0,0.0001,0.003077518999816675,0.0,13.0
31,16,,,1681397543,2.0666666666666664,0.0,0.14399999999999125,8167.018496,0.016348969592066186,50608.0,0.7647454046856714,2451.820544,146.0,6746.157056,0.0,0.0,0.0,1.0666666666666667,47949.0,85.24119643569124,199462.039552,2.719744,1188.0,0.1309999999999718,6923.104256,0.0,982880.0,5.5,1.2666666666666666,32224.509952,382.0,0.0032116960001076222,0.00037899200015090173,0.017378511000060826,,0.03976383600002009,,,0.14194227999996656,,,,,,
32,16,,,1681397543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,480.0,7.450927734375,,0.2056265010005518,0.0,0.0001,0.002951186000245798,0.0,14.0
33,17,,,1681397544,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003178900000420981,0.0003940620008506812,0.017540421000376227,1.0,0.03966477499943721,512.0,7.2388916015625,0.140979060999598,0.2044382570011294,0.0,0.0001,0.0026810380004462786,0.0,15.0
34,17,,,1681397544,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031560430006720708,0.0004384359999676235,0.017342465000183438,1.0,0.039781802000106836,544.0,7.1322021484375,0.1418721239997467,0.2053286290001779,0.0,0.0001,0.0027377589995012386,0.0,16.0
35,17,,,1681397544,2.0666666666666664,0.0,0.1599999999999966,8167.407616,0.016348763447770507,54048.0,0.9839672514672525,2451.84512,150.0,6746.468352,0.0,0.0,0.0,1.2666666666666666,51767.0,80.63221307227005,199461.593088,2.719744,1226.0,0.132000000000005,6931.664896,0.0,986710.0,5.5,1.3,32300.01152,454.0,0.0031688700000813697,0.00039345299956039526,0.01723551199938811,,0.039847028999247414,,,0.1433827779992498,,,,,,
36,17,,,1681397544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,576.0,7.00604248046875,,0.20677029799753655,0.0,0.0001,0.002742656000009447,0.0,17.0
37,18,,,1681397545,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031600980000803247,0.00039217599987750873,0.017302010999628692,5.0,0.03965316899939353,608.0,7.29638671875,0.1407497299996976,0.20400376999805303,0.0,0.0001,0.002746585999375384,0.0,18.0
