process/memory/dirty_pages_proc_count,_timestamp,02_timing/step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/step,02_timing/forward_time_s,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,01_general/lr,cpu/logical_core_count,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_five_min_percent,01_general/minibatch_loss,02_timing/backward_time_s,memory/used_memory_sys_MB,cpu/interrupts/interrupts_count,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,memory/available_memory_sys_MB,process/involuntary_proc_ctx_switches,process/memory/resident_set_size_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,01_general/step_based_sps,02_timing/opt_step_time_s,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,process/voluntary_proc_ctx_switches,_step,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count
0.0,1681380367.0,,,0.46249999999999997,0.0,0.0,0.1,,,6468.333568,,0.0010000000000047748,,,,0.03999999999999204,36.0,0.2375,,,7733.014528,91999.0,47445.291008,0.012000000000000455,529678.450688,101.0,1853.505536,0.0,0.3752872822408475,10,27307.0,,278.683648,817.6397383447261,2.854912,,,,54152.0,3969.0,10,,2.1,3.0
0.0,1681380368.0,,,0.46249999999999997,0.0,0.0,0.1,,,6623.551488,,0.0010000000000047748,,,,0.03999999999999204,36.0,0.2375,,,7886.86848,93045.0,47634.06336,0.012000000000000455,529524.834304,101.0,2025.025536,0.0,0.29950922745595476,11,28602.0,,294.89152,1009.5861694500857,2.854912,,,,57158.0,4024.0,11,,2.1,3.0
0.0,1681380369.0,,,0.46249999999999997,0.016325145770756985,0.0,0.1,,,6748.32384,,0.0010000000000047748,,,,0.04399999999999693,36.0,0.2375,,,8014.782464,94164.0,47792.390144,0.012000000000000455,529396.92032,102.0,2162.50368,0.0,0.361536614468501,12,29994.0,,307.683328,1014.045102283249,2.854912,,,,60758.0,4089.0,12,,2.1,4.0
0.0,1681380370.0,,,0.5249999999999999,0.0,0.0,0.1,,,7011.016704,,0.0010000000000047748,,,,0.04399999999999693,36.0,0.26249999999999996,,,8274.968576,95255.0,48155.746304,0.012000000000000455,529136.76288,104.0,2455.20384,0.0,0.8461435456818224,13,31398.0,,337.75616,995.7471876639216,2.854912,,,,63864.0,4134.0,13,,2.2,4.0
0.0,1681380371.0,,,0.5249999999999999,0.0,0.0,0.1,,,6295.310336,,0.0010000000000047748,,,,0.06399999999999295,90.0,0.26249999999999996,,,7559.786496,120939.0,49351.725056,0.027000000000001023,529851.559936,104.0,1672.859648,1.8347809169937817,0.8812920995704744,14,37507.0,,339.255296,536.5926130038783,2.854912,,,,73686.0,4194.0,14,,2.0,4.0
0.0,1681380372.0,,,0.5249999999999999,0.0,0.0,0.1,,,6295.310336,,0.0010000000000047748,,,,0.06399999999999295,90.0,0.26249999999999996,,,7709.069312,127235.0,49351.725056,0.027000000000001023,529702.023168,104.0,1672.863744,0.0,2.49779984093376,15,46212.0,,339.255296,431.64264841274337,2.854912,,,,84324.0,4194.0,15,,2.1,4.0
0.0,1681380373.0,,,0.5249999999999999,0.0,0.0,0.1,,,6295.310336,,0.0010000000000047748,,,,0.06399999999999295,90.0,0.26249999999999996,,,8530.976768,140285.0,49351.725056,0.027000000000001023,528880.627712,104.0,1672.863744,0.0,2.8418350076901153,16,57683.0,,339.255296,845.4624269838376,2.854912,,,,108414.0,4194.0,16,,2.2,4.0
0.0,1681380374.0,,,0.5249999999999999,0.10204326372716932,0.0,0.1,,,6295.310336,,0.0010000000000047748,,,,0.06799999999999784,90.0,0.26249999999999996,,,9634.5088,150144.0,49660.022784,0.027000000000001023,527467.077632,105.0,1673.027584,0.0,1.6387829269384553,17,66925.0,,339.37408,795.6928242914831,2.854912,,,,122083.0,4200.0,17,,2.5,6.0
0.0,1681380375.0,,,1.175,0.0,0.0,0.15,,,6415.40096,,0.0010000000000047748,,,,0.06799999999999784,90.0,0.4,,,9459.429376,171819.0,51182.084096,0.027000000000001023,527171.084288,106.0,2052.902912,0.0,1.1805822982033265,18,76477.0,0.02724843900068663,607.289344,779.4802953114297,2.854912,,,,145800.0,4239.0,18,,2.5,6.0
0.0,1681380376.0,,,1.175,0.0,0.0,0.15,,,6701.105152,,0.0010000000000047748,,,,0.06799999999999784,90.0,0.4,,,9787.949056,186345.0,51467.75552,0.027000000000001023,526071.656448,108.0,2338.22208,0.0,1.0456922619542246,19,84861.0,,607.289344,699.9592141928091,2.854912,,,,168853.0,4239.0,19,,2.7,6.0
0.0,1681380377.0,,,1.175,0.0,0.0,0.15,,,6936.10496,,0.0010000000000047748,,,,0.06799999999999784,90.0,0.4,,,10173.300736,203228.0,52239.62624,0.027000000000001023,525521.670144,109.0,2678.587392,0.0,1.2155017277976163,20,93238.0,,720.789504,678.4144763673776,2.854912,,,,191065.0,4261.0,20,,2.8,6.0
0.0,1681380378.0,,,1.175,0.0,0.0,0.15,,,7244.906496,,0.0010000000000047748,,,,0.06799999999999784,90.0,0.4,,,10564.513792,210673.0,53555.060736,0.027000000000001023,524657.524736,110.0,3087.4624,0.0,0.21391089924454876,21,94930.0,,834.269184,130.07547857551663,2.854912,,,,198047.0,4281.0,21,,3.0,6.0
0.0,1681380379.0,,,1.175,0.3594269552278673,0.0,0.15,,,7605.837824,,0.018000000000000682,,,,0.08399999999998897,90.0,0.4,,,10934.919168,212314.0,54117.318656,0.027000000000001023,524287.11936,111.0,3453.243392,0.0,0.4644486141763201,22,95925.0,,834.269184,0.026803856747655924,2.854912,,,,201288.0,4283.0,22,,3.1,51.0
0.0,1681380380.0,,,1.1875,0.0,0.0,0.15,,,7821.520896,,0.018000000000000682,,,,0.08399999999998897,90.0,0.41250000000000003,,,11255.123968,217310.0,55171.862528,0.027000000000001023,523956.424704,114.0,3773.861888,0.0,1.4673426367061424,23,97422.0,,947.748864,0.031683554782811686,2.854912,,,,203347.0,4359.0,23,,3.1,51.0
0.0,1681380381.0,,,1.1875,0.0,0.0,0.15,,,8131.698688,,0.018000000000000682,,,,0.08399999999998897,90.0,0.41250000000000003,,,11670.929408,221848.0,56287.346688,0.027000000000001023,523530.297344,115.0,4188.848128,0.0,0.046377879903095554,24,98298.0,,1061.228544,0.011149832519206399,2.854912,,,,204542.0,4375.0,24,,3.2,51.0
0.0,1681380382.0,,,1.1875,0.0,0.0,0.15,,,8420.880384,,0.018000000000000682,,,,0.08399999999998897,90.0,0.41250000000000003,,,12040.41728,226043.0,57079.713792,0.027000000000001023,523160.645632,116.0,4469.219328,0.0,0.0005264704093271914,25,99101.0,,1061.228544,0.0005264704097806213,2.854912,,,,205959.0,4386.0,25,,3.3,51.0
0.0,1681380383.0,,,1.1875,0.0,0.0,0.15,,,8731.680768,,0.018000000000000682,,,,0.08399999999998897,90.0,0.41250000000000003,,,12378.877952,227128.0,58162.397184,0.027000000000001023,522811.6992,117.0,4893.872128,0.0,0.04468668136399727,26,99913.0,,1174.708224,0.01361902608169079,2.854912,,,,207045.0,4402.0,26,,3.3,51.0
0.0,1681380384.0,,,1.1875,0.22060391791469883,0.0,0.15,,,9000.280064,,0.02400000000000091,,,,0.08799999999999386,90.0,0.41250000000000003,,,12753.94048,231933.0,59202.748416,0.027000000000001023,522426.18368,120.0,5267.308544,0.0,0.0015798457664095119,27,101467.0,,1288.187904,0.0025373280515971104,2.854912,,,,209019.0,4511.0,27,,3.4,103.0
0.0,1681380385.0,,,1.1875,0.0,0.0,0.1625,,,9267.318784,,0.02400000000000091,,,,0.08799999999999386,90.0,0.42500000000000004,,,13020.962816,233040.0,64502.951936,0.027000000000001023,522159.116288,120.0,5534.384128,0.0,1.7703851969301831,28,102611.0,,1288.511488,248.7632492784188,2.854912,,,,210909.0,4527.0,28,,3.5,103.0
0.0,1681380386.0,,,1.1875,0.0,0.0,0.1625,,,9482.36288,,0.02400000000000091,,,,0.08799999999999386,90.0,0.42500000000000004,,,13179.04384,234708.0,70768.128,0.027000000000001023,521956.962304,120.0,5735.596032,0.0,0.651659428493354,29,104522.0,,1342.01344,886.5969424025468,2.854912,,,,214684.0,4565.0,29,,3.5,103.0
0.0,1681380387.0,,,1.1875,0.0,0.0,0.1625,,,9519.538176,,0.02400000000000091,,,,0.08799999999999386,90.0,0.42500000000000004,,,13209.911296,235693.0,70835.236864,0.027000000000001023,521926.090752,120.0,5776.54784,0.0,0.5299301258906082,30,105799.0,,1345.785856,849.2252986964962,2.854912,,,,217378.0,4565.0,30,,3.5,103.0
0.0,1681380388.0,,,1.1875,0.0,0.0,0.1625,,,9564.430336,,0.02400000000000091,,,,0.08799999999999386,90.0,0.42500000000000004,,,13251.862528,236671.0,70835.236864,0.027000000000001023,521884.143616,120.0,5825.76128,0.0,0.5701728751076192,31,107268.0,,1351.262208,474.0145335161013,2.854912,,,,220457.0,4565.0,31,,3.5,103.0
0.0,1681380389.0,,,1.1875,0.01632949443197752,0.0,0.1625,,,9699.229696,,0.02400000000000091,,,,0.09199999999999875,90.0,0.42500000000000004,,,13392.355328,238988.0,70969.454592,0.027000000000001023,521743.638528,120.0,5976.846336,0.0,0.4307143358006961,32,108719.0,,1366.417408,545.7810671485782,2.854912,,,,223004.0,4565.0,32,,3.5,104.0
0.0,1681380390.0,,,1.2,0.06531003183419634,0.0,0.1625,,,9762.025472,,0.025000000000005684,,,,0.09599999999998943,90.0,0.43749999999999994,,,13454.139392,239960.0,71036.563456,0.027000000000001023,521681.854464,120.0,6047.203328,0.0,0.7019393387291498,33,110106.0,,1373.990912,797.2685781934614,2.854912,,,,225560.0,4565.0,33,,3.6,106.0
0.0,1681380391.0,,,1.2,0.0,0.0,0.1625,,,9822.605312,,0.025000000000005684,,,,0.09599999999998943,90.0,0.43749999999999994,,,13519.478784,242915.0,71103.67232,0.027000000000001023,521616.519168,120.0,6118.129664,0.0,0.2221106311778627,34,111437.0,,1385.385984,488.26060744246087,2.854912,,,,228340.0,4565.0,34,,3.6,106.0
0.0,1681380392.0,,,1.2,0.0,0.0,0.1625,,,9953.878016,,0.025000000000005684,,,,0.09599999999998943,90.0,0.43749999999999994,,,13628.90752,244233.0,71701.1968,0.027000000000001023,521507.078144,120.0,6246.21568,0.0,0.1953293771927354,35,113079.0,,1398.49728,638.0714834157556,2.854912,,,,230564.0,4565.0,35,,3.6,106.0
0.0,1681380393.0,,,1.2,0.0,0.0,0.1625,,,9987.694592,,0.025000000000005684,,,,0.09599999999998943,90.0,0.43749999999999994,,,13669.486592,246632.0,71706.980352,0.027000000000001023,521464.500224,120.0,6297.53856,0.0,0.23032558331507774,36,114577.0,,1413.18144,740.7873854543642,2.854912,,,,233876.0,4565.0,36,,3.6,106.0
0.0,1681380394.0,,,1.2,0.0,0.0,0.1625,,,10021.691392,,0.025000000000005684,,,,0.09599999999998943,90.0,0.43749999999999994,,,13703.12704,247538.0,71774.089216,0.027000000000001023,521430.736896,120.0,6334.947328,0.0,0.1747217706415325,37,116038.0,,1416.58112,562.1538967602676,2.854912,,,,235931.0,4565.0,37,,3.6,106.0
0.0,1681380395.0,,,1.3,0.0,0.0,0.17500000000000002,,,10201.706496,,0.025000000000005684,,,,0.09599999999998943,90.0,0.475,,,13888.159744,251952.0,71908.306944,0.027000000000001023,521245.728768,120.0,6529.683456,0.0,0.637122034177149,38,118689.0,,1432.567808,974.4207620512768,2.854912,,,,239923.0,4565.0,38,,3.6,106.0
0.0,1681380396.0,,,1.3,0.0,0.0,0.17500000000000002,,,10553.929728,,0.025000000000005684,,,,0.09599999999998943,90.0,0.475,,,14244.605952,254409.0,72913.89952,0.027000000000001023,520887.218176,120.0,6905.233408,0.0,0.6126936123584522,39,121536.0,,1455.169536,1373.940803149007,2.854912,,,,245271.0,4565.0,39,,3.7,106.0
0.0,1681380397.0,,,1.3,0.0,0.0,0.17500000000000002,,,10808.721408,,0.025000000000005684,,,,0.09599999999998943,90.0,0.475,,,14507.49952,255720.0,86973.206528,0.027000000000001023,520622.20288,120.0,7163.097088,0.0,0.07716323421623694,40,126932.0,,1458.56512,127.77207316640342,2.854912,,,,247625.0,4567.0,40,,3.8,106.0
0.0,1681380398.0,,,1.3,0.0,0.0,0.17500000000000002,,,11073.073152,,0.025000000000005684,,,,0.09599999999998943,90.0,0.475,,,14781.014016,256714.0,102072.700928,0.027000000000001023,520346.591232,120.0,7431.0656,0.0,0.0,41,130828.0,,1460.924416,0.0,2.854912,,,,248906.0,4567.0,41,,3.8,106.0
0.0,1681380399.0,,,1.3,0.01633209464893304,0.0,0.17500000000000002,,,11311.501312,,0.025000000000005684,,,,0.09999999999999432,90.0,0.475,,,15025.21344,257756.0,109823.77472,0.027000000000001023,520098.230272,120.0,7673.950208,0.0,0.044562375438459,42,135038.0,,1465.319424,0.010558444000273427,2.854912,,,,250877.0,4568.0,42,,3.9,107.0
0.0,1681380400.0,,,1.3,0.0,0.0,0.1875,,,11554.074624,,0.025000000000005684,,,,0.09999999999999432,90.0,0.4875,,,15273.529344,259220.0,117440.892928,0.027000000000001023,519847.79264,120.0,7916.802048,0.0,36.33922696616214,43,138877.0,,1467.621376,0.04120411173252336,2.854912,,,,252560.0,4569.0,43,,3.9,107.0
0.0,1681380401.0,,,1.3,0.0,0.0,0.1875,,26.573511446003977,11633.324032,,0.025000000000005684,,,,0.09999999999999432,90.0,0.4875,,,15361.028096,260935.0,133523.058688,0.027000000000001023,519760.216064,121.0,7997.99296,0.0,0.36784742442410495,44,142714.0,,1468.739584,393.16765349126814,2.854912,,,,256064.0,4627.0,44,0.011392544001864735,3.9,107.0
0.0,1681380402.0,,,1.3,0.0,0.0,0.1875,,,11642.458112,,0.025000000000005684,,,,0.09999999999999432,90.0,0.4875,,,15361.007616,261901.0,133623.197696,0.027000000000001023,519760.162816,121.0,8014.450688,0.0,0.334252758410666,45,144839.0,,1476.481024,566.0960531557683,2.854912,,,,258224.0,4627.0,45,,3.9,107.0
0.0,1681380403.0,,,1.3,0.0,0.0,0.1875,,,11893.686272,,0.025000000000005684,,,,0.11199999999999477,107.0,0.4875,,,15457.255424,263933.0,137508.487168,0.03200000000000358,519663.788032,121.0,8117.866496,0.7265558056795058,0.5320656433360584,46,147702.0,,1486.5408,332.8149763162149,2.854912,,,,261885.0,4627.0,46,,3.9,107.0
0.0,1681380404.0,,,1.3,0.10207663472993281,0.0,0.1875,,,11963.936768,,0.025000000000005684,,,,0.11999999999999034,107.0,0.4875,,,15506.132992,280624.0,138036.998144,0.03200000000000358,519615.172608,121.0,8148.590592,0.0,1.3750998656054234,47,153573.0,,1486.659584,3.730908974121246,2.854912,,,,269612.0,4627.0,47,,3.9,112.0
0.0,1681380405.0,,,2.0,0.0,0.0,0.2375,,,11967.32416,,0.025000000000005684,,,,0.11999999999999034,107.0,0.65,,,15532.822528,289106.0,138036.998144,0.03200000000000358,519588.487168,121.0,8158.568448,0.0,3.952739730779764,48,162441.0,,1486.696448,3.5713995853063603,2.854912,,,,282007.0,4627.0,48,,3.9,112.0
,1681380406.0,35.14953724000952,0.0,,,,,0.0,,,256.0,,0.0001,,3.9882545889995527,,,,7.22491455078125,4.549128875005408,,,,,,,,,,49,,,,,,7.283168431264691,1.3469980331137776e-06,,,,49,,,
0.0,1681380406.0,,,2.0,0.0,0.0,0.2375,,0.4155526219983585,12004.007936,,0.025000000000005684,,,,0.11999999999999034,107.0,0.65,,0.15961526000319282,15572.463616,293169.0,140031.463424,0.03200000000000358,519400.63232,122.0,8474.76736,0.0,1.423753873928909,49,181814.0,0.028304149003815837,1788.60032,29.239638794174915,2.854912,,1.686996256466955e-06,,289536.0,4680.0,50,0.004245323994837236,4.0,112.0
,1681380406.0,0.6230091609977535,0.0,,,,,1.0,,,512.0,,0.0001,,0.015290119001292624,,,,7.1667633056640625,,,,,,,,,,,49,,,,,,410.9088854969873,,,,,51,,,
,1681380407.0,0.6831655540081556,0.0,,,,,2.0,0.5405361279990757,,768.0,,0.0001,,0.01472460500372108,,,,7.22442626953125,0.10140837100334466,,,,,,,,,,50,,0.023113784001907334,,,,374.72615312355737,2.2070016711950302e-06,,,,52,0.0033804589984356426,,
0.0,1681380407.0,,,2.0,0.0,0.0,0.2375,,,12004.794368,,0.025000000000005684,,,,0.12399999999999523,109.0,0.65,,,15625.842688,295728.0,139723.952128,0.03300000000000125,519655.600128,126.0,8478.527488,0.26131842073964384,0.14454334643276764,50,202048.0,0.022754835001251195,1785.704448,33.37892248450832,2.854912,,,,293625.0,4720.0,53,,3.9,112.0
,1681380408.0,0.5423147699912079,0.0,,,,,3.0,0.4070617909965222,,1024.0,,0.0001,,0.014937360996555071,,,,7.27880859375,0.09445641400088789,,,,,,,,,,51,,,,,,472.05057683409643,1.9409999367780983e-06,,,,54,0.0031024279960547574,,
0.0,1681380408.0,,,2.0,0.0,0.0,0.2375,,,12040.183808,,0.025000000000005684,,,,0.12399999999999523,109.0,0.65,,,15622.320128,298469.0,139605.209088,0.03300000000000125,519729.917952,129.0,8483.733504,0.0,0.08836053137405965,51,236359.0,0.02325040800496936,1788.575744,35.92950788773691,2.854912,,,,298391.0,4804.0,55,,3.9,112.0
,1681380409.0,0.559623990993714,0.0,,,,,4.0,0.41701075099990703,,1280.0,,0.0001,,0.014615920998039655,,,,7.2045440673828125,0.10131002599518979,,,,,,,,,,52,,,,,,457.45000950624996,1.7369966371916234e-06,,,,56,0.0034351479989709333,,
,1681380409.0,0.6126316430018051,0.0,,,,,5.0,0.40588483800092945,,1536.0,,0.0001,,0.015894044998276513,,,,7.210601806640625,0.16399718900356675,,,,,,,,,,52,,0.023180993004643824,,,,417.8693721167219,2.0799998310394585e-06,,,,57,0.0036724979945574887,,
0.0,1681380409.0,,,2.0,0.01632847785589408,0.0,0.2375,,,12006.412288,,0.026000000000003354,,,,0.1280000000000001,109.0,0.65,,,15618.809856,301442.0,139879.673856,0.03300000000000125,519990.779904,133.0,8480.935936,0.0,0.236260636866728,52,263924.0,0.027979710001091007,1785.778176,48.41938232626275,2.854912,,,,303162.0,4858.0,58,,3.9,113.0
,1681380410.0,0.5590551470013452,0.0,,,,,6.0,0.4076570799952606,,1792.0,,0.0001,,0.015339994002715684,,,,7.189903259277344,0.10413825300202006,,,,,,,,,,53,,,,,,457.9154692933791,1.925000105984509e-06,,,,59,0.0039381850001518615,,
0.0,1681380410.0,,,1.9375,0.08164479483842,0.0,0.25,,0.40924766999523854,12006.944768,,0.026000000000003354,,,,0.1319999999999908,109.0,0.6625000000000001,,,15616.77824,303406.0,139880.198144,0.03300000000000125,520066.613248,136.0,8484.384768,0.0,0.5743998349375726,53,299303.0,0.023392883005726617,1788.596224,0.024333975961850905,2.854912,,,,306462.0,4923.0,60,0.003881470998749137,3.9,115.0
,1681380411.0,0.552786082997045,0.0,,,,,7.0,,,2048.0,,0.0001,,0.015061886995681562,,,,7.36639404296875,0.10120040699985111,,,,,,,,,,54,,,,,,463.1086199059908,1.7650017980486155e-06,,,,61,,,
,1681380411.0,0.5468841260008048,0.0,,,,,8.0,0.4042277490007109,,2304.0,,0.0001,,0.015360458004579414,,,,7.143524169921875,0.10065582099923631,,,,,,,,,,54,,0.022855381001136266,,,,468.10647416674743,1.5379991964437068e-06,,,,62,0.003783178995945491,,
0.0,1681380411.0,,,1.9375,0.0,0.0,0.25,,,12006.682624,,0.026000000000003354,,,,0.1319999999999908,109.0,0.6625000000000001,,,15617.015808,305085.0,139571.638272,0.03300000000000125,520374.321152,139.0,8481.390592,0.0,0.09698983683480723,54,325006.0,0.022890606000146363,1785.704448,0.013335005931364254,2.854912,,,,308864.0,4962.0,63,,3.8,115.0
,1681380412.0,0.6043699739966542,0.0,,,,,9.0,0.4634727130032843,,2560.0,,0.0001,,0.01460406599653652,,,,7.140960693359375,0.09946686100010993,,,,,,,,,,55,,,,,,423.5815990445237,1.767999492585659e-06,,,,64,0.003933959997084457,,
0.0,1681380412.0,,,1.9375,0.0,0.0,0.25,,,12040.4992,,0.026000000000003354,,,,0.1319999999999908,109.0,0.6625000000000001,,,15617.179648,306774.0,139913.76896,0.03300000000000125,520528.65024,143.0,8484.560896,0.0,34.86250517869852,55,355176.0,0.022958954999921843,1788.596224,0.02032140075787432,2.854912,,,,311611.0,5036.0,65,,3.8,115.0
,1681380413.0,0.552731768002559,0.0,,,,,10.0,0.40937614900030894,,2816.0,,0.0001,,0.016252836998319253,,,,7.2782745361328125,0.10042177399736829,,,,,,,,,,56,,,,,,463.1541279509283,1.6730045899748802e-06,,,,66,0.0037203800020506606,,
,1681380413.0,0.557079275000433,0.0,,,,,11.0,0.41001287099788897,,3072.0,,0.0001,,0.014473429997451603,,,,7.1926422119140625,0.10082367200084263,,,,,,,,,,56,,0.02786014300363604,,,,459.5396229734108,1.5859986888244748e-06,,,,67,0.003907573001924902,,
0.0,1681380413.0,,,1.9375,0.0,0.0,0.25,,,12006.948864,,0.026000000000003354,,,,0.1319999999999908,109.0,0.6625000000000001,,,15626.69056,310042.0,139571.900416,0.03300000000000125,520827.0848,146.0,8482.553856,0.0,0.525541546112835,56,387117.0,0.0230953420032165,1786.49088,0.02328989510181124,2.854912,,,,319192.0,5085.0,68,,3.7,115.0
,1681380414.0,0.5526373989850981,0.0,,,,,12.0,0.4086976679973304,,3328.0,,0.0001,,0.014826004997303244,,,,7.1152191162109375,0.10202340899559204,,,,,,,,,,57,,,,,,463.23321669893545,1.6689955373294652e-06,,,,69,0.003993305996118579,,
0.0,1681380414.0,,,1.9375,0.15379898905033818,0.0,0.25,,,12040.507392,,0.035000000000003695,,,,0.13599999999999568,109.0,0.6625000000000001,,,15630.630912,313912.0,139605.471232,0.03300000000000125,520977.641472,148.0,8484.892672,0.0,1.5284802182244672,57,410431.0,0.02318006600398803,1788.583936,0.025564655155033988,2.854912,,,,326356.0,5153.0,70,,3.7,151.0
,1681380415.0,0.6216277059866115,0.0,,,,,13.0,0.47820382499776315,,3584.0,,0.0001,,0.014899394998792559,,,,7.2366180419921875,0.1014662839952507,,,,,,,,,,58,,,,,,411.8220560869172,1.8149949028156698e-06,,,,71,0.003876320995914284,,
,1681380415.0,0.5222669710055925,0.0,,,,,14.0,0.40249679000407923,,3651.0,,0.0001,,0.015215320003335364,,,,7.162837982177734,0.09419887999683851,,,,,,,,,,58,,0.006511614999908488,,,,128.28687954552376,1.5789992175996304e-06,,,,72,0.0038427870022132993,,
