_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696186256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696186256,3.75,0.0,0.0,1105.907712,0.0,38.0,0.6063881667373573,242.937856,0.0,552.431616,0.0,0.0,0.0,1.0,23.0,0.5734944687039232,29989.998592,2.654208,453.0,0.0,1110.441984,0.0,36.0,5.0,3.6249999999999996,9347.15392,41.0,,,,,,,,,,,,,,
2,2,,,1696186257,3.75,0.0,0.015999999999991132,1312.559104,2.2311244469237304,3683.0,0.656177185972685,247.812096,12.0,572.346368,0.0,0.0,0.0,1.0,1721.0,2.1753146436423663,29783.339008,2.654208,516.0,0.023999999999887223,1148.928,0.0,4723.0,5.6,3.6249999999999996,10070.777856,41.0,,,,,,,,,,,,,,
3,3,,,1696186258,3.75,0.0,0.01999999999999602,1360.03584,0.004085170311381606,5097.0,0.3244439069306492,247.894016,13.0,605.577216,0.0,0.0,0.0,1.0,2739.0,31.771470588236635,29735.821312,2.654208,801.0,0.02500000000009095,1181.85984,0.0,5911.0,5.8,3.6249999999999996,10103.701504,42.0,,,,,,,,,,,,,,
4,4,,,1696186259,3.75,0.0,0.027999999999991587,1399.963648,0.012252099335370779,13345.0,2.4340598047655666,247.894016,15.0,637.034496,0.0,0.0,0.0,1.0,10401.0,1456.6676603704886,29695.913984,2.654208,4558.0,0.02599999999983993,1213.325312,0.0,15884.0,5.9,3.6249999999999996,10135.16288,44.0,,,,,,,,,,,,,,
5,5,,,1696186260,3.75,0.0,0.031999999999996476,1394.40128,0.004085548223011126,22111.0,2.6706638240699103,247.894016,16.0,637.034496,0.0,0.0,0.0,1.0,18691.0,1592.285174143382,29701.476352,2.654208,8538.0,0.027000000000043656,1213.325312,0.0,25073.0,5.9,3.6249999999999996,10135.16288,48.0,,,,,,,,,,,,,,
6,6,,,1696186261,3.875,0.0,0.036000000000001364,1402.216448,0.004085266482773115,31416.0,2.7067922478306063,247.894016,17.0,637.034496,0.0,0.0,0.0,3.0,27343.0,1619.1028213810955,29693.62432,2.654208,12842.0,0.027999999999792635,1213.325312,0.0,38028.0,5.9,4.0,10135.16288,48.0,,,,,,,,,,,,,,
7,7,,,1696186262,3.875,0.0,0.04800000000000182,1406.943232,0.2368989811502923,41212.0,2.8979599637996705,247.894016,23.0,637.034496,0.0,0.0,0.0,3.0,36864.0,1580.5801660219183,29688.946688,2.654208,16540.0,0.032000000000152795,1213.325312,0.0,52066.0,5.9,4.0,10135.16288,49.0,,,,,,,,,,,,,,
8,8,,,1696186263,3.875,0.0,0.0759999999999934,1441.62816,0.4167631842515607,49408.0,2.771518268891303,248.287232,64.0,681.168896,0.0,0.0,0.0,3.0,45993.0,1502.6981963184005,29654.24128,2.654208,19697.0,0.05900000000019645,1265.64352,0.0,64564.0,6.0,4.0,10187.481088,50.0,,,,,,,,,,,,,,
9,9,,,1696186264,3.875,0.0,0.08399999999998897,2618.687488,0.016333100029822887,50321.0,0.24399960712795926,249.46688,68.0,1855.840256,0.0,0.0,0.0,3.0,46567.0,0.17627466306287184,28477.177856,2.654208,19702.0,0.06199999999989814,2433.015808,0.0,65664.0,9.8,4.0,11354.853376,56.0,,,,,,,,,,,,,,
