_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681082239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681082239,2.0,0.0,0.0,738.320384,0.0,10.0,1.94784764380352,176.3328,0.0,399.454208,0.0,0.0,0.0,2.75,16.0,0.11025552769575202,30340.808704,2.654208,86.0,0.0,1009.631232,0.0,15.0,3.9,0.8750000000000001,8492.650496,27.0,,,,,,,,,,,,,,
2,1,,,1681082240,2.0,0.0,0.012000000000000455,1109.590016,0.03263732786508916,2232.0,0.26666832319019246,181.071872,6.0,614.87104,0.0,0.0,0.0,2.75,811.0,0.2564850944579064,29969.534976,2.654208,108.0,0.005000000000109139,1242.660864,0.0,2219.0,5.0,0.8750000000000001,8859.639808,29.0,,,,,,,,,,,,,,
3,2,,,1681082241,2.0,0.0,0.02800000000002001,1660.157952,0.20007552979512327,2435.0,0.05800978174259753,181.071872,9.0,1160.364032,0.0,0.0,0.0,3.5000000000000004,1020.0,0.04375057220001128,29418.962944,2.654208,108.0,0.006999999999607098,1813.741568,0.0,2862.0,6.8,1.125,9430.720512,31.0,,,,,,,,,,,,,,
4,3,,,1681082242,2.0,0.0,0.036000000000001364,1695.965184,0.020434038923631312,3037.0,0.00853280758696189,182.5792,13.0,1199.43168,0.0,0.0,0.0,3.5000000000000004,2038.0,0.029038685018343346,29383.159808,2.654208,108.0,0.010000000000218279,1845.776384,0.0,4426.0,6.9,1.125,9663.676416,33.0,,,,,,,,,,,,,,
5,4,,,1681082243,2.0,0.0,0.040000000000020464,1977.48736,0.004081879899725022,3328.0,0.0,311.517184,14.0,1528.160256,0.0,0.0,0.0,3.5000000000000004,2295.0,0.0,29089.058816,2.654208,119.0,0.01099999999951251,2058.145792,0.0,5212.0,7.8,1.125,10247.192576,35.0,,,,,,,,,,,,,,
6,5,,,1681082244,2.0,0.0,0.04400000000001114,2736.979968,0.004080521604460335,3696.0,0.06662726687000055,443.768832,15.0,2414.788608,0.0,0.0,0.0,3.5000000000000004,2739.0,0.02656323927358562,28329.562112,2.654208,123.0,0.011999999999716238,2812.186624,0.0,5870.0,10.2,1.125,11336.777728,36.0,,,,,,,,,,,,,,
7,6,,,1681082245,2.0,0.0,0.0519999999999925,2629.79584,0.004082427929899231,5475.0,0.01843471360996013,976.269312,16.0,2832.490496,0.0,0.0,0.0,3.5000000000000004,3563.0,0.798481441550821,27925.336064,2.654208,439.0,0.012999999999919964,2727.15776,0.0,7778.0,11.5,1.125,13449.03168,41.0,,,,,,,,,,,,,,
8,7,,,1681082246,2.25,0.0,0.056000000000011596,4870.422528,0.004068810597177429,6987.0,0.05943483285532438,1327.796224,17.0,5251.694592,0.0,0.0,0.0,7.249999999999999,4936.0,0.030174362940350558,25333.248,2.654208,585.0,0.012999999999919964,4803.268608,0.0,77407.0,19.7,1.875,18519.61344,44.0,,,,,,,,,,,,,,
9,8,,,1681082247,2.25,0.0,0.06399999999999295,5720.7808,0.0977851282628153,8203.0,0.0005252131532428094,1773.32224,20.0,6121.947136,0.0,0.0,0.0,7.249999999999999,5554.0,0.0018621191351591998,24038.342656,2.654208,801.0,0.015000000000327418,5227.95008,0.0,235664.0,23.8,1.875,19392.36864,45.0,,,,,,,,,,,,,,
10,9,,,1681082248,2.25,0.0,0.06800000000001205,5808.009216,0.004081261231249058,9323.0,0.0443996584170804,2047.737856,21.0,6226.878464,0.0,0.0,0.0,7.249999999999999,6043.0,0.008034983049248138,23674.785792,2.654208,856.0,0.01599999999962165,5075.365888,0.0,241378.0,25.0,1.875,19645.526016,45.0,,,,,,,,,,,,,,
11,10,,,1681082249,2.25,0.0,0.07200000000000273,5809.041408,0.00408332838633652,9500.0,0.0,2047.737856,22.0,6226.878464,0.0,0.0,0.0,7.249999999999999,6133.0,0.0,23673.7536,2.654208,856.0,0.016999999999825377,5075.365888,0.0,241492.0,25.0,1.875,19645.526016,45.0,,,,,,,,,,,,,,
12,11,,,1681082250,2.25,0.0,0.0759999999999934,5809.62304,0.004085863040828349,9760.0,0.043404314605302745,2047.737856,23.0,6226.894848,0.0,0.0,0.0,7.249999999999999,6275.0,0.009384716712218263,23673.171968,2.654208,856.0,0.018000000000029104,5075.398656,0.0,241684.0,25.0,1.875,19645.526016,45.0,,,,,,,,,,,,,,
