_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,64.0,255469.289472,1681157587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681157587,1.65625,0.0,0.0,1493.643264,0.0,3.0,0.0,177.717248,0.0,416.800768,0.0,0.0,0.0,0.234375,17.0,0.0,244782.522368,2.854912,148.0,0.0,4752.044032,0.0,10.0,4.2,0.96875,11969.060864,73.0,,,,,,,,,,,,,,
2,1,,,1681157588,1.65625,0.0,0.004000000000132786,1770.643456,0.004074136845708322,3330.0,0.10093833178951303,182.665216,1.0,556.72832,0.0,0.0,0.0,0.234375,1276.0,0.09192271243655159,244505.522176,2.854912,164.0,0.0,4908.6464,0.0,3302.0,4.3,0.96875,12259.622912,74.0,,,,,,,,,,,,,,
3,2,,,1681157589,1.65625,0.0,0.004000000000132786,2347.163648,0.0,3816.0,0.008739429104364762,182.665216,1.0,1086.464,0.0,0.0,0.0,0.234375,2029.0,0.009376181411072196,243929.001984,2.854912,164.0,0.0,5442.64192,0.0,4123.0,4.5,0.96875,12793.606144,77.0,,,,,,,,,,,,,,
4,3,,,1681157590,1.65625,0.0,0.011999999999943611,2482.700288,0.27681437000631653,8837.0,0.06261239564201951,183.975936,3.0,1217.314816,0.0,0.0,0.0,0.234375,14033.0,0.8335836688150092,243793.461248,2.854912,165.0,0.0019999999999527063,6099.705856,0.0,20962.0,4.6,0.96875,17670.270976,83.0,,,,,,,,,,,,,,
5,4,,,1681157591,1.65625,0.0,0.011999999999943611,2552.049664,0.0,13238.0,0.028137687845176867,250.363904,3.0,1285.439488,0.0,0.0,0.0,0.234375,25994.0,0.028663179305108172,243724.107776,2.854912,198.0,0.0019999999999527063,6111.768576,0.0,36932.0,4.6,0.96875,17850.052608,83.0,,,,,,,,,,,,,,
6,5,,,1681157592,1.65625,0.0,0.011999999999943611,3436.941312,0.0,13790.0,0.00035053313366897285,419.012608,3.0,2322.0224,0.0,0.0,0.0,0.34375,26380.0,0.0013383978886406481,242826.633216,2.854912,209.0,0.0019999999999527063,6987.988992,0.0,37680.0,4.9,0.984375,19298.799616,85.0,,,,,,,,,,,,,,
7,6,,,1681157593,1.65625,0.0,0.011999999999943611,2905.21088,0.0,14533.0,0.018079068160080012,465.313792,3.0,1833.299968,0.0,0.0,0.0,0.34375,26930.0,0.02381087273626456,243358.359552,2.854912,213.0,0.0019999999999527063,6452.617216,0.0,38358.0,4.7,0.984375,20211.73248,86.0,,,,,,,,,,,,,,
8,7,,,1681157594,1.65625,0.0,0.011999999999943611,2905.227264,0.0,14841.0,0.0036389439109930487,465.313792,3.0,1833.299968,0.0,0.0,0.0,0.34375,27106.0,0.004068929035743788,243358.343168,2.854912,213.0,0.0019999999999527063,6452.617216,0.0,38558.0,4.7,0.984375,20211.73248,86.0,,,,,,,,,,,,,,
9,8,,,1681157595,1.65625,0.0,0.011999999999943611,2905.194496,0.0,15227.0,0.0165301961072371,465.313792,3.0,1833.299968,0.0,0.0,0.0,0.34375,27210.0,0.017877809358332167,243358.375936,2.854912,213.0,0.0019999999999527063,6452.617216,0.0,38785.0,4.7,0.984375,20211.73248,86.0,,,,,,,,,,,,,,
10,9,,,1681157596,1.65625,0.0,0.01999999999998181,2883.555328,0.10392180512743898,16961.0,0.018915454745551567,691.912704,5.0,2069.049344,0.0,0.0,0.0,0.34375,30462.0,0.01737754998517984,243171.426304,2.854912,392.0,0.003000000000156433,6494.060544,0.0,42539.0,4.8,0.984375,20755.10784,92.0,,,,,,,,,,,,,,
11,10,,,1681157597,2.1875,0.0,0.01999999999998181,5023.576064,0.0,21626.0,0.16308163742325998,1258.340352,5.0,4739.878912,0.0,0.0,0.0,8.328125,42867.0,0.13669246329078852,240448.02048,2.854912,594.0,0.003000000000156433,8614.494208,0.0,81905.0,5.9,2.625,26084.175872,93.0,,,,,,,,,,,,,,
