01_general/step,memory/used_memory_sys_MB,disk/counter/disk_read_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,process/memory/resident_set_size_proc_MB,_step,01_general/minibatch_loss,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,cpu/interrupts/soft_interrupts_count,01_general/lr,02_timing/step_time_s,02_timing/forward_time_s,03_hivemind/global_epoch,02_timing/dataload_time_s,02_timing/opt_step_time_s,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,_runtime,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/loss_calc_time_s,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,03_hivemind/num_peers,cpu/logical_core_count,memory/total_memory_sys_MB,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,_timestamp,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs
,5729.419264,59.0,,2045.014016,5783.932928,10,,,29214.0,271.0,1036.0,99.0,22890.78272,18145.0,,,,,,,6345.064448,3.9666666666666663,2.719744,,0.0,9,0.10799999999998988,15.933333333333335,4.352918929700388,0.5781751695991166,0.0,1.7000000000000002,,202004.082688,0.3230000000000359,,,,4.3,,0.8326334672717168,1681394175.0,0.006999999999999673,984320.0,0.004081536608469123
,6728.609792,60.0,0.002715931000011551,2181.464064,5920.477184,11,,,33622.0,272.0,1041.0,118.0,23070.90432,25996.0,,,,,,,6345.33888,3.9666666666666663,2.719744,,0.0,10,0.11599999999999966,15.933333333333335,236.36273672140587,0.7114024283304796,0.0,1.7000000000000002,,200902.762496,0.3230000000000359,,,,4.8,,0.03676655028274969,1681394176.0,0.007999999999999119,991657.0,0.004085172250564826
,7574.020096,61.0,,2453.377024,6300.81536,12,,0.18606507999993482,34676.0,273.0,1057.0,124.0,31775.916032,26380.0,,,1.4549385520000442,,,0.03897335700003168,6476.41088,3.9666666666666663,2.719744,,0.0,11,0.12399999999999523,15.933333333333335,0.05896859823281976,0.13456895632468527,0.0,1.7000000000000002,0.00024859699988155626,200057.348096,0.3240000000000123,,,,5.2,,0.06531513746943289,1681394177.0,0.007999999999999119,992793.0,0.004082196096045956
0.0,,,,,,13,7.1795654296875,,,,,,,,0.0001,2.7032886649999455,,0.0,1.0203471480000417,,,,,32.0,,11,,,,,,,,,,1.0,,,,0.0,,1681394177.0,,,
1.0,,,0.003025568000111889,,,14,7.2235107421875,0.13868045399999573,,,,,,,0.0001,0.20091809500036106,0.016870199000095454,0.0,0.002800836000005802,0.03920158200003243,,,,64.0,,12,,,,,,,0.0003394560001197533,,,1.0,,,,0.0,,1681394178.0,,,
2.0,,,0.0030539020001469908,,,15,7.1915283203125,0.13748933300007593,,,,,,,0.0001,0.20036818700054937,0.0179785919999631,0.0,0.002575109000190423,0.03893028300012702,,,,96.0,,12,,,,,,,0.0003409680000459048,,,1.0,,,,0.0,,1681394178.0,,,
,7590.395904,61.0,0.003076823999890621,2451.546112,6299.099136,16,,0.14309975800006214,37985.0,279.0,1100.0,142.0,31776.178176,29441.0,,,0.016929291999986162,,,,6476.673024,3.9666666666666663,2.719744,,0.0,12,0.14399999999999125,15.933333333333335,76.19437766098333,0.6928624466736399,0.0,1.7000000000000002,0.00037949099987599766,200040.927232,0.32600000000002183,,,,5.2,,0.0,1681394178.0,0.007999999999999119,996172.0,0.14713628066942105
3.0,,,,,,17,7.15283203125,,,,,,,,0.0001,0.20554734499978622,,0.0,0.0028119349999542465,0.03925004500001705,,,,128.0,,12,,,,,,,,,,1.0,,,,0.0,,1681394178.0,,,
4.0,,,0.0030209349999950064,,,18,7.035400390625,0.14069308300008743,,,,,,,0.0001,0.2028870330002519,0.017190189000075407,0.0,0.0024747889999616746,0.0391332980000243,,,,160.0,,13,,,,,,,0.000374739000108093,,,1.0,,,,0.0,,1681394179.0,,,
5.0,,,0.00305519399989862,,,19,7.1494140625,0.1381451540000853,,,,,,,0.0001,0.20211550299995906,0.018714508999892132,0.0,0.002574967999862565,0.039218110000092565,,,,192.0,,13,,,,,,,0.000407568000127867,,,1.0,,,,0.0,,1681394179.0,,,
,7600.349184,61.0,0.003042604000029314,2451.615744,6299.172864,20,,0.14058385399994222,42061.0,321.0,1142.0,159.0,31776.178176,34106.0,,,0.01696845900005428,,,,6476.673024,3.9666666666666663,2.719744,,0.0,13,0.16399999999998727,14.933333333333335,90.72972103273563,0.9685487607316053,0.0,1.7000000000000002,0.00038319199984471197,200030.973952,0.35599999999999454,,,,5.2,,0.0,1681394179.0,0.007999999999999119,1000628.0,0.24110359261892073
6.0,,,,,,21,7.2816162109375,,,,,,,,0.0001,0.20290032499974586,,0.0,0.0025479270000232646,0.03937428899985207,,,,224.0,,13,,,,,,,,,,1.0,,,,0.0,,1681394179.0,,,
7.0,,,0.00302837700019154,,,22,7.1248779296875,0.13996592800003782,,,,,,,0.0001,0.20179545700034396,0.01698385000008784,0.0,0.0024143240000285004,0.039016518999915206,,,,256.0,,14,,,,,,,0.00038645900008305034,,,1.0,,,,0.0,,1681394180.0,,,
8.0,,,0.0030469519999769545,,,23,7.3597412109375,0.13899001799995858,,,,,,,0.0001,0.20142987200006246,0.017404402000011032,0.0,0.0026254350000272098,0.03897958800007473,,,,288.0,,14,,,,,,,0.00038347700001395424,,,1.0,,,,0.0,,1681394180.0,,,
,7604.785152,61.0,0.003058086999999432,2451.546112,6299.131904,24,,0.14012420300014128,46221.0,325.0,1188.0,178.0,31776.182272,38433.0,,,0.01698659800013047,,,,6476.673024,3.9666666666666663,2.719744,,0.0,14,0.1799999999999926,14.933333333333335,90.39979820781643,0.8872349142319526,0.0,1.7000000000000002,0.0003933589998723619,200026.48064,0.35700000000002774,,,,5.2,,0.0,1681394180.0,0.007999999999999119,1004951.0,0.016347203913436206
9.0,,,,,,25,6.9808349609375,,,,,,,,0.0001,0.20265379700003905,,0.0,0.002779686999929254,0.03931186299996625,,,,320.0,,14,,,,,,,,,,1.0,,,,0.0,,1681394180.0,,,
10.0,,,0.0030430860001615656,,,26,7.1771240234375,0.14139647299998614,,,,,,,0.0001,0.20359780799981309,0.017084905999809052,0.0,0.0024201569999604544,0.03925841099999161,,,,352.0,,15,,,,,,,0.00039477499990425713,,,1.0,,,,0.0,,1681394181.0,,,
11.0,,,0.003090981000013926,,,27,7.3497314453125,0.14255373100013458,,,,,,,0.0001,0.20529652600043846,0.017026753000209283,0.0,0.002634379000028275,0.03960172200004308,,,,384.0,,15,,,,,,,0.00038896000000931963,,,1.0,,,,0.0,,1681394181.0,,,
,7611.334656,61.0,0.0031032009999307775,2451.615744,6299.205632,28,,0.14075392599988845,50155.0,333.0,1227.0,195.0,31776.182272,43153.0,,,0.01696509899988996,,,,6476.673024,3.9666666666666663,2.719744,,0.0,15,0.19599999999999795,14.933333333333335,91.05894504993844,0.9698202982676598,0.0,1.7000000000000002,0.0003872500001307344,200020.3776,0.36000000000001364,,,,5.2,,0.0,1681394181.0,0.007999999999999119,1009403.0,0.08989364757271806
12.0,,,,,,29,7.1239013671875,,,,,,,,0.0001,0.20305252099979043,,0.0,0.002576668000074278,0.03926637699987623,,,,416.0,,15,,,,,,,,,,1.0,,,,0.0,,1681394181.0,,,
13.0,,,0.003042604000029314,,,30,7.11328125,0.13949757699992915,,,,,,,0.0001,0.20206767599984232,0.01713799599997401,0.0,0.0026670489999105484,0.03932834500005811,,,,448.0,,16,,,,,,,0.00039410499994119164,,,1.0,,,,0.0,,1681394182.0,,,
14.0,,,0.0031420039999829896,,,31,7.450927734375,0.14066697399994155,,,,,,,0.0001,0.20293106599979183,0.016990598999882423,0.0,0.0026349319998644205,0.03909879399998317,,,,480.0,,16,,,,,,,0.0003977630001372745,,,1.0,,,,0.0,,1681394182.0,,,
,7611.666432,61.0,0.0030720990000645543,2451.611648,6299.205632,32,,0.1410533470000246,54170.0,337.0,1287.0,211.0,31776.182272,47831.0,,,0.01693428299995503,,,,6476.673024,3.9666666666666663,2.719744,,0.0,16,0.21599999999999397,14.933333333333335,82.89046234856625,0.9170976502639596,0.0,1.7000000000000002,0.0003840009999294125,200019.644416,0.36099999999999,,,,5.2,,0.0,1681394182.0,0.007999999999999119,1013834.0,0.016346527303472757
15.0,,,,,,33,7.2388916015625,,,,,,,,0.0001,0.2036443220001729,,0.0,0.0026329570000598324,0.03956763500013949,,,,512.0,,16,,,,,,,,,,1.0,,,,0.0,,1681394182.0,,,
16.0,,,0.0029730439998729707,,,34,7.1322021484375,0.1405352500000845,,,,,,,0.0001,0.20282513000006475,0.01714824700002282,0.0,0.0024558380000598845,0.03932903100007934,,,,544.0,,17,,,,,,,0.0003837199999452423,,,1.0,,,,0.0,,1681394183.0,,,
17.0,,,0.0030844789998809574,,,35,7.00604248046875,0.14115597199997865,,,,,,,0.0001,0.20385357599957388,0.017009348999863505,0.0,0.002562450999903376,0.03964869799983717,,,,576.0,,17,,,,,,,0.0003926270001102239,,,1.0,,,,0.0,,1681394183.0,,,
,7622.47168,61.0,0.0030419110000821092,2451.5584,6299.201536,36,,,58254.0,341.0,1331.0,227.0,31851.68384,52186.0,,,0.01708268700008375,,,,6485.1968,3.9666666666666663,2.719744,,0.0,17,0.23199999999999932,14.933333333333335,83.27847474794797,1.0956267724128959,0.0,1.7000000000000002,0.0003883660001520184,200009.252864,0.3620000000000232,,,,5.2,,0.0,1681394183.0,0.007999999999999119,1018837.0,0.01634787280858581
18.0,,,,,,37,7.29638671875,0.14241108200008057,,,,,,,0.0001,0.2050241160004589,,0.0,0.0026850700000977668,0.039414999999962674,,,,608.0,,17,,,,,,,,,,6.0,,,,0.0,,1681394183.0,,,
19.0,,,0.0030667900000480586,,,38,7.40576171875,0.14226872399990498,,,,,,,0.0001,0.20482352100020762,0.017039569000189658,0.0,0.0026806260000284965,0.039347356000007494,,,,640.0,,18,,,,,,,0.0004204560000289348,,,6.0,,,,0.0,,1681394184.0,,,
20.0,,,0.003037836999965293,,,39,7.2027587890625,0.13988487699998586,,,,,,,0.0001,0.20367621600007624,0.018001400999992256,0.0,0.002923815000031027,0.03917403800005559,,,,672.0,,18,,,,,,,0.0006542480000462092,,,6.0,,,,0.0,,1681394184.0,,,
,7621.984256,61.0,0.0030919650000669208,2451.61984,6299.529216,40,,,61993.0,363.0,1366.0,242.0,31851.945984,58255.0,,,0.017051788000117085,,,,6485.512192,4.0,2.719744,,0.0,18,0.25199999999999534,14.266666666666666,86.09797026034467,1.4136152764308718,0.0,1.7333333333333332,0.0003870440000355302,200009.322496,0.37700000000000955,,,,5.2,,0.0,1681394184.0,0.007999999999999119,1023805.0,0.13486035804014757
21.0,,,,,,41,7.096435546875,0.1410043079999923,,,,,,,0.0001,0.20384504400021797,,0.0,0.002671965999979875,0.03963797300002625,,,,704.0,,18,,,,,,,,,,6.0,,,,0.0,,1681394184.0,,,
22.0,,,0.0030736979999801406,,,42,7.066650390625,0.14277866599991285,,,,,,,0.0001,0.20577355099999295,0.016931953000039357,0.0,0.002717417999974714,0.03989236500001425,,,,736.0,,19,,,,,,,0.00037945100007164,,,6.0,,,,0.0,,1681394185.0,,,
23.0,,,0.0031035279998832266,,,43,7.116943359375,0.1414908199999445,,,,,,,0.0001,0.20400164599982418,0.016856831000040984,0.0,0.0025752340000053664,0.03959537800005819,,,,768.0,,19,,,,,,,0.0003798549998919043,,,6.0,,,,0.0,,1681394185.0,,,
,7622.84032,61.0,0.003063756999836187,2451.61984,6299.5456,44,,,65611.0,367.0,1398.0,260.0,31851.945984,63230.0,,,0.017007568000053652,,,,6485.520384,4.0,2.719744,,0.0,19,0.27199999999999136,14.266666666666666,95.93581518371312,1.4798381828900657,0.0,1.7333333333333332,0.0004032470001220645,200008.486912,0.3779999999999859,,,,5.2,,0.0,1681394185.0,0.007999999999999119,1028173.0,0.016347569468922483
24.0,,,,,,45,7.2431640625,0.1388497020000159,,,,,,,0.0001,0.20163391500000216,,0.0,0.002538661000016873,0.03977097999995749,,,,800.0,,19,,,,,,,,,,6.0,,,,0.0,,1681394185.0,,,
25.0,,,0.0030138639999677252,,,46,7.0892333984375,0.14158812599998782,,,,,,,0.0001,0.2042805399998997,0.01689448199999788,0.0,0.0027650259999063564,0.03963753300013195,,,,832.0,,20,,,,,,,0.0003815089999079646,,,6.0,,,,0.0,,1681394186.0,,,
26.0,,,0.00306103399998392,,,47,7.0948486328125,0.1408566959999007,,,,,,,0.0001,0.2033802729999934,0.01689948400007779,0.0,0.00261076700007834,0.039568187999975635,,,,864.0,,20,,,,,,,0.0003841039999770146,,,6.0,,,,0.0,,1681394186.0,,,
,7659.372544,61.0,0.0031126389999371895,2451.615744,6299.553792,48,,,69254.0,373.0,1433.0,279.0,31851.945984,67985.0,,,0.017224462000058338,,,,6485.528576,4.0,2.719744,,0.0,20,0.2919999999999874,14.266666666666666,94.39081077834663,1.5378642409290495,0.0,1.7333333333333332,0.0004175120000127208,199978.795008,0.38100000000002865,,,,5.3,,0.0,1681394186.0,0.007999999999999119,1032470.0,0.0613003377253867
27.0,,,,,,49,7.3531494140625,0.140213686999914,,,,,,,0.0001,0.2033920669998679,,0.0,0.0026486970000405563,0.0397750699999051,,,,896.0,,20,,,,,,,,,,6.0,,,,0.0,,1681394186.0,,,
28.0,,,0.003095846999940477,,,50,7.4713134765625,0.13980270199999723,,,,,,,0.0001,0.20285654299959788,0.017201448999912827,0.0,0.002617384999894057,0.039698630999964735,,,,928.0,,21,,,,,,,0.00044052899988855643,,,6.0,,,,0.0,,1681394187.0,,,
29.0,,,0.0030643850000160455,,,51,7.1494140625,0.14158446900000854,,,,,,,0.0001,0.20428941599993777,0.01691347499991025,0.0,0.002749988999994457,0.0395944370000052,,,,960.0,,21,,,,,,,0.0003826610000032815,,,6.0,,,,0.0,,1681394187.0,,,
,7652.786176,61.0,0.0030647989999579295,2451.61984,6299.561984,52,,,73069.0,377.0,1468.0,294.0,31851.945984,73329.0,,,0.017077780999898096,,,,6485.532672,4.0,2.719744,,0.0,21,0.3079999999999927,14.266666666666666,97.21771110130177,1.6790681302363106,0.0,1.7333333333333332,0.00038650100009363086,199997.792256,0.382000000000005,,,,5.2,,0.0,1681394187.0,0.007999999999999119,1037168.0,0.016346733398639603
30.0,,,,,,53,7.177978515625,0.14245614300011766,,,,,,,0.0001,0.20529062800005704,,0.0,0.002544748999980584,0.03976065500000914,,,,992.0,,21,,,,,,,,,,6.0,,,,0.0,,1681394187.0,,,
31.0,,,0.0030430660001457,,,54,7.30322265625,0.1414058949999344,,,,,,,0.0001,0.2040303160001713,0.017133793000084552,0.0,0.0023861549998400733,0.039665068999966024,,,,1024.0,,22,,,,,,,0.00039633800020055787,,,6.0,,,,0.0,,1681394188.0,,,
32.0,,,0.0030474069999399944,,,55,7.3575439453125,0.1412391439998828,,,,,,,0.0001,0.20390516899988143,0.017010455999979968,0.0,0.00250903100004507,0.039715462000003754,,,,1056.0,,22,,,,,,,0.0003836690000298404,,,6.0,,,,0.0,,1681394188.0,,,
,7656.075264,61.0,0.0030418599999393336,2451.615744,6299.56608,56,,,76695.0,381.0,1502.0,310.0,31851.945984,78402.0,,,0.016915974999847094,,,,6485.540864,4.0,2.719744,,0.0,22,0.32399999999999807,14.266666666666666,95.33863253703487,1.5148836781661699,0.0,1.7333333333333332,0.00038013300013517437,199994.44992,0.38400000000001455,,,,5.3,,0.0,1681394188.0,0.007999999999999119,1041583.0,0.01634821115500037
33.0,,,,,,57,7.06396484375,0.14238329600016186,,,,,,,0.0001,0.2051753710002231,,0.0,0.0027237760000389244,0.039730331000100705,,,,1088.0,,22,,,,,,,,,,6.0,,,,0.0,,1681394188.0,,,
34.0,,,0.0030893059999925754,,,58,7.3204345703125,0.14111518999993677,,,,,,,0.0001,0.20414349800012133,0.017159189000039987,0.0,0.002678299000081097,0.039706622000039715,,,,1120.0,,23,,,,,,,0.0003948920000311773,,,6.0,,,,0.0,,1681394189.0,,,
35.0,,,0.0030076749999352614,,,59,7.063232421875,0.14221441700010473,,,,,,,0.0001,0.20512471700021706,0.01715407899996535,0.0,0.0027118670000163547,0.03963836700017964,,,,1152.0,,23,,,,,,,0.0003983120000157214,,,6.0,,,,0.0,,1681394189.0,,,
,7655.641088,61.0,0.0030060829999456473,2451.61984,6299.574272,60,,,80623.0,399.0,1531.0,327.0,31851.945984,84049.0,,,0.01827720100004626,,,,6485.54496,4.033333333333333,2.719744,,0.0,23,0.347999999999999,13.666666666666666,91.79566814101048,1.7407808103032083,0.0,1.7666666666666668,0.0003967180000472581,199994.957824,0.39100000000001955,,,,5.3,,0.0,1681394189.0,0.007999999999999119,1046468.0,0.1430487874180232
36.0,,,,,,61,7.091552734375,0.1417801560000953,,,,,,,0.0001,0.20566100199994253,,0.0,0.0026497819999349304,0.03955106199987313,,,,1184.0,,24,,,,,,,,,,6.0,,,,0.0,,1681394190.0,,,
37.0,,,0.0030279489999429643,,,62,7.349609375,0.14133062600012636,,,,,,,0.0001,0.20472194000035415,0.01699565400008396,0.0,0.003402982000125121,0.039556194999931904,,,,1216.0,,24,,,,,,,0.00040853400014384533,,,6.0,,,,0.0,,1681394190.0,,,
38.0,,,0.003103380000084144,,,63,7.1668701171875,0.14157580200003395,,,,,,,0.0001,0.20498333399996227,0.016987473999961367,0.0,0.0033680869998988783,0.03953533300000345,,,,1248.0,,24,,,,,,,0.0004132579999804875,,,6.0,,,,0.0,,1681394190.0,,,
,7700.791296,61.0,0.003030989000080808,2451.615744,6299.574272,64,,,86292.0,403.0,1567.0,346.0,31851.945984,90166.0,,,0.01677195899992512,,,,6485.553152,4.033333333333333,2.719744,,0.0,24,0.3639999999999901,13.666666666666666,107.23778543707179,1.6612004396338895,0.0,1.7666666666666668,0.0003905859998667438,199949.758464,0.3919999999999959,,,,5.3,,0.0,1681394190.0,0.007999999999999119,1051398.0,0.01634873233210197
39.0,,,,,,65,7.2569580078125,0.1427108139998836,,,,,,,0.0001,0.2061199109998597,,0.0,0.0035198000000491447,0.039695763000054285,,,,1280.0,,25,,,,,,,,,,6.0,,,,0.0,,1681394191.0,,,
40.0,,,0.0031100169999263017,,,66,7.382568359375,0.14142983900001127,,,,,,,0.0001,0.20504658099980588,0.01662823800006663,0.0,0.003706690999933926,0.03978491499992742,,,,1312.0,,25,,,,,,,0.0003868809999403311,,,6.0,,,,0.0,,1681394191.0,,,
41.0,,,0.003067537999868364,,,67,7.0662841796875,0.14090841699999146,,,,,,,0.0001,0.20421020799972212,0.016747292999980345,0.0,0.0034544019999884767,0.039645210999879055,,,,1344.0,,25,,,,,,,0.00038734700001441524,,,6.0,,,,0.0,,1681394191.0,,,
,7706.25536,61.0,0.003041173999918101,2451.615744,6299.578368,68,,,91905.0,407.0,1608.0,364.0,31851.945984,95416.0,,,0.01714368300008573,,,,6485.561344,4.033333333333333,2.719744,,0.0,25,0.37999999999999545,13.666666666666666,94.53836375569328,1.540792266639517,0.0,1.7666666666666668,0.00038612700018347823,199944.298496,0.39400000000000546,,,,5.3,,0.0,1681394191.0,0.007999999999999119,1055698.0,0.01634843673915801
42.0,,,,,,69,7.3431396484375,0.1420263420000083,,,,,,,0.0001,0.20567431300014505,,0.0,0.003432379000059882,0.03964460799988956,,,,1376.0,,26,,,,,,,,,,6.0,,,,0.0,,1681394192.0,,,
43.0,,,0.0030490619999454793,,,70,7.4068603515625,0.14329418300008,,,,,,,0.0001,0.20683920500005115,0.016735987999936697,0.0,0.0033245229999465664,0.04003560000001016,,,,1408.0,,26,,,,,,,0.00039984900013223523,,,6.0,,,,0.0,,1681394192.0,,,
44.0,,,0.0030357100001765502,,,71,7.2760009765625,0.1411527580000893,,,,,,,0.0001,0.20422195600053783,0.016704798000091614,0.0,0.0033570840000720636,0.03957868500015138,,,,1440.0,,26,,,,,,,0.0003929209999569139,,,6.0,,,,0.0,,1681394192.0,,,
,7701.05344,61.0,0.003007226000136143,2451.611648,6299.578368,72,,,97611.0,411.0,1649.0,387.0,31851.945984,100687.0,,,,,,,6485.56544,4.033333333333333,2.719744,,0.0,26,0.3959999999999866,13.666666666666666,92.65135724019446,1.5354021669708522,0.0,1.7666666666666668,,199949.942784,0.39500000000003865,,,,5.3,,0.0,1681394192.0,0.007999999999999119,1060114.0,0.01634145062751408
45.0,,,,,,73,7.0556640625,0.1396637779998855,,,,,,,0.0001,0.20455041300033372,0.018140748000178064,0.0,0.003366968000136694,0.03997452099997645,,,,1472.0,,27,,,,,,,0.0003971720000208734,,,6.0,,,,0.0,,1681394193.0,,,
46.0,,,0.0030936150001252827,,,74,7.2882080078125,0.14171149300000252,,,,,,,0.0001,0.20405221100031667,0.01666221100003895,0.0,0.002538250000043263,0.03966185099989161,,,,1504.0,,27,,,,,,,0.00038479100021504564,,,6.0,,,,0.0,,1681394193.0,,,
47.0,,,0.0030691229999320058,,,75,7.2786865234375,0.14150318099996184,,,,,,,0.0001,0.20411443199986934,0.01671073600005002,0.0,0.002775818999907642,0.03967532699994081,,,,1536.0,,27,,,,,,,0.00038024600007702247,,,6.0,,,,0.0,,1681394193.0,,,
,7709.847552,61.0,,2434.43712,6282.412032,76,,,103419.0,415.0,1712.0,392.0,31851.945984,105572.0,,,,,,,6485.569536,4.033333333333333,2.719744,,0.0,27,0.41199999999999193,13.666666666666666,86.21317592244438,1.7456789697393327,0.0,1.7666666666666668,,199940.145152,0.39699999999999136,,,,5.3,,0.0,1681394193.0,0.007999999999999119,1064432.0,0.016339511757215992
48.0,,,0.002827389999993102,,,77,7.6488037109375,0.14093953999986297,,,,,,,0.0001,0.20351670299987745,0.0169403519998923,0.0,0.0026591450000523764,0.03975918600008299,,,,1568.0,,28,,,,,,,0.0003910899999937101,,,8.0,,,,0.0,,1681394194.0,,,
49.0,,,0.003062432999968223,,,78,7.4776611328125,0.14169656700005362,,,,,,,0.0001,0.2043337799998426,0.016635503999850698,0.0,0.0027647350000279403,0.03978000899996914,,,,1600.0,,28,,,,,,,0.00039453199997296906,,,8.0,,,,0.0,,1681394194.0,,,
,7713.513472,61.0,0.0030648970000584086,2451.615744,6299.860992,79,,0.14222385299990492,109804.0,420.0,1794.0,398.0,31852.208128,111012.0,,,0.016870744000016202,,,0.03969854899992242,6485.909504,4.033333333333333,2.719744,,0.0,28,0.4239999999999924,12.833333333333332,94.98266924414023,2.1479594769145605,0.0,1.7666666666666668,0.00038879599992469593,199917.662208,0.3990000000000009,,,,5.3,,0.0,1681394194.0,0.007999999999999119,1069146.0,0.05313241939137328
