_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696187139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696187139,9.25,0.0,0.0,1058.074624,0.0,6.0,1.6733293795782018,243.359744,0.0,551.186432,0.0,0.0,0.0,1.875,14.0,10.62703420771667,30037.823488,2.654208,96.0,0.0,1110.441984,0.0,13.0,4.8,7.875,9347.15392,31.0,,,,,,,,,,,,,,
2,2,,,1696187140,9.25,0.0,0.012000000000000455,1305.993216,0.11838658409902117,2956.0,0.4529355255253189,248.561664,25.0,603.05408,0.0,0.0,0.0,1.875,1391.0,0.4677816879372939,29789.9008,2.654208,129.0,0.028999999999996362,1174.286336,0.0,3385.0,5.6,7.875,10029.154304,33.0,,,,,,,,,,,,,,
3,3,,,1696187141,9.25,0.0,0.015999999999991132,2536.157184,0.004083519587797165,3525.0,0.010440092068818466,249.61024,26.0,1829.433344,0.0,0.0,0.0,1.875,1786.0,0.042167125130979505,28559.732736,2.654208,136.0,0.028999999999996362,2400.223232,0.0,4323.0,9.5,7.875,11255.083008,34.0,,,,,,,,,,,,,,
4,4,,,1696187142,9.375,0.0,0.02400000000000091,3065.552896,0.17566783723553892,3983.0,0.05992303131977259,249.61024,29.0,2356.764672,0.0,0.0,0.0,2.75,2138.0,0.029889703776198803,28030.328832,2.654208,136.0,0.032000000000152795,2932.412416,0.0,4973.0,11.2,7.875,11787.268096,39.0,,,,,,,,,,,,,,
5,5,,,1696187143,9.375,0.0,0.027999999999991587,3393.39264,0.004068988878502186,4425.0,0.010840040680548975,249.61024,30.0,2683.641856,0.0,0.0,0.0,2.75,2477.0,0.016085221653609195,27702.501376,2.654208,143.0,0.032000000000152795,3279.118336,0.0,5665.0,12.2,7.875,12334.907392,44.0,,,,,,,,,,,,,,
6,6,,,1696187144,9.375,0.0,0.031999999999996476,2937.278464,0.004084245740993604,5316.0,0.13888030932401713,446.85312,31.0,2341.707776,0.0,0.0,0.0,2.75,3242.0,0.8872784563742302,28146.03264,2.654208,166.0,0.03300000000035652,2759.462912,0.0,7351.0,10.8,7.875,12323.028992,47.0,,,,,,,,,,,,,,
7,7,,,1696187145,9.375,0.0,0.03999999999999204,2860.261376,0.3023105823344915,6397.0,0.10129415232026222,527.54432,90.0,2339.831808,0.0,0.0,0.0,2.75,4175.0,0.09819827747699109,28223.049728,2.654208,166.0,0.11300000000028376,2667.569152,0.0,8846.0,10.6,7.875,14009.520128,48.0,,,,,,,,,,,,,,
8,8,,,1696187146,9.375,0.0,0.04399999999999693,4046.6432,0.004079588482365231,9507.0,0.15473751623286616,1498.15296,91.0,4493.221888,0.0,0.0,0.0,2.75,5268.0,0.12030005253425698,26069.266432,2.654208,670.0,0.11300000000028376,3885.494272,0.0,11936.0,17.4,7.875,16530.571264,51.0,,,,,,,,,,,,,,
9,9,,,1696187147,9.375,0.0,0.055999999999997385,5870.67392,0.10182014788309654,11241.0,0.1573757660727539,1719.754752,95.0,6241.718272,0.0,0.0,0.0,3.5000000000000004,6270.0,0.10486679761375547,24024.670208,2.654208,797.0,0.11599999999998545,5417.984,0.0,112935.0,23.9,8.0,21538.340864,54.0,,,,,,,,,,,,,,
10,10,,,1696187148,9.375,0.0,0.05999999999998806,6380.433408,0.0040724622129928115,13410.0,0.14423038540812275,2382.39744,96.0,6904.365056,0.0,0.0,0.0,3.5000000000000004,7118.0,0.09335642385035108,22851.82976,2.654208,1103.0,0.11700000000018917,5417.984,0.0,229382.0,27.6,8.0,22200.651776,55.0,,,,,,,,,,,,,,
11,11,,,1696187149,9.375,0.0,0.06399999999999295,6585.212928,0.004072563581285448,15669.0,0.11396019223453381,2477.436928,97.0,6859.567104,0.0,0.0,0.0,3.5000000000000004,8197.0,0.123902974408808,22550.642688,2.654208,1188.0,0.1180000000003929,5312.155648,0.0,243039.0,28.5,8.0,22577.258496,57.0,0.001242865999984133,,,,,,,,,,,,,
12,12,,,1696187150,9.375,0.0,0.07199999999998852,7108.345856,0.004082573453945551,16347.0,0.0521166017469472,2578.714624,98.0,6960.86528,0.0,0.0,0.0,3.5000000000000004,8634.0,0.012335431897933015,22022.324224,2.654208,1188.0,0.1180000000003929,5312.155648,0.0,244593.0,30.2,8.0,22577.258496,59.0,,,,,,,,,,,,,,
13,13,,,1696187151,9.375,0.0,0.0799999999999983,7578.185728,0.01633336401122525,16840.0,0.025353400478415437,2771.820544,101.0,7158.554624,0.0,0.0,0.0,3.5000000000000004,8839.0,0.024061405862105277,21552.279552,2.654208,1188.0,0.12100000000009459,5321.4208,0.0,245430.0,31.7,8.0,23221.993472,60.0,,,,,,,,,,,,,,
14,14,,,1696187152,9.375,0.0,0.08399999999998897,7824.515072,0.004084806065049242,17651.0,0.14785083207174562,2842.66496,102.0,7234.555904,0.0,0.0,0.0,4.25,9300.0,0.12643751277800294,21305.950208,2.654208,1193.0,0.12100000000009459,5334.75328,0.0,248129.0,32.5,8.125,35110.350848,61.0,,1.9970000266766874e-06,2.81932761500002,,,,,,,,,,,
15,14,,,1696187152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.006710938999958671,3.0,2.174150228500366,0.4838789400000678,4.063667502000044,0.0,0.0001,0.7525051449999864,0.0,0.0
