03_hivemind/num_peers,02_timing/backward_time_s,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,01_general/lr,01_general/step,02_timing/loss_calc_time_s,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/step_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,_timestamp,cpu/logical_core_count,02_timing/forward_time_s,memory/total_memory_sys_MB,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,02_timing/dataload_cuda_move_time_s,process/memory/text_resident_set_proc_MB,_step,_runtime,03_hivemind/global_epoch,01_general/minibatch_loss,disk/time/disk_write_time_sys_s,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,01_general/dataset_iteration_count,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent
,,5573.349376,206.0,,,,0.00033578499983377696,203198.93504,3.7,1376.018432,253.20729650718326,,0.0,0.0,1092999.0,0.0,150334.0,8.033333333333333,1680687369.0,,0.05506153099986477,,181771.0,5917.175808,0.002534957000079885,2.719744,85,16,,,0.09400000000005093,126.0,22970.228736,,0.3920000000000101,2269.0,2.7004620499503456,2.6333333333333333,4655.538176,,0.0,,0.0,0.03269195034531929,1.3333333333333335
2.0,0.04575009899986071,,,2240.0,0.0001,69.0,,,,,,0.11008576399945014,,,,,,,1680687369.0,,,,,,,,86,16,0.0,7.2740478515625,,,,0.0025355119998948794,,,,,,0.003867879999916113,,0.0,,,
2.0,0.04443882999999005,,,2272.0,0.0001,70.0,0.00035896399981538707,,,,,0.10970226799963712,,,,,,,1680687369.0,,0.05529593599999316,,,,0.002502786999912132,,87,16,0.0,7.0406494140625,,,,0.003176314000029379,,,,,,0.003929436999897007,,0.0,,,
2.0,0.045335195000006934,,,2304.0,0.0001,71.0,0.00036212300005900033,,,,,0.10829363300058503,,,,,,,1680687369.0,,0.0549599590001435,,,,0.0025345170001855877,,88,16,0.0,7.1278076171875,,,,0.0010155500001474138,,,,,,0.004086289000042598,,0.0,,,
2.0,0.04449980599997616,,,2336.0,0.0001,72.0,0.0003689979998853232,,,,,0.14495741999985512,,,,,,,1680687369.0,,0.055000976999963314,,,,0.0022613920000367216,,89,16,0.0,7.203125,,,,0.0388684550000562,,,,,,0.003957791999937399,,0.0,,,
2.0,0.04489690899981724,,,2368.0,0.0001,73.0,0.00037532800001827127,,,,,0.1096375149998039,,,,,,,1680687370.0,,0.055615316000057646,,,,0.002534375000095679,,90,17,0.0,7.002197265625,,,,0.0021974139999656472,,,,,,0.004018172999849412,,0.0,,,
2.0,0.046684461000040756,,,2400.0,0.0001,74.0,0.0003574350000690174,,,,,0.11108171099999709,,,,,,,1680687370.0,,0.05496970900003362,,,,0.002518567999914012,,91,17,0.0,6.94287109375,,,,0.002499005999879955,,,,,,0.004052532000059728,,0.0,,,
2.0,0.04454992699993454,,,2432.0,0.0001,75.0,0.00039698000000498723,,,,,0.10922029699986524,,,,,,,1680687370.0,,0.055438160999983666,,,,0.0025175179998768726,,92,17,0.0,7.1015625,,,,0.002351541000052748,,,,,,0.003966170000012426,,0.0,,,
,0.047828344999970795,5641.969664,214.0,,,,0.00037019000001237146,203104.350208,3.8,1376.075776,276.4967525859316,,0.0,0.0,1101495.0,0.0,160926.0,8.033333333333333,1680687370.0,,0.055156057999965924,,188003.0,5917.47072,0.0025228430001789093,2.719744,93,17,,,0.09699999999997999,129.0,22970.49088,,0.42799999999999727,2375.0,0.8268588027472085,2.6333333333333333,4655.86176,0.003920479000043997,0.0,,0.0,0.03269661678583694,1.3333333333333335
2.0,,,,2464.0,0.0001,76.0,,,,,,0.11269332400024723,,,,,,,1680687370.0,,,,,,,,94,17,0.0,7.034912109375,,,,0.002895409000075233,,,,,,,,0.0,,,
2.0,0.044072643999925276,,,2496.0,0.0001,77.0,0.0003846140000405285,,,,,0.10836194399985288,,,,,,,1680687370.0,,0.05498103399986576,,,,0.0025130779999926744,,95,17,0.0,7.15283203125,,,,0.0024377869999625545,,,,,,0.003972787000066091,,0.0,,,
2.0,0.0443493299999318,,,2528.0,0.0001,78.0,0.00035453899999993155,,,,,0.10907202499970481,,,,,,,1680687370.0,,0.05518844799985345,,,,0.0025734420000844693,,96,17,0.0,7.0775146484375,,,,0.002502267999943797,,,,,,0.004103997999891362,,0.0,,,
2.0,0.043812507999973604,,,2560.0,0.0001,79.0,0.0003628089998528594,,,,,0.10792357800005448,,,,,,,1680687370.0,,0.054707067999970604,,,,0.0025459670000600454,,97,17,0.0,7.2772216796875,,,,0.0025264600001264625,,,,,,0.0039687660000709,,0.0,,,
2.0,0.04547972699992897,,,2592.0,0.0001,80.0,0.0004466190000584902,,,,,0.11057843699995829,,,,,,,1680687371.0,,0.055234623000160354,,,,0.0025636880000092788,,98,18,0.0,7.02099609375,,,,0.002907534999849304,,,,,,0.003946244999951887,,0.0,,,
2.0,0.046196676000135994,,,2624.0,0.0001,81.0,0.00042251400009263307,,,,,0.11078814100028467,,,,,,,1680687371.0,,0.054731600999957664,,,,0.0025636520001626195,,99,18,0.0,7.1109619140625,,,,0.0025865259999591217,,,,,,0.0042871719999766356,,0.0,,,
2.0,0.04460486099992522,,,2656.0,0.0001,82.0,0.0004361490000519552,,,,,0.10923728299985669,,,,,,,1680687371.0,,0.05501191500002278,,,,0.002667794999979378,,100,18,0.0,6.997314453125,,,,0.0025231869999515766,,,,,,0.0039933759999257745,,0.0,,,
2.0,0.044656822999968426,,,2688.0,0.0001,83.0,0.00040494499990018085,,,,,0.10943677799991747,,,,,,,1680687371.0,,0.05522737100000086,,,,0.0025662300001840777,,101,18,0.0,6.974609375,,,,0.0025511719998121407,,,,,,0.004030237000051784,,0.0,,,
,,5647.187968,238.0,,,,,203106.648064,3.8,1376.07168,244.1303886458719,,0.0,0.0,1107800.0,0.0,168306.0,8.033333333333333,1680687371.0,,,,195136.0,5917.51168,0.0025413890000436368,2.719744,102,18,,,0.11000000000001364,133.0,22970.49088,,0.4759999999999991,2492.0,0.5377264726429379,2.6333333333333333,4656.128,,0.0,,0.0,0.20024167290590217,1.3333333333333335
2.0,0.044308392000175445,,,2720.0,0.0001,84.0,0.0004065140001330292,,,,,0.11177243300016926,,,,,,,1680687371.0,,0.057732068999939656,,,,,,103,18,0.0,7.0595703125,,,,0.0028089350000755076,,,,,,0.003975133999801983,,0.0,,,
2.0,0.043554498000048625,,,2752.0,0.0001,85.0,0.00044298800003161887,,,,,0.10790655400023752,,,,,,,1680687371.0,,0.05491824300020198,,,,0.0025295580001056805,,104,18,0.0,6.907958984375,,,,0.002502803999959724,,,,,,0.003958462999889889,,0.0,,,
2.0,0.04441961599991373,,,2784.0,0.0001,86.0,0.0004253010001775692,,,,,0.10996632700016562,,,,,,,1680687371.0,,0.05554439000002276,,,,0.0024720809999507765,,105,18,0.0,7.091064453125,,,,0.0031071070000052714,,,,,,0.003997832000095514,,0.0,,,
2.0,0.04424781800003075,,,2816.0,0.0001,87.0,0.0003869790000408102,,,,,0.10908176199973241,,,,,,,1680687371.0,,0.05532346099994356,,,,0.002601831999982096,,106,18,0.0,7.0380859375,,,,0.002542824999864024,,,,,,0.003978846999871166,,0.0,,,
2.0,0.044294397999919966,,,2848.0,0.0001,88.0,0.00041887199995471747,,,,,0.10933438899951398,,,,,,,1680687372.0,,0.05538332899982379,,,,0.002531033999957799,,107,19,0.0,6.9813232421875,,,,0.0026925039999241562,,,,,,0.004014251999933549,,0.0,,,
2.0,0.04591624299996511,,,2880.0,0.0001,89.0,0.0004480659999899217,,,,,0.11170781700002408,,,,,,,1680687372.0,,0.05500071799997386,,,,0.002518023999982688,,108,19,0.0,7.1357421875,,,,0.00280377000012777,,,,,,0.005020995999984734,,0.0,,,
2.0,0.04401129999996556,,,2912.0,0.0001,90.0,0.00037025300002824224,,,,,0.10848642299970379,,,,,,,1680687372.0,,0.055301521999808756,,,,0.0025337489998946694,,109,19,0.0,7.0513916015625,,,,0.0023207560000173544,,,,,,0.0039488429999892105,,0.0,,,
,,5654.470656,249.0,,,,0.00034785599996212113,203098.505216,3.8,1376.07168,262.1330173727739,,0.0,0.0,1114777.0,0.0,177070.0,7.933333333333333,1680687372.0,,0.054903354000089166,,204671.0,5917.536256,0.0024967179999748623,2.719744,110,19,,,0.11400000000003274,138.0,22970.49088,,0.5160000000000053,2651.0,0.816343196473967,2.7,4656.128,,0.0,,0.0,0.10216861485047178,1.3666666666666665
2.0,0.04993149100005212,,,2944.0,0.0001,91.0,,,,,,0.11412017600014224,,,,,,,1680687372.0,,,,,,,,111,19,0.0,7.1619873046875,,,,0.0024965249999695516,,,,,,0.0039442320000944164,,0.0,,,
,0.044135549999964496,5659.471872,251.0,,,,0.00037663199987036933,203074.256896,3.8,1378.238464,55.487632178914104,,0.0,0.0,1117064.0,0.0,178826.0,7.933333333333333,1680687373.0,,0.05485659700002543,,206783.0,5917.536256,0.002507123999976102,2.719744,112,20,,,0.1150000000000091,139.0,22970.49088,,0.5240000000000009,2670.0,0.11595521643372701,2.7,4658.294784,,0.0,,0.0,0.00817361751527337,1.3666666666666665
,,5659.983872,252.0,,,,,203074.138112,3.8,1378.238464,0.029936854515842326,,0.0,0.0,1117449.0,0.0,178999.0,7.933333333333333,1680687374.0,,,,207468.0,5917.536256,,2.719744,113,21,,,0.1150000000000091,139.0,22970.49088,,0.5280000000000058,2670.0,0.07790767019484447,2.7,4658.294784,,0.0,,0.0,0.004087378533662621,1.3666666666666665
,,5659.983872,253.0,,,,,203074.138112,3.8,1378.238464,0.012198313851520162,,0.0,0.0,1117941.0,0.0,179204.0,7.933333333333333,1680687375.0,,,,208172.0,5917.536256,,2.719744,114,22,,,0.1150000000000091,139.0,22970.49088,,0.5320000000000107,2670.0,0.025298728142146395,2.7,4658.294784,,0.0,,0.0,0.004087393127812223,1.3666666666666665
,,5659.983872,259.0,,,,,203074.138112,3.8,1378.238464,0.0081960701829356,,0.0,0.0,1118294.0,0.0,179348.0,7.933333333333333,1680687376.0,,,,208775.0,5917.536256,,2.719744,115,23,,,0.11800000000005184,139.0,22970.49088,,0.5400000000000063,2670.0,0.025466075898271972,2.7,4658.294784,,0.0,,0.0,0.04903277039076886,1.3666666666666665
,,5659.97568,260.0,,,,,203074.142208,3.8,1378.238464,0.015169406603913846,,0.0,0.0,1118651.0,0.0,179508.0,7.2666666666666675,1680687377.0,,,,209384.0,5917.536256,,2.719744,116,24,,,0.11800000000005184,139.0,22970.49088,,0.5439999999999969,2670.0,0.08557142103323535,2.666666666666667,4658.294784,,0.0,,0.0,0.004087755881343435,1.3666666666666665
,,5659.959296,263.0,,,,,203074.142208,3.8,1378.238464,0.008196485416649014,,0.0,0.0,1119022.0,0.0,179638.0,7.2666666666666675,1680687378.0,,,,210048.0,5917.536256,,2.719744,117,25,,,0.1190000000000282,139.0,22970.49088,,0.5480000000000018,2670.0,0.025467366073844776,2.666666666666667,4658.294784,,0.0,,0.0,0.05312152572192722,1.3666666666666665
,,5659.9552,264.0,,,,,203074.146304,3.8,1378.238464,0.0140305385493418,,0.0,0.0,1119337.0,0.0,179800.0,7.2666666666666675,1680687379.0,,,,210590.0,5917.536256,,2.719744,118,26,,,0.1190000000000282,139.0,22970.49088,,0.5520000000000067,2670.0,0.07302584059659112,2.666666666666667,4658.294784,,0.0,,0.0,0.004086254691120357,1.3666666666666665
,,5659.9552,265.0,,,,,203074.146304,3.8,1378.238464,0.0044047536781150224,,0.0,0.0,1119663.0,0.0,179923.0,7.2666666666666675,1680687380.0,,,,211171.0,5917.536256,,2.719744,119,27,,,0.12000000000000455,139.0,22970.49088,,0.5559999999999974,2670.0,0.0031758912361763546,2.666666666666667,4658.294784,,0.0,,0.0,0.004085568622770626,1.3666666666666665
,,5659.9552,266.0,,,,,203074.187264,3.8,1378.238464,0.014762122420826014,,0.0,0.0,1120062.0,0.0,180084.0,7.2666666666666675,1680687381.0,,,,211808.0,5917.536256,,2.719744,120,28,,,0.12000000000000455,139.0,22970.49088,,0.5600000000000023,2670.0,0.0735790807002065,2.666666666666667,4658.294784,,0.0,,0.0,0.0040877267097523375,1.3666666666666665
,,5659.9552,271.0,,,,,203074.187264,3.8,1378.238464,0.008035615460942839,,0.0,0.0,1120431.0,0.0,180235.0,6.699999999999999,1680687382.0,,,,212464.0,5917.536256,,2.719744,121,29,,,0.1209999999999809,139.0,22970.49088,,0.5679999999999978,2670.0,0.02488886258817773,2.6,4658.294784,,0.0,,0.0,0.03268508533304923,1.3333333333333335
,,5660.454912,274.0,,,,,203073.671168,3.8,1378.238464,0.047122817281099,,0.0,0.0,1121072.0,0.0,180574.0,6.699999999999999,1680687383.0,,,,213357.0,5917.536256,,2.719744,122,30,,,0.12200000000007094,139.0,22970.49088,,0.5720000000000027,2670.0,0.10531175194017885,2.6,4658.294784,,0.0,,0.0,0.04496708013356411,1.3333333333333335
,,5660.454912,275.0,,,,,203073.671168,3.8,1378.238464,0.00714589495181585,,0.0,0.0,1121686.0,0.0,180741.0,6.699999999999999,1680687384.0,,,,213972.0,5917.536256,,2.719744,123,31,,,0.12200000000007094,139.0,22970.49088,,0.5760000000000076,2670.0,0.024423790675460955,2.6,4658.294784,,0.0,,0.0,0.0040879309632058615,1.3333333333333335
,,5803.220992,277.0,,,,,202930.905088,3.9,1378.238464,215.24422358563788,,0.0,0.0,1170740.0,0.0,194866.0,6.699999999999999,1680687385.0,,,,302541.0,5917.536256,,2.719744,124,32,,,0.1230000000000473,139.0,22970.49088,,0.5799999999999983,2670.0,206.88955120615793,2.6,4658.294784,,0.0,,0.0,0.008174084190568646,1.3333333333333335
,,5941.170176,278.0,,,,,202792.968192,3.9,1378.238464,649.1025127893222,,0.0,0.0,1265120.0,0.0,223935.0,6.699999999999999,1680687386.0,,,,477184.0,5917.536256,,2.719744,125,33,,,0.1230000000000473,139.0,22970.49088,,0.5840000000000032,2670.0,682.476894067255,2.6,4658.294784,,0.0,,0.0,0.0040868009765441474,1.3333333333333335
2.0,,,,2976.0,0.0001,92.0,,,,,,14.593722614999706,,,,,,,1680687387.0,,,,,,,,126,34,1.0,7.051025390625,,,,0.0026511260000461334,,,,,,14.489195585999823,,0.0,,,
2.0,0.05861150600003384,,,3008.0,0.0001,93.0,0.000551995000023453,,,,,0.14608209099992564,,,,,,,1680687387.0,,0.07095760299989706,,,,0.0029190200000357436,,127,34,1.0,6.90478515625,,,,0.0027161509999586997,,,,,,0.01032581599997684,,0.0,,,
2.0,0.059547482999960266,,,3040.0,0.0001,94.0,0.0006285710001066036,,,,,0.14660192800010918,,,,,,,1680687387.0,,0.07379628099988622,,,,0.0032203230000504846,,128,34,1.0,7.2540283203125,,,,0.0027093109999896114,,,,,,0.006699959000115996,,0.0,,,
,,6165.204992,286.0,,,,0.0005128519999288983,202589.130752,4.0,1376.710656,162.937780603123,,0.0,0.0,1791344.0,0.0,244750.0,6.433333333333333,1680687387.0,,0.07127235300004031,,604330.0,6173.249536,0.002553248000140229,2.719744,129,34,,,0.1270000000000664,212.0,25235.53792,,0.6159999999999997,2834.0,129.84334682763017,2.6333333333333333,4657.876992,,0.0,,0.0,0.0939951256615629,1.3666666666666665
2.0,0.04791503600017677,,,3072.0,0.0001,95.0,,,,,,0.1783302280002772,,,,,,,1680687387.0,,,,,,,,130,34,1.0,7.145263671875,,,,0.0032527480000226205,,,,,,0.05282399099996837,,0.0,,,
2.0,0.050155611000036515,,,3104.0,0.0001,96.0,0.0004573139999592968,,,,,0.1168153550001989,,,,,,,1680687387.0,,0.0562237130000085,,,,0.0025374470001224836,,131,34,1.0,7.13037109375,,,,0.003393527000071117,,,,,,0.004047743000000992,,0.0,,,
2.0,0.04753364699990925,,,3136.0,0.0001,97.0,0.000539204000006066,,,,,0.11407823599984113,,,,,,,1680687387.0,,0.05632011300008344,,,,0.00254147999999077,,132,34,1.0,6.95751953125,,,,0.0031349769999451382,,,,,,0.004008814999906463,,0.0,,,
2.0,0.04658613900005548,,,3168.0,0.0001,98.0,0.00044876399988424964,,,,,0.1130481669999881,,,,,,,1680687388.0,,0.056780542000069545,,,,0.0025462389999120205,,133,35,1.0,6.966796875,,,,0.002644032000034713,,,,,,0.004042451000032088,,0.0,,,
2.0,0.04784414400000969,,,3200.0,0.0001,99.0,0.0004508259999056463,,,,,0.11401336199992329,,,,,,,1680687388.0,,0.05647096400002738,,,,0.002534702000048128,,134,35,1.0,7.097412109375,,,,0.00258572899997489,,,,,,0.004126996999957555,,0.0,,,
2.0,0.0497176460000901,,,3232.0,0.0001,100.0,0.00044349700010570814,,,,,0.11623352400010845,,,,,,,1680687388.0,,0.05651038199994218,,,,0.002640272000007826,,135,35,1.0,7.1126708984375,,,,0.002664362999894365,,,,,,0.004257364000068264,,0.0,,,
2.0,0.045773307999979806,,,3264.0,0.0001,101.0,0.0004998260001229937,,,,,0.11212382500002605,,,,,,,1680687388.0,,0.056673929999988104,,,,0.002579341000000568,,136,35,1.0,7.0897216796875,,,,0.0026236149999476766,,,,,,0.003973804999986896,,0.0,,,
,,6171.516928,298.0,,,,0.0004291449999982433,202581.413888,4.0,1376.681984,272.0588641376336,,0.0,0.0,1811756.0,0.0,264658.0,6.433333333333333,1680687388.0,,0.05839451900010317,,629169.0,6173.249536,0.0025473429998328356,2.719744,137,35,,,0.1310000000000855,345.0,25235.53792,,0.6560000000000059,2910.0,4.067153323181002,2.6333333333333333,4657.84832,,0.0,,0.0,0.09400149856416817,1.3666666666666665
2.0,0.04652138799997374,,,3296.0,0.0001,102.0,,,,,,0.11430838199976279,,,,,,,1680687388.0,,,,,,,,138,35,1.0,7.0152587890625,,,,0.0024923789999320434,,,,,,0.003923607999922751,,0.0,,,
2.0,0.0481027890000405,,,3328.0,0.0001,103.0,0.0004517679999480606,,,,,0.11397705700005645,,,,,,,1680687388.0,,0.056216360000007626,,,,0.0025674430000890425,,139,35,1.0,7.1483154296875,,,,0.0025657139999566425,,,,,,0.004072983000014574,,0.0,,,
2.0,0.046569631000011213,,,3360.0,0.0001,104.0,0.0004229520000080811,,,,,0.1119379240001308,,,,,,,1680687388.0,,0.055847790999905556,,,,0.002570246000004772,,140,35,1.0,7.10791015625,,,,0.002569405000031111,,,,,,0.003957899000170073,,0.0,,,
2.0,0.048515941000005114,,,3392.0,0.0001,105.0,0.0004695830000400747,,,,,0.11402295999982925,,,,,,,1680687389.0,,0.05596013999979732,,,,0.0025388049998582574,,141,36,1.0,6.994140625,,,,0.0024807290001263027,,,,,,0.004057762000002185,,0.0,,,
2.0,0.04814755699999296,,,3424.0,0.0001,106.0,0.000434598000083497,,,,,0.11486371199998757,,,,,,,1680687389.0,,0.05696904000001268,,,,0.002601396000045497,,142,36,1.0,7.2322998046875,,,,0.002691886999855342,,,,,,0.004019233999997596,,0.0,,,
2.0,0.04682484599993586,,,3456.0,0.0001,107.0,0.00044597400005841337,,,,,0.1131901129997459,,,,,,,1680687389.0,,0.05660606499986898,,,,0.0025871450000067853,,143,36,1.0,7.2310791015625,,,,0.0025896479999119038,,,,,,0.004136434999963967,,0.0,,,
2.0,0.0485741060001601,,,3488.0,0.0001,108.0,0.00043387300001995754,,,,,0.11466370099992673,,,,,,,1680687389.0,,0.0564217019998523,,,,0.002542326999900979,,144,36,1.0,7.1590576171875,,,,0.0025206499999512744,,,,,,0.004171043000042118,,0.0,,,
,0.04652416900012213,6196.137984,306.0,,,,0.0005329870000423398,202537.947136,4.0,1376.710656,222.08134917170352,,0.0,0.0,1830821.0,0.0,282240.0,6.433333333333333,1680687389.0,,0.05674239900008615,,653007.0,6173.249536,0.0025931600000603794,2.719744,145,36,,,0.13400000000001455,476.0,25235.53792,,0.695999999999998,2951.0,3.843722198462772,2.6333333333333333,4657.881088,0.003973567999992156,0.0,,0.0,0.03269737908924196,1.3666666666666665
2.0,,,,3520.0,0.0001,109.0,,,,,,0.1129612900003849,,,,,,,1680687389.0,,,,,,,,146,36,1.0,7.12744140625,,,,0.0025950070000817504,,,,,,,,0.0,,,
2.0,0.04884928100000252,,,3552.0,0.0001,110.0,0.00043553599994083925,,,,,0.11524490400006471,,,,,,,1680687389.0,,0.05670859700012443,,,,0.002547748000097272,,147,36,1.0,7.1490478515625,,,,0.0025623389999509527,,,,,,0.004141402999948696,,0.0,,,
2.0,0.049129062000019985,,,3584.0,0.0001,111.0,0.0005129679998390202,,,,,0.11545136700010517,,,,,,,1680687389.0,,0.05613302899996597,,,,0.00264189500012435,,148,36,1.0,7.1666259765625,,,,0.0025437330000386282,,,,,,0.004490680000117209,,0.0,,,
2.0,0.04796654300002956,,,3616.0,0.0001,112.0,0.00043999600006827677,,,,,0.1144341300000633,,,,,,,1680687389.0,,0.05644533099984983,,,,0.0025597579999612208,,149,36,1.0,7.1119384765625,,,,0.0026445880000665056,,,,,,0.004377914000087912,,0.0,,,
2.0,0.04847755600007986,,,3648.0,0.0001,113.0,0.00037290200020834163,,,,,0.11441788800038921,,,,,,,1680687390.0,,0.05641536799998903,,,,0.0025163329999031703,,150,37,1.0,7.001220703125,,,,0.0025515000002087618,,,,,,0.00408422900000005,,0.0,,,
2.0,0.04686246199980815,,,3680.0,0.0001,114.0,0.0003543889999946259,,,,,0.11291803299968706,,,,,,,1680687390.0,,0.056515859999990425,,,,0.0026026170000932325,,151,37,1.0,7.023193359375,,,,0.002553123999859963,,,,,,0.004029580999940663,,0.0,,,
2.0,0.04534602500007168,,,3712.0,0.0001,115.0,0.0003494620000310533,,,,,0.11107603300001756,,,,,,,1680687390.0,,0.05612529700010782,,,,0.002531401999931404,,152,37,1.0,6.9757080078125,,,,0.0027166329998635774,,,,,,0.004007214000012027,,0.0,,,
2.0,0.04523291500004234,,,3744.0,0.0001,116.0,0.0003598079999846959,,,,,0.11098043900005905,,,,,,,1680687390.0,,0.056073295000032886,,,,0.0025845180000487744,,153,37,1.0,7.0517578125,,,,0.0026591280000047846,,,,,,0.00407077499994557,,0.0,,,
,,6195.24096,315.0,,,,,202558.13632,4.0,1376.710656,247.6810051912647,,0.0,0.0,1847845.0,0.0,298969.0,6.433333333333333,1680687390.0,,,,672687.0,6173.249536,0.0025041500000497763,2.719744,154,37,,,0.1370000000000573,531.0,25235.53792,,0.7280000000000086,3074.0,3.0270729995122565,2.6333333333333333,4657.881088,,0.0,,0.0,0.036776440888319675,1.3666666666666665
2.0,0.044804004999832614,,,3776.0,0.0001,117.0,0.00037378900015028194,,,,,0.11277177399983884,,,,,,,1680687390.0,,0.05829958100002841,,,,,,155,37,1.0,7.091552734375,,,,0.0028132269999332493,,,,,,0.00397702199984451,,0.0,,,
2.0,0.04492195900002116,,,3808.0,0.0001,118.0,0.0004085829998530244,,,,,0.10977771499983646,,,,,,,1680687390.0,,0.05538679599999341,,,,0.0025723470000684756,,156,37,1.0,6.9671630859375,,,,0.0025813629999902332,,,,,,0.003906666999910158,,0.0,,,
2.0,0.04507177400000728,,,3840.0,0.0001,119.0,0.0003883179999775166,,,,,0.11026565400015897,,,,,,,1680687390.0,,0.055658625999967626,,,,0.0026016310000613885,,157,37,1.0,7.18994140625,,,,0.00256995800009463,,,,,,0.003975347000050533,,0.0,,,
2.0,0.045105470999942554,,,3872.0,0.0001,120.0,0.000364036000064516,,,,,0.11020269000027838,,,,,,,1680687391.0,,0.0555733969999892,,,,0.0025518790000660374,,158,38,1.0,7.0560302734375,,,,0.0026952760001677234,,,,,,0.00391263100004835,,0.0,,,
2.0,0.04485048900005495,,,3904.0,0.0001,121.0,0.0003525709998939419,,,,,0.10980929700008346,,,,,,,1680687391.0,,0.055530289000216726,,,,0.0025395430000116903,,159,38,1.0,7.15380859375,,,,0.0025020359998961794,,,,,,0.004034369000009974,,0.0,,,
2.0,0.04515159200013841,,,3936.0,0.0001,122.0,0.00034419200005686434,,,,,0.11011246900011429,,,,,,,1680687391.0,,0.055550778999986505,,,,0.0025206230000094365,,160,38,1.0,7.23828125,,,,0.002579720000085217,,,,,,0.003965562999837857,,0.0,,,
2.0,0.044789412000000084,,,3968.0,0.0001,123.0,0.000356221000174628,,,,,0.10974048700018102,,,,,,,1680687391.0,,0.05543769899986728,,,,0.0025399710000328923,,161,38,1.0,7.336181640625,,,,0.002633778000017628,,,,,,0.003983406000088507,,0.0,,,
,,6198.628352,323.0,,,,0.00037351399987528566,202554.761216,4.0,1376.681984,223.18273807786255,,0.0,0.0,1854447.0,0.0,307196.0,6.433333333333333,1680687391.0,,0.05619933499997387,,678140.0,6173.249536,0.0025639289999617176,2.719744,162,38,,,0.13900000000001,537.0,25235.53792,,0.7600000000000051,3168.0,0.6240345985061369,2.6333333333333333,4657.852416,,0.0,,0.0,0.03269604117979114,1.3666666666666665
2.0,0.04628946100001485,,,4000.0,0.0001,124.0,,,,,,0.1119084029996884,,,,,,,1680687391.0,,,,,,,,163,38,1.0,6.9217529296875,,,,0.0025289119998888054,,,,,,0.0039532519999738724,,0.0,,,
2.0,0.04501630699996895,,,4032.0,0.0001,125.0,0.00035890499998458836,,,,,0.11021025000013651,,,,,,,1680687391.0,,0.05572724700004983,,,,0.002507573000002594,,164,38,1.0,7.0428466796875,,,,0.0025530770001296332,,,,,,0.00404714100000092,,0.0,,,
2.0,0.04520140799991168,,,4064.0,0.0001,126.0,0.0003511970001000009,,,,,0.1101857389999168,,,,,,,1680687391.0,,0.05548299999986739,,,,0.00251384699981827,,165,38,1.0,7.25048828125,,,,0.002674705000117683,,,,,,0.003961582000101771,,0.0,,,
2.0,0.04493908199992802,,,4096.0,0.0001,127.0,0.0003807370001140953,,,,,0.11069557200016789,,,,,,,1680687391.0,,0.05584152300002643,,,,0.0025615559998186654,,166,38,1.0,6.8905029296875,,,,0.0029289150002114184,,,,,,0.004043759000069258,,0.0,,,
2.0,0.04591084200001205,,,4128.0,0.0001,128.0,0.00036908600009155634,,,,,0.11172443200007365,,,,,,,1680687392.0,,0.05642312000009042,,,,0.0025012609999066626,,167,39,1.0,7.1412353515625,,,,0.0025291010001637915,,,,,,0.003991021999809163,,0.0,,,
2.0,0.04500617400003648,,,4160.0,0.0001,129.0,0.0003479720000996167,,,,,0.1098729899999853,,,,,,,1680687392.0,,0.05550308500005485,,,,0.0025596959999347746,,168,39,1.0,7.025390625,,,,0.0024379789999784407,,,,,,0.004018083999881128,,0.0,,,
2.0,0.0449628669998674,,,4192.0,0.0001,130.0,0.000356654000142953,,,,,0.10981582799990974,,,,,,,1680687392.0,,0.05546589000005042,,,,0.002554228000008152,,169,39,1.0,7.1368408203125,,,,0.002526440999872648,,,,,,0.003949747999968167,,0.0,,,
2.0,0.045345079000071564,,,4224.0,0.0001,131.0,0.000458585999922434,,,,,0.11052314599987767,,,,,,,1680687392.0,,0.05540105899990522,,,,0.002559374999918873,,170,39,1.0,6.993896484375,,,,0.0025384680000115623,,,,,,0.004220579000048019,,0.0,,,
,,6197.608448,341.0,,,,,202555.35104,4.0,1376.694272,222.55122595122236,,0.0,0.0,1860416.0,0.0,314141.0,6.433333333333333,1680687392.0,,,,683832.0,6173.249536,0.0025604559998555487,2.719744,171,39,,,0.1430000000000291,561.0,25235.53792,,0.7999999999999972,3267.0,0.500100839185859,2.7,4657.897472,,0.0,,0.0,0.12666720688622873,1.4000000000000001
