_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681074749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681074749,9.75,0.0,0.0,715.730944,0.0,38.0,0.5473240304668318,178.11456,0.0,401.16224,0.0,0.0,0.0,4.0,10.0,0.630193513030331,30380.224512,2.654208,91.0,0.0,1009.635328,0.0,29.0,3.7,10.25,8492.654592,25.0,,,,,,,,,,,,,,
2,2,,,1681074750,9.75,0.0,0.008000000000009777,867.856384,0.01224465635925252,2400.0,0.30178773159181205,180.494336,3.0,403.636224,0.0,0.0,0.0,4.0,858.0,0.27146307482814863,30228.094976,2.654208,108.0,0.0020000000004074536,1018.159104,0.0,3178.0,4.2,10.25,8568.160256,25.0,,,,,,,,,,,,,,
3,3,,,1681074751,9.75,0.0,0.012000000000000455,880.930816,0.0040830527745485,3583.0,0.15655158009069942,180.563968,4.0,404.967424,0.0,0.0,0.0,4.0,1589.0,0.40052993276672516,30215.016448,2.654208,149.0,0.0030000000006111804,1036.423168,0.0,4217.0,4.3,10.25,8720.384,26.0,,,,,,,,,,,,,,
4,4,,,1681074752,9.625,0.0,0.027999999999991587,896.577536,0.036773878086624696,4366.0,0.24385837516478764,180.563968,10.0,420.33152,0.0,0.0,0.0,3.75,2321.0,40.920587728452865,30199.332864,2.654208,366.0,0.007999999999810825,1051.971584,0.0,4949.0,4.3,10.125,8735.920128,26.0,,,,,,,,,,,,,,
5,5,,,1681074753,9.625,0.0,0.055999999999983174,1184.047104,3.694358248162846,7252.0,0.23188574713556495,182.41536,49.0,709.738496,0.0,0.0,0.0,3.75,3666.0,49.51950239858426,29911.90016,2.654208,716.0,0.21700000000055297,1340.854272,0.0,7789.0,5.2,10.125,9024.802816,35.0,,,,,,,,,,,,,,
6,6,,,1681074754,9.625,0.0,0.060000000000002274,1411.026944,0.0038132786980598003,9009.0,0.2841265020153459,182.677504,50.0,932.995072,0.0,0.0,0.0,3.75,5216.0,1.1152574062569147,29684.92032,2.654208,747.0,0.21700000000055297,2588.594176,0.0,9772.0,5.9,10.125,10272.54272,37.0,,,,,,,,,,,,,,
7,7,,,1681074755,9.625,0.0,0.06399999999999295,2120.298496,0.004086210951509618,9424.0,0.06513196790931326,183.07072,51.0,1639.161856,0.0,0.0,0.0,3.75,5627.0,0.07438978959343516,28975.640576,2.654208,747.0,0.2179999999998472,2588.594176,0.0,10463.0,8.2,10.125,10272.54272,39.0,,,,,,,,,,,,,,
8,8,,,1681074756,9.625,0.0,0.07200000000000273,2520.559616,0.020429266613888213,9689.0,0.09065487060230429,184.905728,54.0,2042.40896,0.0,0.0,0.0,4.375,5871.0,0.05341135993704508,28575.379456,2.654208,747.0,0.22100000000045839,2672.758784,0.0,10988.0,9.4,10.125,10356.707328,40.0,,,,,,,,,,,,,,
9,9,,,1681074757,9.625,0.0,0.07999999999998408,3076.042752,0.004085733804187545,10055.0,0.012329020950990787,184.905728,55.0,2596.864,0.0,0.0,0.0,4.375,6136.0,0.01921571679742264,28019.89632,2.654208,747.0,0.2220000000006621,3227.287552,0.0,11549.0,11.2,10.125,10911.236096,44.0,,,,,,,,,,,,,,
10,10,,,1681074758,9.625,0.0,0.08799999999999386,3581.91104,0.004085793077120614,10333.0,0.06771882821936684,184.905728,56.0,3101.724672,0.0,0.0,0.0,4.375,6398.0,0.04241404336569853,27514.028032,2.654208,747.0,0.22299999999995634,3731.214336,0.0,12085.0,12.8,10.125,11415.16288,47.0,,,,,,,,,,,,,,
11,11,,,1681074759,9.625,0.0,0.09600000000000364,3582.1568,0.09397062598321536,10627.0,0.008115499883726352,184.905728,59.0,3101.724672,0.0,0.0,0.0,4.375,6622.0,0.006136498930255407,27513.769984,2.654208,747.0,0.2250000000003638,3731.214336,0.0,12585.0,12.8,10.125,11415.16288,51.0,,,,,,,,,,,,,,
12,12,,,1681074760,9.625,0.0,0.09999999999999432,3582.124032,0.0040856230364309,10846.0,0.06825863173585961,184.905728,60.0,3101.724672,0.0,0.0,0.0,4.375,6840.0,0.028742996426807433,27513.823232,2.654208,747.0,0.22600000000056752,3731.214336,0.0,13051.0,12.8,10.125,11415.16288,55.0,,,,,,,,,,,,,,
13,13,,,1681074761,9.625,0.0,0.103999999999985,3582.087168,0.004085373345185612,11124.0,0.008114891975909205,184.905728,61.0,3101.724672,0.0,0.0,0.0,5.125,7052.0,0.006136039263479108,27513.856,2.654208,747.0,0.22699999999986176,3731.214336,0.0,13532.0,12.8,10.25,11415.16288,57.0,,,,,,,,,,,,,,
