_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,64.0,255469.289472,1681387029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681387029.0,2.75,0.0,0.0,1494.007808,0.0,19.0,0.09698667557151616,177.983488,0.0,418.619392,0.0,0.0,0.0,0.359375,20.0,0.10874254811903303,244782.157824,2.854912,176.0,0.0,4787.441664,0.0,19.0,4.2,1.921875,12271.427584,78.0,,,,,,,,,,,,,,
2,2,,,1681387030.0,2.75,0.0,0.008000000000038199,1632.034816,0.012223657075192813,2670.0,0.2834837964308025,180.559872,3.0,421.289984,0.0,0.0,0.0,0.359375,1231.0,0.2821707084637374,244644.130816,2.854912,187.0,0.0010000000002037268,4795.96544,0.0,2834.0,4.2,1.921875,12346.933248,78.0,,,,,,,,,,,,,,
3,3,,,1681387031.0,2.734375,0.0,0.011999999999943611,1704.697856,0.003632851876129592,4392.0,0.09527721685676728,180.625408,4.0,422.506496,0.0,0.0,0.0,0.328125,2606.0,0.8328100085739023,244571.459584,2.854912,203.0,0.001999999999497959,4805.57056,0.0,4373.0,4.3,1.890625,12423.503872,89.0,,,,,,,,,,,,,,
4,4,,,1681387032.0,2.734375,0.0,0.016000000000076398,1985.712128,0.23976754064210296,5654.0,0.11112536992171926,182.460416,7.0,702.222336,0.0,0.0,0.0,0.328125,3290.0,0.24813358475000857,244290.449408,2.854912,230.0,0.0039999999999054126,5084.913664,0.0,5437.0,4.4,1.890625,12702.846976,99.0,,,,,,,,,,,,,,
5,6,,,1681387034.0,2.734375,0.0,0.01999999999998181,2233.135104,0.0032885992012404506,7055.0,0.05006763824807827,183.181312,8.0,951.287808,0.0,0.0,0.0,0.328125,3915.0,0.21185772751446239,244043.022336,2.854912,259.0,0.005000000000109139,6358.142976,0.0,6479.0,4.5,1.890625,13976.072192,202.0,,,,,,,,,,,,,,
6,7,,,1681387035.0,2.734375,0.0,0.03600000000005821,2985.086976,0.8034242345773844,7549.0,0.061540843793145276,183.181312,147.0,1701.740544,0.0,0.0,0.0,0.328125,4489.0,0.016145908197116116,243291.07456,2.854912,259.0,0.16699999999946158,6358.142976,0.0,7223.0,4.8,1.890625,13976.072192,204.0,,,,,,,,,,,,,,
7,8,,,1681387036.0,2.734375,0.0,0.04399999999986903,3422.511104,0.004076806233423759,8084.0,0.013488495281915192,184.819712,148.0,2139.705344,0.0,0.0,0.0,0.421875,5019.0,0.012509106253994078,242853.64224,2.854912,259.0,0.16699999999946158,6526.205952,0.0,7820.0,4.9,1.875,14144.135168,207.0,,,,,,,,,,,,,,
8,9,,,1681387037.0,2.734375,0.0,0.05600000000004002,4070.895616,0.1426928216128514,8864.0,0.09657246345589553,184.819712,151.0,2785.267712,0.0,0.0,0.0,0.421875,6329.0,0.8369905448303419,242205.257728,2.854912,259.0,0.16899999999986903,7181.4144,0.0,8905.0,5.2,1.875,14799.343616,211.0,,,,,,,,,,,,,,
9,10,,,1681387038.0,2.734375,0.0,0.05999999999994543,4405.874688,0.0040748297039381225,9264.0,0.0020931251437941983,184.819712,152.0,3119.132672,0.0,0.0,0.0,0.421875,6840.0,0.0029844949087959355,241870.278656,2.854912,259.0,0.17000000000007276,7500.500992,0.0,9413.0,5.3,1.875,15118.430208,216.0,,,,,,,,,,,,,,
