_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.595712,1683053902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1683053902,1.866666666666667,0.0,0.0,1229.008896,0.0,19.0,0.21835856135839823,178.23744,0.0,394.6496,0.0,0.0,0.0,0.33333333333333337,3.0,0.24482629859125418,208104.5504,2.711552,130.0,0.0,2481.430528,0.0,16.0,1.4,0.7000000000000001,9975.283712,47.0,,,,,,,,,,,,,,
2,1,,,1683053903,1.866666666666667,0.0,0.008000000000009777,1352.200192,0.012249810462555156,3366.0,0.5059506677454816,180.547584,3.0,397.033472,0.0,0.0,0.0,0.33333333333333337,1384.0,0.49959448347680147,207981.359104,2.711552,141.0,0.0010000000000047748,2489.954304,0.0,3215.0,1.5,0.7000000000000001,10050.789376,47.0,,,,,,,,,,,,,,
3,2,,,1683053904,1.866666666666667,0.0,0.015999999999991132,1352.699904,0.7964828316297089,4108.0,0.015500462181484534,180.547584,101.0,397.053952,0.0,0.0,0.0,0.33333333333333337,1626.0,0.013482131301287302,207980.847104,2.711552,141.0,0.015999999999991132,2489.966592,0.0,3669.0,1.5,0.7000000000000001,10050.789376,47.0,,,,,,,,,,,,,,
4,3,,,1683053905,1.866666666666667,0.0,0.020000000000010232,1352.92928,0.004087324084124374,4802.0,0.07596674987777562,180.547584,102.0,397.053952,0.0,0.0,0.0,0.33333333333333337,1859.0,0.06716144042476078,207980.617728,2.711552,141.0,0.016999999999995907,2489.970688,0.0,4112.0,1.5,0.7000000000000001,10050.789376,47.0,,,,,,,,,,,,,,
5,4,,,1683053906,1.866666666666667,0.0,0.02400000000000091,1758.543872,0.00408712668313169,5651.0,0.04893376287654324,183.300096,103.0,799.543296,0.0,0.0,0.0,0.33333333333333337,2220.0,0.03495610883113353,207574.994944,2.711552,150.0,0.016999999999995907,2905.432064,0.0,4935.0,1.7,0.7000000000000001,10533.228544,51.0,,,,,,,,,,,,,,
6,5,,,1683053907,1.866666666666667,0.0,0.027999999999991587,2159.28832,0.004086326607289029,10522.0,0.13031550954121715,185.593856,104.0,1196.367872,0.0,0.0,0.0,0.33333333333333337,5089.0,0.07033749306298111,207174.26688,2.711552,207.0,0.016999999999995907,3539.255296,0.0,13231.0,1.8,0.7000000000000001,13109.407744,57.0,,,,,,,,,,,,,,
7,6,,,1683053908,1.866666666666667,0.0,0.03200000000001069,2732.78976,0.0040865628133416486,14496.0,0.19094305094869696,356.327424,105.0,1862.094848,0.0,0.0,0.0,0.33333333333333337,7407.0,0.183184966794566,206590.275584,2.711552,270.0,0.018000000000000682,4050.767872,0.0,20061.0,2.1,0.7000000000000001,14296.469504,64.0,,,,,,,,,,,,,,
8,7,,,1683053909,1.866666666666667,0.0,0.04400000000001114,2624.069632,0.15937412986344124,15784.0,0.15592613186296647,463.6672,120.0,1846.448128,0.0,0.0,0.0,0.33333333333333337,8193.0,0.11890006073569179,206698.991616,2.711552,274.0,0.02400000000000091,3921.32608,0.0,21168.0,2.1,0.7000000000000001,15777.640448,69.0,,,,,,,,,,,,,,
9,8,,,1683053910,1.8333333333333333,0.0,0.04400000000001114,2623.930368,0.004086628915013209,17142.0,0.1983132459356926,463.6672,121.0,1846.505472,0.0,0.0,0.0,0.3,9114.0,0.9525038041299588,206699.126784,2.711552,274.0,0.02400000000000091,3921.32608,0.0,22238.0,2.1,0.7000000000000001,15777.640448,69.0,,,,,,,,,,,,,,
