02_timing/opt_step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/text_resident_set_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,02_timing/loss_calc_time_s,process/voluntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,_step,01_general/step,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,disk/counter/disk_write_sys_count,disk/time/disk_read_time_sys_s,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,02_timing/step_time_s,cpu/load/avg_sys_load_five_min_percent,_runtime,cpu/load/avg_sys_load_one_min_percent,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,cpu/logical_core_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,memory/total_memory_sys_MB,02_timing/forward_time_s,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,_timestamp,memory/available_memory_sys_MB,process/memory/shared_memory_proc_MB,memory/used_memory_sys_MB,disk/time/disk_write_time_sys_s
,1.057238055000198,4.939999999999998,2.654208,94.0252329848238,0.0,,7599.0,0.0,18,,17.6,52.0,,,74094.0,3830.84544,376.0,3.939,,110155.0,4589.0,,4.875,18,8.125,,,,1.0925020630664457,0.23238252960040945,4165.804032,,0.680728565494056,30746.513408,,,,39517.0,3.875,,1696169599.0,25995.087872,1287.39328,4686.680064,0.46499999999969077
,,4.944000000000003,2.654208,0.0,0.0,,7600.0,0.0,19,,18.0,52.0,,,91362.0,3830.849536,377.0,3.939,,122811.0,4589.0,,4.875,19,8.125,,,,1.7817077602218767,0.004086339244561886,4165.804032,,704.0050683418551,30746.513408,,,,44430.0,3.875,,1696169600.0,25882.161152,1287.39328,4799.725568,0.46499999999969077
,,4.947999999999993,2.654208,0.0,0.0,,7600.0,0.0,20,,18.4,52.0,,,113459.0,3830.882304,378.0,3.939,,138542.0,4589.0,,4.875,20,8.125,,,,1.850263177988232,0.004085769756417149,4165.804032,,1032.6548365540475,30746.513408,,,,50117.0,3.875,,1696169601.0,25735.176192,1287.39328,4946.710528,0.4659999999998945
,,4.951999999999998,2.654208,0.0,0.0,,7612.0,0.0,21,,19.9,52.0,,,129522.0,3901.018112,379.0,3.939,,150746.0,4589.0,,5.0,21,8.5,,,,1.2336736647820403,0.004079814214200276,4494.319616,,683.7578576010725,31119.48288,,,,54159.0,3.875,,1696169602.0,25291.358208,1544.081408,5087.444992,0.4670000000000982
,,4.963999999999999,2.654208,0.0,0.0,,7632.0,0.0,22,,19.9,52.0,,,130407.0,3901.059072,381.0,3.939,,151570.0,4589.0,,5.0,22,8.5,,,,0.1685883308358434,0.008170884644154395,4535.332864,,0.12991227822269116,31119.48288,,,,54651.0,3.875,,1696169603.0,25289.977856,1584.832512,5088.776192,0.4679999999998472
,,4.9680000000000035,2.654208,0.0,0.0,,7632.0,0.0,23,,19.9,52.0,,,130963.0,3901.09184,384.0,3.939,,151975.0,4589.0,,5.0,23,8.5,,,,0.05968002190923403,0.03268476664442864,4535.332864,,6.962405893327128,31119.48288,,,,54876.0,3.875,,1696169604.0,25287.565312,1584.832512,5091.176448,0.4699999999997999
,,4.971999999999994,2.654208,0.0,0.0,,7632.0,0.0,24,,19.9,52.0,,,131291.0,3901.09184,385.0,3.939,,152232.0,4589.0,,5.0,24,8.5,,,,0.08898668891878499,0.004087304631989033,4535.332864,,0.03334506141525913,31119.48288,,,,55085.0,3.875,,1696169605.0,25287.606272,1584.832512,5091.147776,0.47100000000000364
,,4.980000000000004,2.654208,0.0,0.0,,7632.0,0.0,25,,20.0,52.0,,,141029.0,3901.09184,386.0,3.939,,159350.0,4589.0,,5.0,25,8.5,,,,0.8623295503163219,0.004085546279841925,4535.332864,,402.63195033076596,31119.48288,,,,57711.0,3.875,,1696169606.0,25235.357696,1584.832512,5143.396352,0.4719999999997526
8.001540488999808,,,,,,,,,26,0.0,,,3.9990053176879883,4.3618789250001555,,,,,1.0,,,18.402578517000393,,26,,0.0,,1.0,,,,,,,,,20.0,,,0.0001,1696169607.0,,,,
,,4.992000000000004,2.654208,0.0,0.0,,7659.0,0.0,27,,20.4,53.0,,,164253.0,3901.427712,388.0,3.939,,175446.0,4589.0,,4.875,26,7.75,,0.006219113000042853,,2.034620409523029,0.008170974026324088,4231.35232,,801.0262937085495,30968.17664,,,,63234.0,3.875,,1696169607.0,25128.361984,1280.598016,5226.917888,0.47299999999995634
,0.017117042999871046,4.995999999999995,2.654208,0.0,0.0,0.00036494300002232194,7687.0,0.0,28,,19.5,55.0,,,171255.0,3901.468672,389.0,3.939,,182514.0,4589.0,,4.875,27,7.75,,,,2.01176647069557,0.0040862148391145,4237.365248,,1.3163198401951364,30816.616448,,0.22298159700017095,,66044.0,3.875,,1696169608.0,25390.30528,1286.610944,5310.795776,0.4739999999997053
,,5.004000000000005,2.654208,0.0,0.0,,7687.0,0.0,29,,19.8,55.0,,,174553.0,3901.468672,392.0,3.939,,185386.0,4589.0,,4.875,28,7.75,,,,1.4418877603652882,0.040857755860237224,4237.365248,,0.5813531976856597,30816.616448,,,,67398.0,3.875,,1696169609.0,25315.012608,1286.610944,5386.088448,0.4760000000001128
,,5.007999999999996,2.654208,0.0,0.0,,7687.0,0.0,30,,19.4,55.0,,,178432.0,3901.468672,393.0,3.939,,188431.0,4589.0,,4.875,29,7.75,,,,1.5729669890837716,0.004085649268542395,4237.365248,,0.6444872329587483,30816.616448,,,,68856.0,3.875,,1696169610.0,25450.840064,1286.610944,5231.046656,0.4760000000001128
,,5.019999999999996,2.654208,0.0,0.0,,7687.0,0.0,31,,19.3,55.0,,,179951.0,3901.468672,406.0,3.939,,189704.0,4589.0,,4.875,30,7.75,,,,0.862121380920934,0.5516504184311464,4237.365248,,0.25074873909517664,30816.616448,,,,69477.0,3.875,,1696169611.0,25451.364352,1286.610944,5230.522368,0.5219999999999345
,,5.024000000000001,2.654208,0.0,0.0,,7687.0,0.0,32,,19.3,55.0,,,180331.0,3901.468672,407.0,3.939,,189990.0,4589.0,,4.875,31,7.124999999999999,,,,0.14557611182140098,0.004085451066815318,4237.365248,,0.034223632076182564,30816.616448,,,,69657.0,3.875,,1696169612.0,25451.528192,1286.610944,5230.354432,0.5219999999999345
,,5.0319999999999965,2.654208,0.0,0.0,,7687.0,0.0,33,,19.3,55.0,,,180863.0,3901.468672,412.0,3.939,,190444.0,4589.0,,4.875,32,7.124999999999999,,,,0.19482239959059036,0.020426988160757588,4237.365248,,0.13753108123241667,30816.616448,,,,70009.0,3.875,,1696169613.0,25451.433984,1286.610944,5230.452736,0.5259999999998399
,,5.040000000000006,2.654208,0.0,0.0,,7687.0,0.0,34,,19.3,55.0,,,181173.0,3901.468672,415.0,3.939,,190663.0,4589.0,,4.875,33,7.124999999999999,,,,0.07205730999127515,0.06945590544514003,4237.365248,,0.009727337858512458,30816.616448,,,,70157.0,3.875,,1696169614.0,25451.532288,1286.610944,5230.342144,0.5279999999997926
,,5.048000000000002,2.654208,0.0,0.0,,7687.0,0.0,35,,19.4,55.0,,,181649.0,3901.468672,417.0,3.939,,191150.0,4589.0,,4.875,34,7.124999999999999,,,,0.05907759807058981,0.008170645653609865,4237.365248,,0.07309695785006061,30816.616448,,,,70632.0,3.875,,1696169615.0,25449.721856,1286.610944,5232.164864,0.5299999999997453
,,5.159999999999997,2.654208,0.0,0.0,,7687.0,0.0,36,,19.4,55.0,,,181977.0,3901.468672,570.0,3.939,,191470.0,4589.0,,4.875,35,7.124999999999999,,,,0.1256392787864678,37.95421629980104,4237.365248,,0.014074280040077436,30816.616448,,,,70864.0,3.875,,1696169616.0,25449.775104,1286.610944,5232.10752,2.7109999999997854
,,5.891999999999996,2.654208,0.0,0.0,,7687.0,0.0,37,,19.4,55.0,,,182366.0,3901.468672,1026.0,3.939,,192175.0,4589.0,,5.0,36,7.625,,,,0.06741321295147483,117.08245112424864,4237.365248,,0.005609787963484278,30816.616448,,,,71497.0,3.875,,1696169617.0,25449.803776,1286.610944,5232.074752,36.63000000000011
,,5.900000000000006,2.654208,0.0,0.0,,7687.0,0.0,38,,19.4,55.0,,,182653.0,3901.468672,1030.0,3.939,,192386.0,4589.0,,5.0,37,7.625,,,,0.11364255946825695,0.020428688450793965,4237.365248,,0.012895609585153381,30816.616448,,,,71644.0,3.875,,1696169618.0,25449.869312,1286.610944,5232.009216,36.634000000000015
,,5.903999999999996,2.654208,0.0,0.0,,7687.0,0.0,39,,19.4,55.0,,,182871.0,3901.468672,1031.0,3.939,,192543.0,4589.0,,5.0,38,7.625,,,,0.0025856319403710034,0.004085936894008223,4237.365248,,0.002058929137953803,30816.616448,,,,71772.0,3.875,,1696169619.0,25449.869312,1286.610944,5232.009216,36.634000000000015
,,5.908000000000001,2.654208,0.0,0.0,,7687.0,0.0,40,,19.4,55.0,,,183217.0,3901.468672,1032.0,3.939,,192815.0,4589.0,,5.0,39,7.625,,,,0.12217390706827645,0.0040854967296518165,4237.365248,,0.022222867947590826,30816.616448,,,,71953.0,3.875,,1696169620.0,25449.90208,1286.610944,5231.972352,36.63499999999976
,,5.912000000000006,2.654208,0.0,0.0,,7687.0,0.0,41,,19.4,55.0,,,183473.0,3901.468672,1033.0,3.939,,192995.0,4589.0,,5.0,40,7.625,,,,0.06740700915912999,0.004085273281127671,4237.365248,,0.005609271715139179,30816.616448,,,,72091.0,3.875,,1696169621.0,25449.938944,1286.610944,5231.939584,36.63599999999997
,,5.920000000000002,2.654208,0.0,0.0,,7687.0,0.0,42,,19.4,55.0,,,183818.0,3901.468672,1036.0,3.939,,193246.0,4589.0,,4.875,41,7.000000000000001,,,,0.11358423699513379,0.05310597649915437,4237.365248,,0.014313720226572775,30816.616448,,,,72243.0,3.875,,1696169622.0,25449.971712,1286.610944,5231.890432,36.63799999999992
,,5.924000000000007,2.654208,0.0,0.0,,7687.0,0.0,43,,19.4,55.0,,,184132.0,3901.468672,1037.0,3.939,,193454.0,4589.0,,4.875,42,7.000000000000001,,,,0.0,0.004085239282324373,4237.365248,,0.0,30816.616448,,,,72388.0,3.875,,1696169623.0,25449.971712,1286.610944,5231.890432,36.639000000000124
,,5.927999999999997,2.654208,0.0,0.0,,7687.0,0.0,44,,19.4,55.0,,,184398.0,3901.468672,1038.0,3.939,,193649.0,4589.0,,4.875,43,7.000000000000001,,,,0.11339185706003162,0.004084755563417946,4237.365248,,0.014887019297914986,30816.616448,,,,72520.0,3.875,,1696169624.0,25449.971712,1286.610944,5231.886336,36.63999999999987
,,5.932000000000002,2.654208,0.0,0.0,,7687.0,0.0,45,,19.4,55.0,,,184669.0,3901.468672,1039.0,3.939,,193845.0,4589.0,,4.875,44,7.000000000000001,,,,0.13480696592898603,0.004085059572361859,4237.365248,,0.01121795656597193,30816.616448,,,,72667.0,3.875,,1696169625.0,25449.979904,1286.610944,5231.886336,36.63999999999987
,,5.939999999999998,2.654208,0.05721487345317192,0.0,,7687.0,0.0,46,,19.6,55.0,,,193132.0,3901.468672,1040.0,3.9400000000000013,,200352.0,4590.0,,4.875,45,7.000000000000001,,,,135.8488228305697,0.00408677667579372,4237.365248,,45.13035464433641,30816.616448,,,,74527.0,3.875,,1696169626.0,25373.945856,1286.610944,5307.940864,36.641000000000076
,,5.947999999999993,2.654208,0.0,0.0,,7687.0,0.0,47,,20.0,55.0,,,254024.0,3901.468672,1043.0,3.9400000000000013,,239879.0,4590.0,,5.875,46,11.375,,,,575.9311743508687,0.03679160631366193,4237.365248,,735.3791136579913,30816.616448,,,,86894.0,4.125,,1696169627.0,25251.528704,1286.610944,5430.35392,36.64399999999978
,,5.951999999999998,2.654208,0.0,0.0,,7687.0,0.0,48,,20.1,55.0,,,305707.0,3901.468672,1044.0,3.9400000000000013,,274001.0,4590.0,,5.875,47,11.375,,,,371.0632466498392,0.00408852149236487,4237.365248,,261.95365616691714,30816.616448,,,,97836.0,4.125,,1696169628.0,25203.113984,1286.610944,5478.74816,36.64399999999978
21.52937595399999,,,,,,,,,49,1.0,,,2.704336166381836,0.007044599999971979,,,,,2.0,,,21.783103250000067,,47,,0.0,,2.0,,,,,,,,,40.0,,,0.0001,1696169628.0,,,,
,0.03299563299992769,5.959999999999994,2.654208,0.0,0.0,0.00034052700016218296,7754.0,0.0,50,,20.1,75.0,,,345475.0,3935.576064,1046.0,3.9400000000000013,,307556.0,4590.0,,5.875,48,11.375,,0.006883908000190786,,15.711363633143684,0.00816476273655022,4235.73504,,56.00442787432649,31137.841152,,0.2346012420000534,,115244.0,4.125,,1696169629.0,25217.581056,1284.964352,5483.507712,36.64599999999973
,,5.9680000000000035,2.654208,0.0,0.0,,7757.0,0.0,51,,20.8,78.0,,,380307.0,3935.895552,1047.0,3.9400000000000013,,334554.0,4590.0,,5.875,49,11.375,,,,9.670492233570455,0.004086030186051682,4236.107776,,913.67319556987,31138.103296,,,,126570.0,4.125,,1696169630.0,24998.834176,1284.964352,5702.262784,36.646999999999935
,,5.975999999999999,2.654208,0.0,0.0,,7757.0,0.0,52,,21.5,78.0,,,414569.0,3935.977472,1048.0,3.9400000000000013,,359317.0,4590.0,,5.875,50,11.375,,,,4.1972999570058045,0.004074183233019768,4236.607488,,1509.9388487150727,31284.916224,,,,135143.0,4.125,,1696169631.0,24778.735616,1285.378048,5619.421184,36.646999999999935
,,5.980000000000004,2.654208,0.0,0.0,,7759.0,0.0,53,,21.3,79.0,,,419349.0,3938.34496,1049.0,3.9400000000000013,,408348.0,4590.0,,5.875,51,11.5,,,,1.2931802809290907,0.004085423862094248,4536.81152,,0.5994880758852504,31443.607552,,,,136778.0,4.25,,1696169632.0,24832.851968,1583.18592,5545.893888,36.64800000000014
3.9061296810000385,,,,,,,,,54,2.0,,,2.7219972610473633,0.007368407999820192,,,,,3.0,,,4.188319399000193,,51,,0.0,,8.0,,,,,,,,,60.0,,,0.0001,1696169632.0,,,,
,,5.9879999999999995,2.654208,0.0,0.0,,7799.0,0.0,55,,20.3,80.0,,,446067.0,3938.34496,1053.0,3.9400000000000013,,427488.0,4590.0,,5.875,52,11.5,,0.006717782999885458,,2.5544275762934707,0.040900749894325156,4234.809344,,1213.0281374884833,31121.256448,,,,143547.0,4.25,,1696169633.0,25136.86528,1281.183744,5564.018688,36.65099999999984
,0.01647438100008003,5.995999999999995,2.654208,0.0,0.0,0.0005126150001615315,7828.0,0.0,56,,20.6,82.0,,,447692.0,3938.394112,1064.0,3.9400000000000013,,429651.0,4590.0,,5.875,53,11.5,,,,0.3436340992617069,0.07353329290353336,4236.77952,,0.7710224276490798,31121.252352,,0.20483899299983932,,144385.0,4.25,,1696169634.0,25051.52512,1283.15392,5649.57184,36.66399999999976
,,6.004000000000005,2.654208,0.0,0.0,,7828.0,0.0,57,,20.4,82.0,,,447981.0,3938.394112,1068.0,3.9400000000000013,,430138.0,4590.0,,5.875,54,11.5,,,,0.07207545575025277,0.07762094913528853,4236.77952,,0.004915142333186224,31121.252352,,,,144614.0,4.25,,1696169635.0,25121.984512,1283.15392,5559.97184,36.666999999999916
,,6.007999999999996,2.654208,0.0,0.0,,7828.0,0.0,58,,20.4,82.0,,,448217.0,3938.394112,1069.0,3.9400000000000013,,430306.0,4590.0,,5.875,55,11.5,,,,0.07989367027276746,0.00408483714652726,4236.77952,,0.014639992505752167,31121.252352,,,,144714.0,4.25,,1696169636.0,25121.804288,1283.15392,5560.086528,36.66800000000012
,,6.016000000000005,2.654208,0.0,0.0,,7828.0,0.0,59,,20.4,82.0,,,448563.0,3938.394112,1070.0,3.9400000000000013,,430536.0,4590.0,,5.875,56,10.625,,,,0.06686610040351672,0.004084887651989976,4236.77952,,0.006135309775066025,31121.252352,,,,144853.0,4.25,,1696169637.0,25121.804288,1283.15392,5560.086528,36.66899999999987
,,6.024000000000001,2.654208,0.0,0.0,,7828.0,0.0,60,,20.4,82.0,,,448886.0,3938.394112,1103.0,3.9400000000000013,,430771.0,4590.0,,5.875,57,10.625,,,,0.11386590983143986,0.16338357971985223,4236.77952,,0.015636319149748175,31121.252352,,,,145003.0,4.25,,1696169638.0,25121.804288,1283.15392,5560.086528,36.71499999999969
,,6.0319999999999965,2.654208,0.0,0.0,,7828.0,0.0,61,,20.4,82.0,,,449094.0,3938.394112,1106.0,3.9400000000000013,,430929.0,4590.0,,5.875,58,10.625,,,,0.06686527367249531,0.012254511437767747,4236.77952,,0.0027365217647708417,31121.252352,,,,145144.0,4.25,,1696169639.0,25121.837056,1283.15392,5560.05376,36.7170000000001
,,6.043999999999997,2.654208,0.0,0.0,,7828.0,0.0,62,,20.4,82.0,,,449327.0,3938.394112,1109.0,3.9400000000000013,,431094.0,4590.0,,5.875,59,10.625,,,,0.047032643972863525,0.03268505424465466,4236.77952,,0.010349735192235228,31121.252352,,,,145250.0,4.25,,1696169640.0,25121.902592,1283.15392,5559.984128,36.7199999999998
,,6.048000000000002,2.654208,0.0,0.0,,7828.0,0.0,63,,20.4,82.0,,,449775.0,3938.394112,1110.0,3.9400000000000013,,431383.0,4590.0,,5.875,60,10.625,,,,0.06740153042978686,0.004085424833620395,4236.77952,,0.005609479800187236,31121.252352,,,,145408.0,4.25,,1696169641.0,25121.869824,1283.15392,5560.008704,36.7199999999998
,,6.052000000000007,2.654208,0.0,0.0,,7828.0,0.0,64,,20.4,82.0,,,450382.0,3938.394112,1111.0,3.9400000000000013,,432046.0,4590.0,,5.75,61,9.75,,,,0.06739955900806056,0.004085305341185367,4236.77952,,0.005609315736238679,31121.252352,,,,146213.0,4.125,,1696169642.0,25107.132416,1283.15392,5574.750208,36.721000000000004
,,6.055999999999997,2.654208,0.0,0.0,,7828.0,0.0,65,,20.5,82.0,,,451967.0,3938.394112,1112.0,3.9400000000000013,,433672.0,4590.0,,5.75,62,9.75,,,,0.09150585567303937,0.004085724087477343,4236.77952,,0.06688777206324156,31121.252352,,,,147428.0,4.125,,1696169643.0,25100.976128,1283.15392,5580.914688,36.72199999999975
,,6.075999999999993,2.654208,0.0,0.0,,7828.0,0.0,66,,20.4,82.0,,,452795.0,3938.394112,1129.0,3.9400000000000013,,434665.0,4590.0,,5.75,63,9.75,,,,0.05779184776125319,0.27783498641956444,4236.77952,,0.1402741093546181,31121.252352,,,,148546.0,4.125,,1696169644.0,25119.563776,1283.15392,5562.298368,36.73099999999977
,,6.079999999999998,2.654208,0.0,0.0,,7828.0,0.0,67,,20.4,82.0,,,453302.0,3938.394112,1130.0,3.9400000000000013,,435119.0,4590.0,,5.75,64,9.75,,,,0.12560072512312864,0.004085354886733118,4236.77952,,0.07870691522594066,31121.252352,,,,148976.0,4.125,,1696169645.0,25119.883264,1283.15392,5562.007552,36.73199999999997
,,6.087999999999994,2.654208,0.0,0.0,,7828.0,0.0,68,,20.4,82.0,,,453688.0,3938.394112,1131.0,3.9400000000000013,,435433.0,4590.0,,5.75,65,9.75,,,,0.06898432803923085,0.004085595831233968,4236.77952,,0.007668471859725161,31121.252352,,,,149226.0,4.125,,1696169646.0,25122.2016,1283.15392,5559.689216,36.73299999999972
,,6.091999999999999,2.654208,0.0,0.0,,7828.0,0.0,69,,20.4,82.0,,,453978.0,3938.394112,1132.0,3.9400000000000013,,435641.0,4590.0,,5.625,66,9.0,,,,0.06774960885821905,0.004085243166266376,4236.77952,,0.00560923036965139,31121.252352,,,,149392.0,4.125,,1696169647.0,25122.26304,1283.15392,5559.627776,36.733999999999924
