_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696186642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696186642,8.625,0.0,0.0,1080.193024,0.0,14.0,0.3846957358736495,243.851264,0.0,549.474304,0.0,0.0,0.0,6.875000000000001,2.0,0.2763833430656236,30015.705088,2.654208,572.0,0.0,1110.433792,0.0,11.0,4.9,11.875,9347.145728,36.0,,,,,,,,,,,,,,
2,2,,,1696186643,8.625,0.003999999999997783,0.036000000000001364,1320.546304,0.012249533877580902,3195.0,0.5401677592026969,248.918016,3.0,591.757312,10.0,0.0,0.04083177959231411,6.875000000000001,1499.0,0.5732159808137925,29775.347712,2.654208,604.0,0.0019999999999527063,1162.592256,0.0,4259.0,5.6,11.875,10017.460224,36.0,,,,,,,,,,,,,,
3,3,,,1696186644,8.625,0.003999999999997783,0.04399999999999693,2514.825216,0.004084365175077805,4437.0,0.25199416308238626,250.294272,4.0,1780.916224,10.0,0.0,0.0,6.875000000000001,2609.0,0.2336623834560593,28581.0688,2.654208,607.0,0.0019999999999527063,2355.376128,0.0,5878.0,9.4,11.875,11210.244096,37.0,,,,,,,,,,,,,,
4,4,,,1696186645,8.625,0.003999999999997783,0.04800000000000182,3036.585984,0.004085261623709339,4973.0,0.06645731264682078,250.294272,5.0,2301.825024,10.0,0.0,0.0,6.875000000000001,2961.0,0.8460481076841218,28059.267072,2.654208,607.0,0.0029999999997016857,2873.327616,0.0,6569.0,11.1,11.875,11728.183296,40.0,,,,,,,,,,,,,,
5,5,,,1696186646,8.625,0.004999999999999005,0.055999999999997385,3420.75392,0.28160227543684935,5435.0,0.046025009579414446,250.294272,26.0,2684.239872,11.0,0.0,0.0040811923977339985,6.875000000000001,3370.0,0.04481340558943101,27675.140096,2.654208,610.0,0.02999999999974534,3279.118336,0.0,7253.0,12.3,11.875,12334.907392,41.0,,,,,,,,,,,,,,
6,6,,,1696186647,8.75,0.004999999999999005,0.06799999999999784,2898.1248,0.21241082452319698,6173.0,0.11229275673040705,429.604864,29.0,2255.839232,11.0,0.0,0.0,8.375,4259.0,0.06455138150396783,28185.1904,2.654208,627.0,0.032999999999901775,2679.975936,0.0,9115.0,10.7,12.125,12243.542016,43.0,,,,,,,,,,,,,,
7,7,,,1696186648,8.75,0.004999999999999005,0.07200000000000273,2992.377856,0.004084270017093529,6819.0,0.11569173446731996,527.581184,30.0,2435.244032,11.0,0.0,0.0,8.375,4658.0,0.10524972383236895,28090.925056,2.654208,629.0,0.032999999999901775,2761.506816,0.0,9923.0,11.0,12.125,13767.913472,47.0,,,,,,,,,,,,,,
8,8,,,1696186649,8.75,0.006999999999997897,0.08799999999999386,3322.658816,0.00408204186961825,10453.0,0.40314947100298254,1497.403392,31.0,3740.95872,15.0,0.0,0.01632816747598041,8.375,6034.0,0.3311317284093659,26793.979904,2.654208,1121.0,0.033999999999650754,3131.363328,0.0,13416.0,15.1,12.125,15776.41984,56.0,,,,,,,,,,,,,,
9,9,,,1696186650,8.75,0.006999999999997897,0.09199999999999875,5945.389056,0.004071221124151855,13079.0,0.5862876484700116,1691.385856,32.0,6321.442816,15.0,0.0,0.0,8.375,7498.0,0.5766980143355215,23978.53696,2.654208,1257.0,0.03499999999985448,5526.147072,0.0,92469.0,24.0,12.125,21618.118656,58.0,,,,,,,,,,,,,,
