_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
61,57,,,1696112295,7.000000000000001,0.0020000000000095497,0.36400000000003274,6542.503936,0.04895466653328433,33586.0,0.14914281383126732,2620.084224,329.0,6921.146368,3.0,0.0,0.0,7.249999999999999,17321.0,0.0838460214802505,24188.80512,2.711552,1291.0,0.2820000000001528,5526.085632,0.0,194724.0,27.1,9.75,34865.979392,93.0,0.0009294030001001374,0.16579496600024868,0.0029793949997838354,,,,,0.06738939000024402,,,,,,
62,58,,,1696112296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.12598903500020242,15.0,1.964350700378418,,0.3640887810006461,0.0,0.0001,0.0010065920000670303,0.0,4.0
63,58,,,1696112296,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010291290000168374,0.16548123600023246,0.0029089469999235007,0.0,0.1243512460000602,18.0,1.896776556968689,0.06731717499997103,0.362070747999951,0.0,0.0001,0.0009830149997469562,0.0,5.0
64,58,,,1696112296,7.000000000000001,0.0020000000000095497,0.3760000000000332,6545.170432,0.012245162555937963,35032.0,0.059615446341409695,2620.084224,332.0,6921.146368,3.0,0.0,0.0,7.249999999999999,18152.0,0.04986555454400648,24186.527744,2.711552,1340.0,0.2840000000001055,5526.085632,0.0,196439.0,27.1,9.75,34865.979392,94.0,0.0010316689999854134,0.1655359569999746,0.00298733199997514,,,,,0.06853055999999924,,,,,,
65,59,,,1696112297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1254437699999471,21.0,2.2540769577026367,,0.3646431870001834,0.0,0.0001,0.001113899000301899,0.0,6.0
66,59,,,1696112297,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010554959999353741,0.16586875200027862,0.002927360999819939,1.0,0.1263905550003983,24.0,2.095109462738037,0.068845999000132,0.3662002840005698,0.0,0.0001,0.0011121210000055726,0.0,7.0
67,59,,,1696112297,7.124999999999999,0.0020000000000095497,0.3919999999999959,6559.186944,0.05303795004000323,36458.0,0.14001349461277618,2620.145664,337.0,6921.244672,3.0,0.0,0.0,8.625,18888.0,0.06157215142274322,24175.009792,2.711552,1379.0,0.28700000000026193,5526.085632,0.0,198079.0,27.1,10.125,34865.979392,96.0,0.0009871779998320562,0.16523496699983298,0.00285663900012878,,,,,0.06741730900012044,,,,,,
68,60,,,1696112298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12390740799992273,27.0,2.046908378601074,,0.36142325799983155,0.0,0.0001,0.00101975699999457,0.0,8.0
69,60,,,1696112298,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010804349999489204,0.16600446600023133,0.0029031640001448977,1.0,0.12422889199979181,30.0,2.1770787239074707,0.06290387499984718,0.358298300000115,0.0,0.0001,0.0011774680001508386,0.0,9.0
70,60,,,1696112298,7.124999999999999,0.0020000000000095497,0.40800000000001546,6564.82304,0.06124484548338858,37880.0,0.07586226759343942,2620.145664,343.0,6921.388032,3.0,0.0,0.0,8.625,19642.0,0.0618987618134181,24169.373696,2.711552,1416.0,0.29100000000016735,5526.347776,0.0,199632.0,27.1,10.125,34866.241536,101.0,0.0011237889998483297,0.16537239099989165,0.0020992619997741713,,,,,0.06310216399970159,,,,,,
71,61,,,1696112299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12451462999979412,33.0,2.206026077270508,,0.35736771499887254,0.0,0.0001,0.0011554789998626802,0.0,10.0
72,61,,,1696112299,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010340869998799462,0.1645405029998983,0.0029805099998156948,1.0,0.12599748899992846,36.0,1.930797815322876,0.07278025899995555,0.3683562139995047,0.0,0.0001,0.0010233660000267264,0.0,11.0
73,61,,,1696112299,7.124999999999999,0.0020000000000095497,0.4200000000000159,6570.180608,0.012249763882269248,39342.0,0.0968257703600058,2620.145664,346.0,6921.388032,3.0,0.0,0.0,8.625,20444.0,0.09921830236007319,24164.012032,2.711552,1440.0,0.2920000000003711,5526.347776,0.0,201239.0,27.1,10.125,34866.241536,103.0,0.001038387999869883,0.16832482300014817,0.0030051399999138084,,,,,,,,,,,
74,62,,,1696112300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1266907539998101,39.0,1.7239656448364258,0.07584855100003551,0.3758650109998598,0.0,0.0001,0.0009573550000823161,0.0,12.0
75,62,,,1696112300,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010880780000661616,0.16340446100002737,0.003024314000413142,1.0,0.12599162500009697,42.0,2.5734941959381104,0.058803434999845194,0.3533436630000324,0.0,0.0001,0.0010317499995835533,0.0,13.0
76,62,,,1696112300,7.124999999999999,0.0020000000000095497,0.43600000000003547,6580.498432,0.01224916996843904,40891.0,0.10533807688151967,2620.145664,349.0,6921.428992,3.0,0.0,0.0,8.625,21385.0,0.12227638223595307,24153.694208,2.711552,1465.0,0.2940000000003238,5526.347776,0.0,202958.0,27.2,10.125,34866.241536,106.0,0.0010564099998191523,0.16449670799966043,0.0030057930002840294,,,,,,,,,,,
77,63,,,1696112301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12481801300009465,45.0,2.6077678203582764,0.05805084600024202,0.3524119970002175,0.0,0.0001,0.0009842270001172437,0.0,14.0
78,63,,,1696112301,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010746889997790277,0.1642692860000352,0.0030310219999591936,1.0,0.12452369699985866,48.0,2.5837743282318115,0.059036187999936374,0.3530659529997138,0.0,0.0001,0.0011310710001453117,0.0,15.0
79,63,,,1696112301,7.124999999999999,0.0020000000000095497,0.4560000000000173,6589.198336,0.0571631328173218,42444.0,0.11399930017604736,2620.145664,359.0,6921.437184,3.0,0.0,0.0,8.625,22228.0,0.09350414792605265,24145.195008,2.711552,1490.0,0.29899999999997817,5526.351872,0.0,204646.0,27.2,10.125,34866.241536,109.0,0.0010097889999087784,0.1609983110001849,0.0030941150002945506,,,,,,,,,,,
80,64,,,1696112302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12520077999988644,51.0,2.0098371505737305,0.07075858100006371,0.3620780000005652,0.0,0.0001,0.0010164240002268343,0.0,16.0
81,64,,,1696112302,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010355180002079578,0.16632020200040643,0.0029736509995927918,1.0,0.12529689400025745,54.0,1.9766987562179565,0.06469702599997618,0.36134282000057283,0.0,0.0001,0.0010195290001320245,0.0,17.0
82,64,,,1696112302,7.249999999999999,0.0020000000000095497,0.47199999999998,6596.190208,0.01225532151303347,43848.0,0.09634310367862142,2620.145664,362.0,6921.44128,3.0,0.0,0.0,10.0,22977.0,0.09819416785692532,24137.80992,2.711552,1532.0,0.3009999999999309,5526.355968,0.0,206199.0,27.2,10.375,34866.241536,111.0,0.0010679160000108823,0.16396366099979787,0.0029543179998654523,,,,,,,,,,,
83,65,,,1696112303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12649021000015637,57.0,2.0928876399993896,0.06112134499971944,0.35668511899939404,0.0,0.0001,0.001087668999844027,0.0,18.0
84,65,,,1696112303,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010243289998470573,0.16690851799967277,0.00298656499990102,1.0,0.12644277299978057,60.0,2.3669686317443848,0.059982072000366315,0.35869304799962265,0.0,0.0001,0.0013487910000549164,0.0,19.0
85,65,,,1696112303,7.249999999999999,0.0020000000000095497,0.48799999999999955,6592.774144,0.06539821217909308,45228.0,0.08700069779622266,2620.145664,367.0,6921.44128,3.0,0.0,0.0,10.0,23766.0,0.07234357896092061,24141.418496,2.711552,1558.0,0.3040000000000873,5526.360064,0.0,207732.0,27.2,10.375,34866.241536,113.0,0.001045966000219778,0.1642421070000637,0.0028986679999434273,,,,,,,,,,,
86,66,,,1696112304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.12659532199995738,63.0,1.9048699140548706,0.07310096599985627,0.3689966930000992,0.0,0.0001,0.001113664000058634,0.0,20.0
87,66,,,1696112304,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001080221999927744,0.16594388400017124,0.0029845960002603533,1.0,0.12636818800001492,66.0,2.3509724140167236,0.0626501950000602,0.3599887710006442,0.0,0.0001,0.0009616860002097383,0.0,21.0
88,66,,,1696112304,7.249999999999999,0.0020000000000095497,0.5079999999999814,6589.485056,0.012253381012488868,46595.0,0.10405800905273946,2620.145664,370.0,6921.44128,3.0,0.0,0.0,10.0,24571.0,0.07446162652087981,24144.515072,2.711552,1590.0,0.30600000000004,5526.36416,0.0,209248.0,27.2,10.375,34866.241536,119.0,,,0.0029905830001553113,,,,,,,,,,,
89,67,,,1696112305,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011138859999846318,0.16784847000008085,,1.0,0.12617927400015105,69.0,2.247926950454712,0.05829931800008126,0.35752886600039346,0.0,0.0001,0.001097334999940358,0.0,22.0
90,67,,,1696112305,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010834359995897103,0.16558082000028662,0.0029143680003471673,1.0,0.12657173199977478,72.0,2.150791645050049,0.07519012700004168,0.3723945389997425,0.0,0.0001,0.0010540559997025412,0.0,23.0
91,67,,,1696112305,7.249999999999999,0.0020000000000095497,0.5199999999999818,6579.085312,0.012257318010842675,48135.0,0.09530543556383547,2620.145664,373.0,6921.445376,3.0,0.0,0.0,10.0,25378.0,0.10052437175573757,24155.103232,2.711552,1651.0,0.3079999999999927,5526.368256,0.0,210892.0,27.2,10.375,34866.245632,122.0,,,0.0025915679998433916,,,,,,,,,,,
92,68,,,1696112306,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010451409998495365,0.1654075709998324,,1.0,0.12504207499978293,75.0,2.1267714500427246,0.07013082299999951,0.36526852399902054,0.0,0.0001,0.0010513459997127939,0.0,24.0
93,68,,,1696112306,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010535900000832044,0.16764877800005706,0.0029010700000071665,1.0,0.12673346200017477,78.0,3.27077579498291,0.05487404299992704,0.3542301470001803,0.0,0.0001,0.001019203999931051,0.0,25.0
94,68,,,1696112306,7.249999999999999,0.0020000000000095497,0.5400000000000205,6581.653504,0.37591683343627097,49696.0,0.1023508277175122,2620.203008,441.0,6921.531392,3.0,0.0,0.0,10.0,26398.0,0.09942993859551597,24152.346624,2.711552,1679.0,0.3720000000002983,5526.372352,0.0,212699.0,27.2,10.375,34866.241536,125.0,,,0.0026112139998986095,,,,,,,,,,,
95,69,,,1696112307,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010542410000198288,0.16662618600003043,,1.0,0.1269734080001399,81.0,3.549267530441284,0.05479622200027734,0.35306173600019974,0.0,0.0001,0.001000464999833639,0.0,26.0
96,69,,,1696112307,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010400810001556238,0.16586714300001404,0.0027207130001443147,2.0,0.12398892600003819,84.0,2.179593086242676,0.07061677599995164,0.3652696380004272,0.0,0.0001,0.001035999000123411,0.0,27.0
97,69,,,1696112307,7.249999999999999,0.0020000000000095497,0.5520000000000209,6580.314112,0.012258685333740211,51422.0,0.409995561889394,2620.203008,444.0,6921.531392,3.0,0.0,0.0,10.125,27364.0,0.11847668216411568,24153.882624,2.711552,1703.0,0.374000000000251,5526.401024,0.0,214504.0,27.2,10.375,34866.241536,128.0,,,0.0027976169999419653,,,,,,,,,,,
98,70,,,1696112308,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010456239997438388,0.16690440699994724,,2.0,0.12439268200023434,87.0,2.3784866333007812,0.05762053600028594,0.3537604210000609,0.0,0.0001,0.0009995549999075592,0.0,28.0
99,70,,,1696112308,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010741229998529889,0.1679298900003232,0.0027215650002290204,2.0,0.1260094070003106,90.0,2.8505210876464844,0.05631131900008768,0.3550832640007684,0.0,0.0001,0.0010369599999648926,0.0,29.0
100,70,,,1696112308,7.249999999999999,0.0020000000000095497,0.5679999999999836,6585.9584,0.061291458627832175,52777.0,0.11039645145563556,2620.203008,449.0,6921.535488,3.0,0.0,0.0,10.125,28140.0,0.08354951567791616,24148.041728,2.711552,1728.0,0.3769999999999527,5526.40512,0.0,216033.0,27.2,10.375,34866.241536,133.0,,,0.0027513089999047224,,,,,,,,,,,
101,71,,,1696112309,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011041379998459888,0.16563459899998634,,2.0,0.13010366400021667,93.0,1.9561707973480225,0.06386941299979298,0.36458544599963716,0.0,0.0001,0.0011223229998904571,0.0,30.0
102,71,,,1696112309,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010667730002751341,0.1663934070002142,0.0030843509998703666,2.0,0.1246637650001503,96.0,2.509953498840332,0.05930754400014848,0.35550267600046936,0.0,0.0001,0.0009868359998108645,0.0,31.0
103,71,,,1696112309,7.249999999999999,0.0020000000000095497,0.5799999999999841,6589.58336,0.06128915543887792,54793.0,0.09742421999843863,2620.27264,456.0,6921.60512,3.0,0.0,0.0,10.125,29109.0,0.11163723897952185,24144.703488,2.711552,1770.0,0.38100000000031287,5526.413312,0.0,218004.0,27.2,10.375,34866.249728,136.0,,,0.0031004360002953035,,,,,,,,,,,
104,72,,,1696112310,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001053309999861085,0.1672881170002256,,2.0,0.12713190600015878,99.0,2.266540050506592,0.06433785700028238,0.36390415500090967,0.0,0.0001,0.0009925290000865061,0.0,32.0
105,72,,,1696112310,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011814629997388693,0.16627358699997785,0.002856817000065348,2.0,0.12504281299970899,102.0,2.4616308212280273,0.06679000699978133,0.3631772649996492,0.0,0.0001,0.001032578000376816,0.0,33.0
106,72,,,1696112310,7.249999999999999,0.0020000000000095497,0.5960000000000036,6590.025728,0.012258469573824737,56736.0,0.10881785980826307,2620.27264,459.0,6921.613312,3.0,0.0,0.0,10.125,30203.0,0.09537025483786153,24143.966208,2.711552,1810.0,0.3830000000002656,5526.417408,0.0,219988.0,27.2,10.375,34866.249728,137.0,,,0.002953738000087469,,,,,,,,,,,
107,73,,,1696112311,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010300460003236367,0.16480836499977158,,2.0,0.1260928380002042,105.0,2.767486572265625,0.060596915999667544,0.3565628619999188,0.0,0.0001,0.0010809589998643787,0.0,34.0
108,73,,,1696112311,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010753480000857962,0.1667237059996296,0.00284527599978901,2.0,0.12515629500012437,108.0,2.4325459003448486,0.06248869099999865,0.3593219089998456,0.0,0.0001,0.001032593000218185,0.0,35.0
109,73,,,1696112311,7.249999999999999,0.0020000000000095497,0.6159999999999854,6593.51552,0.053098363099304775,58698.0,0.1444090397867407,2620.284928,469.0,6921.732096,3.0,0.0,0.0,10.125,31237.0,0.13355163712595852,24140.673024,2.711552,1843.0,0.3910000000000764,5526.683648,0.0,222026.0,27.2,10.375,34866.511872,138.0,,,0.0029188309999881312,,,,,,,,,,,
110,74,,,1696112312,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010850910002773162,0.1671964619999926,,2.0,0.12589385299997957,111.0,2.252009153366089,0.06008310800007166,0.3582819950006524,0.0,0.0001,0.0011046500003430992,0.0,36.0
111,74,,,1696112312,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010500969997337961,0.16728842100019392,0.0029307149998203386,2.0,0.12729352599990307,114.0,2.0033905506134033,0.07312640700001793,0.3728062179998233,0.0,0.0001,0.0011170520001542172,0.0,37.0
112,74,,,1696112312,7.249999999999999,0.0020000000000095497,0.6279999999999859,6589.927424,0.012250593711267447,60610.0,0.10472822005163654,2620.284928,472.0,6921.736192,3.0,0.0,0.0,10.375,32310.0,0.09669674356885635,24144.05632,2.711552,1873.0,0.3920000000002801,5526.687744,0.0,223982.0,27.2,10.375,34866.515968,139.0,,,0.0029147159998501593,,,,,,,,,,,
113,75,,,1696112313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010576070003480709,0.16716185499990388,,2.0,0.125979260999884,117.0,2.046670913696289,0.07278396099991369,0.3709203690000322,0.0,0.0001,0.0010229690001324343,0.0,38.0
114,75,,,1696112313,7.249999999999999,0.0020000000000095497,0.6360000000000241,6590.988288,0.00816737308267768,62324.0,0.10664643117360216,2620.284928,474.0,6921.740288,3.0,0.0,0.0,10.375,33342.0,0.09531260582838824,24140.4928,2.711552,1894.0,0.39400000000023283,5526.69184,0.0,225803.0,27.2,10.375,34866.515968,141.0,0.0010907920000136073,0.16654382500018983,0.002948264999758976,,0.12697651600001336,,,0.060562089000086416,,,,,,
115,75,,,1696112313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,120.0,2.333141803741455,,0.35936758900015775,0.0,0.0001,0.0012461020000955614,0.0,39.0
116,76,,,1696112314,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010518869999032177,0.16696477200002846,0.002955491000193433,2.0,0.12521620300003633,123.0,1.9089422225952148,0.06699013000024934,0.3642280850008319,0.0,0.0001,0.001049602000421146,0.0,40.0
117,76,,,1696112314,7.249999999999999,0.0020000000000095497,0.6480000000000246,6600.019968,0.04491947354944894,64225.0,0.15313456890917881,2620.284928,479.0,6921.740288,3.0,0.0,0.0,10.375,34393.0,0.11100661094626987,24131.268608,2.711552,1940.0,0.3969999999999345,5526.695936,0.0,227774.0,27.2,10.375,34866.515968,144.0,0.0010994049998771516,0.16729951599972992,0.0029798989999108016,,0.12754920099996525,,,0.07224290599970118,,,,,,
118,76,,,1696112314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,126.0,1.978846788406372,,0.3722507229990697,0.0,0.0001,0.0010797959998853912,0.0,41.0
119,77,,,1696112315,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010859669996534649,0.1669326030000775,0.002893143000164855,2.0,0.12592818299981445,129.0,2.073352813720703,0.0713782769998943,0.3692824099994141,0.0,0.0001,0.0010642369998095091,0.0,42.0
120,77,,,1696112315,7.249999999999999,0.0020000000000095497,0.660000000000025,6601.166848,0.012250552941485054,66321.0,0.14096909067398916,2620.284928,482.0,6921.740288,3.0,0.0,0.0,10.375,35690.0,0.18051221664976824,24130.523136,2.711552,1970.0,0.39900000000034197,5526.700032,0.0,229953.0,27.2,10.375,34866.515968,145.0,0.0011075439997512149,0.1656763940000019,0.002994614000272122,,0.1273554829999739,,,0.06199250200006645,,,,,,
121,78,,,1696112316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,132.0,1.871354341506958,,0.36023393499999656,0.0,0.0001,0.0011073979999309813,0.0,43.0
122,78,,,1696112316,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010571329999038426,0.16944218200023897,0.002898675000324147,2.0,0.12469778900003803,135.0,1.8125500679016113,0.06792569300023388,0.3671103030010272,0.0,0.0001,0.0010888310002883372,0.0,44.0
123,78,,,1696112316,7.249999999999999,0.0020000000000095497,0.6759999999999877,6599.716864,0.06124973653511689,68223.0,0.1270772528555561,2620.284928,489.0,6922.010624,3.0,0.0,0.0,10.375,36942.0,0.15093115415641015,24131.579904,2.711552,1996.0,0.4030000000002474,5526.7328,0.0,232018.0,27.2,10.375,34866.515968,147.0,0.0010904750001827779,0.16631283600008828,0.003008945000146923,,0.12685814999986178,,,0.0684940330002064,,,,,,
124,79,,,1696112317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,138.0,2.182056427001953,,0.36680895800054714,0.0,0.0001,0.0010445190000609728,0.0,45.0
125,79,,,1696112317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010868760000448674,0.1688659279998319,0.0029115030001776177,2.0,0.12505900899986955,141.0,2.2818453311920166,0.06489865599996847,0.3638582809999207,0.0,0.0001,0.0010363090000282682,0.0,46.0
126,79,,,1696112317,7.375,0.0020000000000095497,0.6920000000000073,6600.282112,0.012250334555986241,70234.0,0.45346974107561333,2620.284928,492.0,6922.010624,3.0,0.0,0.0,11.5,38133.0,0.15362366162227756,24131.407872,2.711552,2029.0,0.4050000000002001,5526.736896,0.0,234110.0,27.2,10.625,34866.515968,149.0,0.001164188000075228,0.1655715270003384,0.002985249000175827,,0.12699002399995152,,,0.06754560300032608,,,,,,
127,80,,,1696112318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,144.0,2.391557216644287,,0.36541488700095215,0.0,0.0001,0.0011582960000851017,0.0,47.0
128,80,,,1696112318,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011205320001863583,0.16748691600014354,0.0028951079998478235,2.0,0.12603588000001764,147.0,2.867697238922119,0.059142833999885625,0.3577776479996828,0.0,0.0001,0.0010963779996018275,0.0,48.0
129,80,,,1696112318,7.375,0.0020000000000095497,0.7119999999999891,6599.84384,0.04902036519839033,71994.0,0.11738079635608402,2620.284928,497.0,6922.010624,3.0,0.0,0.0,11.5,39164.0,0.1295241875941702,24131.452928,2.711552,2066.0,0.4080000000003565,5526.761472,0.0,235977.0,27.2,10.625,34866.515968,151.0,0.0010927120001724688,0.16635614100005114,0.0029223720002846676,,0.12498915499963914,,,0.06222615800015774,,,,,,
130,81,,,1696112319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,150.0,2.2177836894989014,,0.3586236020000797,0.0,0.0001,0.0010370639997745457,0.0,49.0
131,81,,,1696112319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010773499998322222,0.16692937600009827,0.0029520770003728103,2.0,0.12753824399987934,153.0,2.894437551498413,0.05489878999969733,0.3543514640000467,0.0,0.0001,0.0009556270001667144,0.0,50.0
132,81,,,1696112319,7.375,0.0020000000000095497,0.7239999999999895,6604.26752,0.012257813597335155,73625.0,0.12464504593112129,2620.280832,500.0,6922.01472,3.0,0.0,0.0,11.5,40020.0,0.09497411432271277,24127.115264,2.711552,2112.0,0.4090000000001055,5527.048192,0.0,237721.0,27.3,10.625,34866.778112,153.0,0.0010925259998657566,0.16681639099988388,0.003014806999999564,,0.12788900899977307,,,0.05705657999988034,,,,,,
133,82,,,1696112320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,156.0,3.019367218017578,,0.35700017899944214,0.0,0.0001,0.001130866000039532,0.0,51.0
134,82,,,1696112320,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010763939999378636,0.16620084400028645,0.0029158860002098663,2.0,0.12473403900003177,159.0,2.146440029144287,0.06737182599999869,0.36337867500060383,0.0,0.0001,0.0010796860001391906,0.0,52.0
135,82,,,1696112320,7.375,0.0020000000000095497,0.7400000000000091,6600.25344,0.061275820754020036,75420.0,0.1626841126487068,2620.280832,506.0,6922.285056,3.0,0.0,0.0,11.5,40959.0,0.11107040373482646,24131.039232,2.711552,2161.0,0.41400000000021464,5527.072768,0.0,239568.0,27.2,10.625,34866.778112,154.0,0.001110607000100572,0.16766607199997452,0.003046744999664952,,,,,0.06271128400021553,,,,,,
136,83,,,1696112321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.12849006999977064,162.0,2.2329249382019043,,0.3642085879996557,0.0,0.0001,0.0011838099999295082,0.0,53.0
137,83,,,1696112321,7.375,0.0020000000000095497,0.8000000000000114,6600.17152,0.036772531230156544,76994.0,0.08278607617230954,2623.553536,512.0,6925.590528,3.0,0.0,0.0,11.5,41647.0,0.10903278955800884,24131.31776,2.711552,2228.0,0.4639999999999418,5527.097344,0.0,241440.0,27.2,10.625,34866.778112,165.0,0.0010553150000305322,0.1677846560000944,0.0018909780001195031,,,,,0.0771915289997196,,,,,,
138,84,,,1696112322,7.375,0.0020000000000095497,0.8040000000000305,6600.45824,0.004086022411552012,77390.0,0.029424149667590518,2623.553536,513.0,6925.590528,3.0,0.0,0.0,10.625,41836.0,0.025170536492603965,24130.834432,2.711552,2228.0,0.4650000000001455,5527.097344,0.0,241738.0,27.2,10.5,34866.778112,165.0,,,,,,,,,,,,,,
139,85,,,1696112323,7.375,0.0020000000000095497,0.8079999999999927,6600.454144,0.0040864325567945585,77821.0,0.033234189773230144,2623.553536,514.0,6925.590528,3.0,0.0,0.0,10.625,42013.0,0.015403935210031269,24130.834432,2.711552,2228.0,0.4650000000001455,5527.097344,0.0,242048.0,27.2,10.5,34866.778112,165.0,,,,,,,,,,,,,,
140,86,,,1696112324,7.375,0.0020000000000095497,0.8120000000000118,6600.450048,0.0040857891903182154,78171.0,0.021737675298127725,2623.553536,515.0,6925.590528,3.0,0.0,0.0,10.625,42155.0,0.00399800856613805,24130.838528,2.711552,2228.0,0.46600000000034925,5527.097344,0.0,242275.0,27.2,10.5,34866.778112,165.0,,,,,,,,,,,,,,
141,87,,,1696112325,7.375,0.0020000000000095497,0.8240000000000123,6600.671232,0.032687277469792664,78593.0,0.03375663664766145,2623.553536,518.0,6925.627392,3.0,0.0,0.0,10.625,42321.0,0.014157038634242107,24130.609152,2.711552,2228.0,0.46800000000030195,5527.097344,0.0,242576.0,27.2,10.5,34866.778112,165.0,,,,,,,,,,,,,,
142,88,,,1696112326,7.375,0.0020000000000095497,0.8319999999999936,6600.667136,0.03677618721661071,78925.0,0.021213347574174223,2623.553536,523.0,6925.627392,3.0,0.0,0.0,10.625,42466.0,0.002513997167467289,24130.617344,2.711552,2228.0,0.47100000000000364,5527.097344,0.0,242806.0,27.2,10.5,34866.778112,165.0,,,,,,,,,,,,,,
143,89,,,1696112327,7.375,0.0020000000000095497,0.8360000000000127,6600.667136,0.004086317863339305,79224.0,0.2590741487175107,2623.553536,524.0,6925.627392,3.0,0.0,0.0,9.75,42609.0,0.016034008970670834,24130.617344,2.711552,2228.0,0.47200000000020736,5527.097344,0.0,243028.0,27.2,10.25,34866.778112,165.0,,,,,,,,,,,,,,
144,90,,,1696112328,7.375,0.0020000000000095497,0.8400000000000318,6600.667136,0.004085973821599356,79570.0,0.021738657594240512,2623.553536,525.0,6925.627392,3.0,0.0,0.0,9.75,42768.0,0.003998189216215348,24130.617344,2.711552,2228.0,0.47200000000020736,5527.097344,0.0,243271.0,27.2,10.25,34866.778112,165.0,,,,,,,,,,,,,,
