_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1681398537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681398537,2.7,0.0,0.0,1222.967296,0.0,25.0,0.20516884651629377,178.683904,0.0,394.858496,0.0,0.0,0.0,0.33333333333333337,4.0,0.2300377832157912,208104.337408,2.719744,141.0,0.0,2481.033216,0.0,21.0,1.4,1.7333333333333332,9963.401216,49.0,,,,,,,,,,,,,,
2,2,,,1681398538,2.7,0.0,0.008000000000009777,1727.24224,0.012254068563377915,2879.0,0.30304088179734,183.668736,3.0,771.211264,0.0,0.0,0.0,0.33333333333333337,1071.0,0.30272974337746017,207600.058368,2.719744,160.0,0.0,2876.5184,0.0,2789.0,1.6,1.7333333333333332,10492.84608,55.0,,,,,,,,,,,,,,
3,3,,,1681398539,2.7,0.0,0.012000000000000455,2154.7008,0.0040858037694942615,7245.0,0.01921604583593851,186.028032,4.0,1196.490752,0.0,0.0,0.0,0.33333333333333337,3664.0,0.016885860842009142,207172.599808,2.719744,227.0,0.0009999999999763531,3538.853888,0.0,13361.0,1.8,1.7333333333333332,13097.525248,61.0,,,,,,,,,,,,,,
4,4,,,1681398540,2.7,0.0,0.015999999999991132,2575.409152,0.004086462685564419,10417.0,0.06562284419421553,332.787712,5.0,1688.178688,0.0,0.0,0.0,0.33333333333333337,5634.0,0.06366740795257443,206741.405696,2.719744,277.0,0.0009999999999763531,3895.427072,0.0,18940.0,2.1,1.7333333333333332,14127.214592,67.0,,,,,,,,,,,,,,
5,5,,,1681398541,2.7,0.0,0.02400000000000091,2535.919616,0.5435034159742486,12111.0,0.04692282340614417,683.84768,95.0,2068.185088,0.0,0.0,0.0,0.33333333333333337,6169.0,0.00533159483949292,206569.054208,2.719744,462.0,0.018999999999948614,3956.842496,0.0,20694.0,2.1,1.7333333333333332,16291.71712,74.0,,,,,,,,,,,,,,
6,6,,,1681398542,2.7,0.0,0.03200000000001069,5175.943168,0.18360275795273648,16721.0,0.0036895866458664783,1507.708928,98.0,5020.012544,0.0,0.0,0.0,0.5666666666666667,8248.0,0.009658270044533537,203099.725824,2.719744,655.0,0.020999999999958163,6093.156352,0.0,923394.0,3.8,1.7666666666666668,21899.276288,259.0,,,,,,,,,,,,,,
7,7,,,1681398543,2.7,0.0,0.036000000000001364,5735.636992,0.004078812662758485,20098.0,0.05208452571804595,2046.345216,99.0,5794.996224,0.0,0.0,0.0,0.5666666666666667,9932.0,0.00595889041491462,201997.119488,2.719744,667.0,0.020999999999958163,6337.851392,0.0,1019600.0,4.3,1.7666666666666668,22749.556736,426.0,,,,,,,,,,,,,,
8,8,,,1681398544,2.7,0.0,0.03999999999999204,5736.927232,0.004082342562747503,20779.0,0.0032132501200537607,2046.349312,100.0,5795.119104,0.0,0.0,0.0,0.5666666666666667,10111.0,0.009863003399773836,201995.829248,2.719744,667.0,0.020999999999958163,6346.375168,0.0,1019996.0,4.3,1.7666666666666668,22825.058304,426.0,,,,,,,,,,,,,,
9,9,,,1681398545,2.7,0.0,0.04400000000001114,5736.923136,0.004083340999632919,21414.0,0.04809888588992317,2046.349312,101.0,5795.119104,0.0,0.0,0.0,0.5666666666666667,10245.0,0.006364269773415186,201995.829248,2.719744,667.0,0.02199999999999136,6346.375168,0.0,1020349.0,4.3,1.7666666666666668,22825.058304,426.0,,,,,,,,,,,,,,
10,10,,,1681398546,2.7,0.0,0.0519999999999925,5739.958272,0.14293429523270296,22145.0,0.03757608621839965,2046.349312,126.0,5795.119104,0.0,0.0,0.0,0.5666666666666667,10526.0,0.03550226273284199,201992.794112,2.719744,667.0,0.033999999999991815,6346.375168,0.0,1020998.0,4.3,1.7666666666666668,22825.058304,426.0,,,,,,,,,,,,,,
11,11,,,1681398547,2.7,0.0,0.06399999999999295,5740.986368,0.08166858647084195,22889.0,0.007329436603497123,2046.349312,129.0,5795.119104,0.0,0.0,0.0,0.5333333333333333,10800.0,0.010017162526259199,201991.770112,2.719744,667.0,0.03499999999996817,6346.375168,0.0,1021574.0,4.3,1.7333333333333332,22825.058304,426.0,,,,,,,,,,,,,,
